generation,leftchild,rightchild,abstime,betainit,betashift
9000,Nyctinomops_macrotis,NA,247.194,13315.2,-0.00328325
9000,Lasiurus_intermedius,Scotophilus_kuhlii,232.873,46186.7,-0.00565175
9000,Vicugna_vicugna,Camelus_ferus,231.623,597567,0.334974
9000,Galagoides_thomasi,Sciurocheirus_gabonensis,235.481,171131,0.00451792
9000,Cheirogaleus_sibreei,Lepilemur_mustelinus,228.416,18987.2,-0.0452545
9000,Tarsius_dentatus,Tarsius_wallacei,211.033,108423,-0.00411714
9000,Leontopithecus_rosalia,Leontopithecus_chrysomelas,246.656,52141.8,0.00932727
9000,Trachypithecus_shortridgei,Trachypithecus_pileatus,245.374,48992.7,-0.00262554
9000,Cercocebus_chrysogaster,Cercocebus_agilis,246.524,125634,0.00435804
9000,Dendrogale_melanura,Ptilocercus_lowii,196.416,21587.2,-0.0288907
9000,Protoxerus_stangeri,Heliosciurus_undulatus,230.991,20791,-0.00837937
9000,Sundasciurus_brookei,Sundasciurus_rabori,238.59,100517,0.00503798
9000,Laonastes_aenigmamus,Massoutiera_mzabi,207.771,24031.3,0.00286495
9000,Mesomys_occultus,NA,246.244,209923,-0.0129532
9000,Isothrix_orinoci,Isothrix_negrensis,244.617,184559,-0.0103651
9000,Phyllomys_mantiqueirensis,Phyllomys_pattoni,242.139,22019.6,0.00318094
9000,Dactylomys_dactylinus,Dactylomys_boliviensis,240.055,4012.4,0.000355116
9000,Proechimys_quadruplicatus,Proechimys_guyannensis,241.443,24845.1,0.010931
9000,Proechimys_quadruplicatus,Proechimys_hoplomyoides,237.941,322032,-0.00902139
9000,Tympanoctomys_loschalchalerosorum,Octodontomys_gliroides,239.738,33389.5,0.00381887
9000,Abrocoma_boliviensis,NA,242.988,81126.4,-0.00971636
9000,Anomalurus_beecrofti,Pedetes_capensis,208.359,69664.9,-0.000240625
9000,Jaculus_blanfordi,Jaculus_jaculus,243.635,81373.9,-0.0135523
9000,Stylodipus_telum,NA,246.494,8811.11,-0.00560809
9000,Osgoodomys_banderanus,Peromyscus_hooperi,238.773,10961.6,0.000878108
9000,Neotoma_mexicana,Xenomys_nelsoni,236.033,11931.4,0.00991744
9000,Brachytarsomys_albicauda,Eliurus_ellermani,231.804,28198.9,0.00370248
9000,Irenomys_tarsalis,NA,244.239,215507,0.0019254
9000,Sigmodon_leucotis,Delomys_collinus,224.298,179642,-0.345902
9000,Brachyuromys_betsileoensis,Nesomys_rufus,240.285,81934.9,-0.0231935
9000,Soricomys_musseri,Chiruromys_vates,232.392,15479.1,0.0052957
9000,Millardia_meltada,Otomys_denti,230.802,17666.6,0.011052
9000,Melasmothrix_naso,Sundamys_muelleri,237.456,34801.3,-0.00651933
9000,Gerbilliscus_validus,Gerbillurus_vallinus,236.521,195914,-0.00600567
9000,Gerbillus_nancillus,Gerbillus_gerbillus,241.406,51456.9,-0.00587189
9000,Calomyscus_hotsoni,Calomyscus_bailwardi,213.141,558.668,-0.010949
9000,Chaetodipus_nelsoni,Chaetodipus_rudinoris,231.762,76975.9,0.0173181
9000,Perognathus_merriami,Perognathus_flavus,241.235,41428.5,0.0120826
9000,Thomomys_bottae,Chaetodipus_nelsoni,224.418,93868.1,0.000935311
9000,Thomomys_bottae,Dipodomys_californicus,203.436,47459,0.00680817
9000,Elephantulus_intufi,Solenodon_paradoxus,151.7,668850,0.644663
9000,Rhyncholestes_raphanurus,Elephantulus_intufi,7.08368,244168,0.244036
9000,Ornithorhynchus_anatinus,NA,56.4055,58077.3,0.00499728
9000,Ornithorhynchus_anatinus,NA,226.833,113244,0.157118
