Species,Bio01_range_past,Bio04_range_past,Bio07_range_past,Bio11_range_past,Bio15_range_past,Bio17_range_past,Bio01_range_present,Bio04_range_present,Bio07_range_present,Bio11_range_present,Bio15_range_present,Bio17_range_present
Amphisbaena darwini,21.0435,455.487,13,22.72475,108.77975,423.425,287.9778520892,5032.81448392951,222.990680143589,311.99985467552,1297.95275776872,6475.71588406973
Amphisbaena dubia,5.521,122.724,3.475,6.483,53.45575,279.575,121.99569492482,1792.93651803056,121.986778561459,127.98788844271,633.004735706331,4920.68708793833
Amphisbaena frontalis,0.856249999999999,17.96625,0.175,0.99175,3.48999999999999,3.5,91.9910888371296,615.000284947434,58.990945950362,103.99025391768,306.986238677849,301.083423248726
Amphisbaena fuliginosa,16.01425,186.599,5.475,17.292,85.78425,1163.05,343.98203838429,2297.92842481901,175.984684675149,351.98190018982,897.920175731557,32666.42294112
Amphisbaena gracilis,9.546,420.13875,11.975,14.242,42.16775,127.275,121.99582174043,4318.9692232411,198.998886047954,162.99707487711,392.998459220223,2455.93846947557
Amphisbaena hastata,0,0,0,0,0,0,89.98816245019,452.969521552294,23.999303610799,95.98732685814,83.0525669501659,150.094420258374
Amphisbaena heathi,0,0,0,0,0,0,20.9952619989299,402.950675304228,89.9810476392013,23.9948443571998,294.953171055111,727.895201187806
Amphisbaena heterozonata,23.68125,473.8975,13.25,24.69175,122.05425,325.325,312.99136939256,5322.9001601768,198.995821775087,340.99233665256,1323.98064170646,5183.84141107057
Amphisbaena hiata,0.837500000000002,24.12525,0.75,1.09175,11.02925,57.6,17.9993039547103,410.02843726642,17.001253233658,22.9994430901702,171.000836527425,1011.05283200848
Amphisbaena hogei,3.4585,86.06575,2.25,3.983,34.3385,189.5,99.9874647032202,1671.89867968579,117.986639363812,98.98885824955,454.005823804646,4283.60388233443
Amphisbaena ibijara,0.591750000000001,46.41325,1.35,0.0249999999999986,5.0775,30.15,35.9991679773098,974.09455076571,30.012252321093,27.00000343393,147.022580362787,367.984947694197
Amphisbaena ignatiana,0,0,0,0,0,0,89.98816245019,452.969521552294,23.999303610799,95.98732685814,83.0525669501659,150.094420258374
Amphisbaena infraorbitale,5.24375,67.806,1.85,5.85,50.109,154.925,184.98147453626,1042.00186017061,113.995962483087,187.98286641619,792.978517088983,4043.98188285519
Amphisbaena kingii,15.629,324.1755,9.3,15.43375,104.5005,393.175,275.97827045555,4334.73002044829,201.000280143245,255.98049931092,1228.96557325507,5638.83927099133
Amphisbaena kisteumacheri,0,0,0,0,0,0,51.9993070651899,193.01659516482,13.999582893242,54.9988893456803,84.0118518707579,43.0171483404455
Amphisbaena kraoh,0,0,0,0,0,0,57.9955453769103,196.020046998664,26.997633068572,64.9942926066597,57.0016706190829,50.0054357523865
Amphisbaena leeseri,1.523,81.535,2.25,2.22525,19.75475,76.95,53.9945662800501,1384.95305691085,35.998329104812,54.99902607182,315.007802467137,2120.8444543868
Amphisbaena leucocephala,0,0,0,0,0,0,51.9941432660398,375.99985921131,59.9947051482181,56.9940038540199,235.013080198826,2865.95633797315
Amphisbaena littoralis,0,0,0,0,0,0,49.9902477813002,515.939133858429,84.9931789672378,52.9899693081898,279.000976072755,123.112488596241
Amphisbaena lumbricalis,0.206000000000003,5.548,0.149999999999999,0.22475,7.96899999999999,16.45,158.97924779577,748.96036372634,86.9916526491183,161.97966698773,374.999307225006,1357.89486315369
Amphisbaena maranhensis,0,0,0,0,0,0,32.9980490696098,573.958755465942,21.998468026877,25.9994423896496,30.0027880239561,93.0108548909334
Amphisbaena maximus,0.447749999999999,12.807,0.8,0.933,4.90599999999999,0.875,47.9967931968099,538.947329027889,24.998466290425,50.9967924619996,131.997356801218,152.981611588576
Amphisbaena mensae,0,0,0,0,0,0,67.9991676188401,421.992752224812,55.997629217325,77.99763463932,109.993457199423,176.984125251831
Amphisbaena mertensii,6.771,298.18675,8.1,7.8,57.25025,304.925,121.00000515054,3157.98619481017,128.993464593986,123.00056229794,638.990255089677,5642.7069002983
Amphisbaena metallurga,0,0,0,0,0,0,94.9955455394302,315.97128864136,23.998607607335,94.99582412973,81.002648191264,294.992366121993
Amphisbaena microcephalum,14.306,391.428,10.9,17.04175,93.613,419.025,248.97505540411,3846.9799476361,188.995268087603,258.9792343493,899.984128141581,6415.66559743902
Amphisbaena miringoera,0.564500000000002,1.96000000000001,0,0.516749999999998,1.80524999999999,5.35,40.9974913482101,439.989545124103,21.998328578666,35.99776989969,71.9993006691531,164.00304177266
Amphisbaena mitchelli,0.506500000000003,35.737,0.825,0.433499999999999,20.3545,152.775,22.0037595848298,837.031185477489,102.999721502891,20.0036203459799,424.982867246453,3392.70105495247
Amphisbaena munoai,4.72525,139.5725,4.35,5.10825,20.422,242.15,67.99679593477,1836.01042750646,119.999305951326,68.9976315789204,260.990101148922,4271.79762820789
Amphisbaena neglecta,2.89775,84.97625,2.875,2.89175,14.69475,32.325,79.9961019058901,1410.94081333978,44.999162727083,82.9965203698403,243.992198823369,786.984673773604
Amphisbaena nigricauda,2.72725,62.71375,1.25,3.34975,59.263,181.2,90.9944274566501,998.953658558544,115.999024944048,96.9944272828802,871.97894715807,4183.97742084998
Amphisbaena octostegum,0,0,0,0,0,0,18.9999984639999,804.898351830613,90.9881658106579,26.9983270501502,277.964892945811,1701.87884676607
Amphisbaena persephone,0,0,0,0,0,0,21.0029254691999,274.974931822015,11.000139465665,22.0032043228898,84.991085501125,53.9963799688504
Amphisbaena plumbea,11.68125,193.3175,5.5,11.5915,61.6215,63.55,398.95138183543,5202.75832056845,226.996241274132,404.94567182717,844.957678988209,1621.81198983098
Amphisbaena polystegum,5.9645,123.5425,3.475,7.11675,93.916,347.325,143.98717747695,1713.94022615181,142.998186634623,154.98996416741,1068.94884687131,4192.98885497339
Amphisbaena pretrei,5.9645,113.90675,3.275,7.11675,90.4185,346.35,140.99066063406,1642.92614565015,138.998325629474,154.98996416741,999.969900550211,4184.97756332377
Amphisbaena prunicolor,7.829,262.06175,7.55,8.3665,79.3615,399.425,168.97980398111,3094.88061446745,162.986922067528,170.98607543982,820.992336456027,6251.72687553776
Amphisbaena ridleyi,0,0,0,0,0,0,5.99846706917015,88.000278968657,2.0001392154302,5.99860652859979,27.0001420851701,38.01449138753
Amphisbaena roberti,4.41025,99.855,2.65,4.37475,41.92525,142.2,117.00014313739,1472.97004927706,91.9916554369349,115.00000463974,554.985936879545,3700.58013795508
Amphisbaena sanctaeritae,0,0,0,0,0,0,43.0065487565203,384.99540311924,21.000138670252,43.0066878999601,87.9994475416071,483.029991442304
Amphisbaena saxosa,0,0,0,0,0,0,67.9991676188401,421.992752224812,55.997629217325,77.99763463932,109.993457199423,176.984125251831
Amphisbaena scutigerum,1.49575,2.55725000000001,0.0499999999999998,1.60825,5.185,13.925,124.9958247962,931.89828492499,108.986502600416,127.99596481846,467.932473148252,1917.68626241557
Amphisbaena silvestrii,1.77725,37.1995,1.8,1.40825,11.2255,22.3,49.9994442523998,838.959898310985,31.996795573491,62.9974940615102,198.989698186122,592.938028089689
Amphisbaena slateri,12.54775,80.22775,2.4,13.6665,39.25375,268.5,294.97408918871,1507.90196804943,101.983151128877,306.97422848635,537.894721144728,4423.61660826611
Amphisbaena slevini,0.483249999999998,6.56575,0.125,0.575000000000003,4.35675,90.9,19.0005572976102,260.991085346821,43.9983272483448,17.0008357325,150.982452926873,2234.98522717163
Amphisbaena steindachneri,2.13125,75.549,2.575,1.19975,2.9115,14.375,57.99651876913,1172.9672723781,34.998050039284,54.99665824978,121.994007852989,786.914485976982
Amphisbaena supernumeraria,0,0,0,0,0,0,46.0029242743003,633.99175326534,17.002510572577,46.0036202708902,296.000547078352,345.101523754534
Amphisbaena talisiae,0,0,0,0,0,0,37.0011153688097,522.97213957493,24.998468237434,32.0019513911202,61.00612579703,369.99484476605
Amphisbaena trachura,7.50825,296.7305,8.85,9.87475,66.7205,362.475,137.99205359166,3051.0024740769,160.998192320362,138.98899800868,693.000836481073,6029.74290462032
Amphisbaena tragorrhectes,0,0,0,0,0,0,34.0002805486597,393.029408779149,62.9930369853319,34.0001408349899,96.011985456005,844.18281252986
Amphisbaena uroxena,0,0,0,0,0,0,105.99080112373,367.98619639347,25.998190315991,103.99149757457,349.016579524159,815.060886079843
Amphisbaena vanzolinii,0.476750000000003,35.9505,0.825,0.891500000000001,17.803,44.675,53.99637817951,650.963928766662,34.9993038086936,50.9962389360699,222.009319130434,2544.90432698299
Amphisbaena varia,12.0005,136.35125,3.975,11.8005,100.58925,1300.825,328.96713013725,1703.77717264921,135.996935517702,329.96894068676,1069.95445692999,32726.9499936441
Amphisbaena vermicularis,5.1415,113.90675,3.375,6.0165,76.5745,159.575,132.98801790702,1713.92767869036,145.997911017835,143.98704244489,988.983280989335,2887.81668711699
Amphisbaena wiedi,2.40825,39.568,1.05,2.93325,74.18025,333.025,109.98954545913,1035.96309320671,108.996796522765,114.99163595237,791.948714736382,4099.96808654779
Amphisbaena wuchereri,2.979,67.806,1.85,3.475,53.022,167.325,174.97604518312,1283.93302897492,119.99846794049,176.97910928484,791.948714736382,4099.96808654779
Anilius scytale,19.54775,182.88725,5.2,20.1335,91.4645,818.625,341.9848244413,2684.84139351332,178.992203475039,349.98440725895,977.992187047118,17147.3023226654
Anisolepis grilli,7.50825,232.34275,5.95,8.98325,71.39125,389.375,163.98677196091,2806.91342827052,159.993737316983,164.98718970945,738.995672558222,6170.72744173345
Anisolepis longicauda,0.837500000000002,34.7685,1.15,1.09175,28.297,164.2,19.0022288320301,572.0519471993,38.996657474133,22.9994430901702,330.991361748887,2843.97704654566
Anisolepis undulatus,3.23725,155.54375,5,5.06675,25.728,249.875,59.0004187910299,2194.00912796983,143.999722939858,70.9995851468502,295.0019384003,4293.80136342935
Anolis auratus,11.311,136.35125,3.975,11.342,88.42725,1295.15,316.96670689326,1417.92854509919,133.994149348901,314.96809996782,1045.94344531382,32726.9499936441
Anolis bombiceps,6.81275,25.98475,0.85,7.025,56.2475,731.75,107.98523556259,491.974807216268,44.9974931414395,108.9863495814,562.977717579869,16526.2255961819
Anolis brasiliensis,3.904,153.099,4.05,4.49175,29.918,85.575,98.9894135803902,1876.94139105337,69.9970753081404,97.9909455280299,337.009888315936,1350.06163759167
Anolis chrysolepis,10.34575,162.547,4.625,10.38375,91.1575,818.9,261.98050971709,2013.96159551037,147.997909997254,264.97772293776,913.993039167325,17151.3019033665
Anolis fuscoauratus,20.008,151.5255,4.625,20.81675,103.5085,823.975,347.98426734473,2244.87136073595,175.984684675149,355.98245696146,1093.96320351072,17151.3019033665
Anolis meridionalis,5.39375,250.824,6.925,6.72525,62.1105,205.15,149.96894580098,2900.93735466173,91.9986067632794,165.96992104693,735.994022991185,3384.76610895228
Anolis nasofrontalis,0.77075,42.7115,1.125,0.274999999999999,30.1125,96.9,69.98676148903,714.00129023228,80.9984708624431,78.9882948107697,659.94911735573,3811.80639721962
Anolis neblininus,0.553999999999998,4.87075,0.125,0.616500000000002,2.364,69.1,140.98230636614,585.912111163287,28.9976316657548,132.98411720116,207.003345563979,10353.3527460722
Anolis ortonii,21.63125,182.88725,5.2,22.275,81.58475,821.975,347.98426734473,2684.84139351332,178.992203475039,346.98371112411,912.000440759948,17151.30065043
Anolis philopunctatus,1.33775,49.17,1.3,1.775,22.7865,305,31.99916424911,510.989139143037,68.9970747214988,31.9993040753602,326.992900817374,4002.91088241594
Anolis phyllorhinus,1.6915,33.81575,1.375,1.9665,43.96475,355.9,39.99860713312,494.002370467196,89.9967962587708,40.9984683514604,472.993869487194,4231.96525875307
Anolis planiceps,5.29175,103.43425,3.075,4.6915,72.0575,608.9,257.96517174201,1276.88563849563,112.999720665713,259.96447517917,752.991642936061,12368.5629043668
Anolis pseudotigrinus,3.32275,27.65175,0.775,3.65,30.967,79.75,168.97980398111,1116.9506878582,117.997353272488,169.97994314797,586.9472484054,2087.68403141861
Anolis punctatus,19.2185,209.655,5.45,19.96675,96.75575,814.725,343.98329302653,2349.88482659424,175.984684675149,351.98036320878,1020.98717849649,17147.2980068667
Anolis scapularis,11.373,129.8605,3.8,10.15,17.31175,98.15,249.97687999365,2401.91813294352,81.9940150100265,256.97604433011,377.940955465515,5301.27787084154
Anolis scypheus,9.57925,76.45075,2.2,9.41675,51.59325,631.525,306.96796647412,1107.90641509966,56.9930368463678,310.96894110049,549.016855196976,16425.7134537654
Anolis tandai,1.88125,47.75825,1.8,2.142,61.10425,574.275,70.9889973640297,727.970352180006,77.999580986694,71.9887191321104,613.001810778643,6511.08407325009
Anolis trachyderma,10.569,53.09875,1.7,10.65025,56.537,724.7,242.97715472642,1036.87340407643,93.9901122695408,249.97701515496,639.992204374696,16810.2030670654
Anolis transversalis,10.49625,78.801,2,10.65025,62.9635,770.25,310.96921999422,1073.87714668425,93.9901122695408,315.96977668683,639.992204374696,16810.2030670654
Anolis williamsii,3.0085,30.656,0.7,3.36675,52.6785,301.175,75.9958205181097,954.955567387125,105.996376210958,78.9967968655897,645.948532707246,4000.96038312749
Anotosaura collaris,5.0125,64.2875,1.5,6.01625,79.89525,331.25,133.99079826891,1075.99638654973,123.997490126601,144.99024095234,898.956241006221,4184.97756332377
Anotosaura vanzolinia,2.7395,45.66375,1.575,2.86675,34.56725,53.475,82.9959580949003,1148.93176928717,118.995825765457,88.9952608977201,603.960178106619,1675.94166756656
Apostolepis albicollaris,3.5435,32.07575,1.15,4.14225,8.4935,22.475,73.9961019092898,991.959181002832,58.99568026201,85.0000019255399,138.999719816928,446.977859074265
Apostolepis ambiniger,25.0185,387.313,10.75,27.45825,118.24075,312.55,339.97701486956,5432.72903648623,222.983985322696,391.99247896892,1291.98342941323,4800.90769469389
Apostolepis ammodites,5.35225,79.81225,2.25,6.56675,25.71475,49.275,132.99247931153,1442.92547198486,59.994982055167,148.99289712409,316.973380024843,776.96896549472
Apostolepis arenaria,2.031,22.71775,0.2,2.63325,10.441,14.95,83.9977720572201,752.959757104654,53.990806448691,93.9935915268802,655.957398830467,1102.84137243588
Apostolepis assimilis,8.69375,342.1455,9.925,11.36675,83.7575,416.725,182.9870506466,3581.96784115576,146.989147831742,204.98663334885,867.993877529331,6442.72869962627
Apostolepis breviceps,2.21675,69.37425,1.975,2.5835,20.6735,60.925,29.99721404711,1036.02868980105,47.997909211668,36.9979100123896,371.979936849553,1128.99866535294
Apostolepis cearensis,5.9145,113.90675,3.375,6.98325,85.58575,267.225,145.99038243178,1713.94022615181,142.998186634623,154.98996416741,1068.94884687131,4192.98885497339
Apostolepis cerradoensis,2.244,17.46425,0.425,1.842,4.33925000000001,4,89.9905276427303,590.958478464732,59.994565382611,95.9909453274299,118.987750306838,234.980925196531
Apostolepis christineae,2.04175,52.09475,1.15,1.59175,6.1045,16.325,48.9973542630396,1057.99498080634,31.996795922414,50.9965190623402,133.004871532933,555.992611040478
Apostolepis dimidiata,8.8375,293.004,8.2,10.1915,74.06575,397.525,173.98635461735,3208.96880224645,154.993460452444,178.98398531089,760.994434107681,6223.74318089787
Apostolepis dorbignyi,19.2875,227.62025,5.5,21.9085,59.9265,108.1,235.99512864918,2880.91913883655,148.986210038481,240.9961040199,813.931463571303,1900.83490852794
Apostolepis flavotorquata,6.81225,167.5185,3.95,8.23375,46.01225,141.425,162.9954133731,2096.96406160327,84.9926282110959,181.9959702863,721.961186126558,4068.56816817981
Apostolepis gaboi,2.16875,24.16825,0.225,2.62525,5.60475,10.6,91.9910888371296,706.970639842024,58.990945950362,103.99025391768,556.969952469061,976.930731778549
Apostolepis goiasensis,3.7085,81.2435,1.875,5.275,17.396,61.425,88.9901094529801,1557.92075824492,59.994565382611,101.00139483728,242.983288408607,978.99531468003
Apostolepis intermedia,1.87925,60.90425,1.1,2.47525,20.18275,56.95,55.9937304765399,1190.9726106274,28.998329347,55.99609994715,316.987611141046,1500.87145151991
Apostolepis longicaudata,0.549999999999997,38.87425,1.075,0.54175,12.348,28.85,42.9995820704103,722.97309936992,41.998186613757,38.99888560816,176.992477783447,264.011256975516
Apostolepis multicincta,7.41275,55.544,1.55,7.4,21.84125,154.625,199.96199214853,1585.85489814945,89.988582629171,195.96408042776,580.932325983117,2704.75892605482
Apostolepis nelsonjorgei,1.4125,35.09775,0.825,1.1085,20.133,31.325,94.9898310232902,709.991062083973,59.991224731936,96.99094550462,204.995405992878,300.018647640506
Apostolepis niceforoi,1.06675,16.723,0.3,1.2415,19.28625,376.3,34.9945677494502,155.998046544893,22.998468010843,35.9945677494502,272.993736104367,5945.59894881571
Apostolepis nigrolineata,4.42725,106.90375,3.9,4.63325,60.73525,555.05,165.9916432356,1399.96463525408,139.999166105114,157.99233972008,734.959587822077,8123.71339980652
Apostolepis nigroterminata,22.1665,196.7235,5.775,22.9085,77.8515,403.825,328.98412778645,2493.89850166224,144.993872340344,338.98329284873,926.964907012842,7468.11322425556
Apostolepis phillipsae,0.8415,55.82925,1.6,1.7,8.43050000000001,33.5,55.9981899927498,1107.97814136139,32.998746179548,51.9991635807,219.980915476442,816.921429440003
Apostolepis polylepis,0.9605,56.29575,1.65,0.866500000000002,18.15975,49.75,46.9981891469602,820.93604317482,48.997770426391,38.9991646880899,192.989136416533,450.011122944403
Apostolepis pymi,1.12725,53.78275,1.575,1.04175,25.23125,200.15,50.9991643377198,721.958600016971,94.9994432165967,49.9986069337297,467.982724524805,4001.91941862011
Apostolepis quirogai,0.954000000000001,47.5115,1.425,1.33325,6.4465,62.9,37.9986067838599,1027.99064223248,35.001251770257,36.99902499981,78.997072192625,2512.86671622505
Apostolepis serrana,1.4,19.00375,0.725,1.16675,7.97725,4.825,27.9986064651102,491.965038208019,20.000278679917,25.9988856754098,106.000274926985,111.994292312624
Apostolepis striata,0.560500000000001,13.14725,0.45,0.666500000000003,3.82925,17.55,33.9984678318401,656.941249004627,27.996796953031,42.9974932878899,133.991922868457,598.960316256423
Apostolepis tenuis,2.06025,113.141,3.25,3.5335,12.60425,155.225,133.96978121821,1776.96409089843,49.9995828664702,148.97019929198,280.986916827226,1584.90185839746
Apostolepis vittata,2.68525,91.8275,2.1,2.833,16.07075,111.925,67.9973521561401,1568.94652196562,47.998049305904,73.99707349252,358.981891671432,1813.85880169245
Arthrosaura kockii,1.75,86.36675,2.35,2.35,36.16075,258.875,74.9940083635402,1037.9743695124,112.999582177214,71.9941477075704,506.992759746498,4061.65633901385
Arthrosaura reticulata,11.969,123.655,3.525,11.06675,78.8095,808.675,315.97200770897,1657.93898959004,126.991506353127,310.9707547369,906.011022596718,17133.2971702421
Arthrosaura synaptolepis,0.612500000000001,18.067,0.6,0.79175,7.31975,86.575,140.98230636614,599.954171633633,24.9976322535834,132.9842568132,321.981749865573,9072.86148442678
Arthrosaura tyleri,1.51275,14.45325,0.325,1.55825,16.55125,129,169.98063819473,1008.88253865711,47.9948448983669,163.98049913232,501.987882999846,10645.6571952884
Arthrosaura versteegii,1.46225,49.39275,1.125,2.0585,22.15075,125.05,64.9941480418001,569.003353465936,89.0013927085081,62.9948445772302,274.985929320496,2813.59380074487
Aspronema cochabambae,7.31675,7.84275000000002,0.325,7.05825,8.8935,38.25,208.99164604275,1271.82373098591,89.9845450159587,204.99234259761,514.924544815255,4371.62403328071
Aspronema dorsivittatum,21.54775,542.143,14.875,27.40825,103.7485,419.975,485.94859741844,7400.79741064904,262.990258312049,559.94581332971,1226.96906700998,6469.72075749873
Atractus albuquerquei,3.2395,184.6775,5.225,4.52525,53.36525,326.625,96.9906670381702,2409.93694189417,144.99944424577,101.99108493488,539.996376929016,3568.69061049891
Atractus alphonsehogei,4.26875,106.90375,3.15,4.63325,70.36025,671.15,163.98300267774,1149.9855049444,117.998050893123,152.98411720116,794.960007653239,12310.5988646727
Atractus altagratiae,0.810500000000001,10.28675,0.575,0.867000000000001,12.4775,80.375,30.0008367886803,407.997767400954,44.9990242346984,27.0015331487198,214.994424135665,1840.94994600011
Atractus badius,13.32475,120.07575,3.25,13.55025,58.3205,1118.45,314.96851762572,1354.88192964986,123.991366926276,312.96768237762,883.997633324392,32528.3123418813
Atractus balzani,11.846,25.53525,0.55,12.1835,11.98125,82.1,289.97408949065,1092.82131238426,51.9947075681571,287.975064274,537.894721144728,4407.49436801747
Atractus bocki,16.35625,224.686,5.65,19.35025,52.68825,200.95,284.9786880681,3067.91607379188,131.002084344124,294.98105594694,796.986198221648,4844.18801816259
Atractus boettgeri,9.4395,65.634,1.525,10.125,12.0285,130.925,224.98969562201,1336.80658828797,89.9845450159587,231.9902529162,514.924544815255,4775.54186154561
Atractus caete,1.6415,46.21125,1.275,1.35,38.717,83.225,71.9949847803,1176.94009824942,121.997909218318,65.9949850705402,422.005791950385,1537.93508593847
Atractus caxiuana,0.904500000000002,47.5715,1.45,0.566750000000003,16.51425,177.7,28.9973540136402,712.966695402649,69.0068281955174,25.9976322863899,291.988998852571,2023.91910128171
Atractus duidensis,2.82325,36.8555,1.025,2.52475,22.564,207.775,174.97952379043,1011.86331519928,50.9945665549032,165.98119548539,511.990387720663,10645.6571952884
Atractus edioi,2.244,17.46425,0.425,1.842,4.33925000000001,3.5,89.9905276427303,590.958478464732,59.994565382611,95.9909453274299,118.987750306838,234.980925196531
Atractus elaps,12.3895,125.321,3.6,12.8585,76.44625,873.425,326.96768765945,1709.90447694092,102.999302379163,327.96852309656,768.986474678497,32263.5797881742
Atractus emmeli,16.47075,87.02725,2.7,16.45,50.90675,342,297.97339284282,1584.88846314382,76.9969356346702,308.97367132755,699.974523156545,8836.5821518696
Atractus favae,3.87925,92.14825,2.625,4.2665,46.22625,321.025,141.97617827128,1062.85263121703,101.997074023095,131.97589969522,617.9626538335,4839.51506735785
Atractus flammigerus,7.11025,73.0075,2.025,7.46675,58.3205,610.575,221.97507259002,936.960300458921,99.0008355028671,226.97451585461,580.979391746101,8349.58145753327
Atractus francoi,2.281,12.694,0.274999999999999,2.525,15.34825,66.85,154.98621505452,1045.8588384468,110.988035598931,157.98649413,535.928572246002,2942.72428993888
Atractus guentheri,1.70825,13.282,0.375,1.83325,22.631,155.575,60.9926099785598,721.943392848839,89.9923318180412,69.9916341254198,340.961255762573,3297.76906098649
Atractus hoogmoedi,0.506500000000003,12.22,0.3,0.341999999999999,7.95475,82.325,15.9977701108701,680.002242942015,97.9998610989064,13.9983281422701,373.988164013607,3379.70216819508
Atractus insipidus,2.36225,53.00475,1.4,1.725,18.8045,178.65,103.99289634218,942.935113979531,45.9980499922288,89.99289629641,508.980235436544,7067.78379076281
Atractus latifrons,21.654,181.93325,4.95,23.0585,115.772,825.95,338.99192498044,2716.5086888508,203.996658906582,344.98134251622,1208.93038499133,17165.2474535321
Atractus maculatus,0.370999999999999,32.16675,0.8,0.20825,7.6705,42.375,57.9962369073301,1023.94256067099,104.996373896621,62.9974902199101,106.010842101649,1370.89675507418
Atractus major,21.59775,146.67575,4.075,23.0585,115.772,914.525,331.99248219407,3600.5492250314,209.993316247519,344.95934797425,1299.94388576627,24968.9700969158
Atractus natans,2.59175,101.12225,2.875,3.08325,55.76575,646.825,156.98355989137,1081.94344924708,76.9987454164478,152.98411720116,624.991092192239,11797.5754564505
Atractus occipitoalbus,11.39575,48.79825,1.6,11.62525,60.53075,754.075,303.96754874034,1290.81824960327,77.9952644393535,306.97089036585,593.984963777244,16843.0281178833
Atractus pantostictus,6.99375,168.20175,4,8.6835,62.9105,222.05,186.98621551971,2469.85376738457,113.987755507009,205.986494154,760.995961052111,4068.56816817981
Atractus paraguayensis,5.26475,195.0245,6.1,5.75,44.60475,344,86.0006968984799,2170.98343497553,78.998468455221,80.9998601971502,448.993724211149,5744.70358131297
Atractus paravertebralis,0,0,0,0,0,0,10.9998605177498,201.008080368386,19.9994436162299,10.00055683042,73.9972131734099,678.98203061549
Atractus poeppigi,16.7315,62.1045,1.775,17.475,73.2005,798.7,325.98287120353,1695.80434092194,99.9912266203458,325.98370666524,1031.89235261916,12420.55219218
Atractus potschi,3.198,32.416,0.875,3.36675,63.33525,250.5,117.99205250843,1072.95543097614,113.997075939897,120.99135762891,791.948714736382,4099.96808654779
Atractus reticulatus,7.5855,285.719,8.2,9.08325,68.45325,376.925,140.99219345911,2990.00081072116,154.997078637299,145.98899792768,703.992200742265,6090.73955639251
Atractus ronnie,1.39375,81.21475,2.375,1.7085,18.536,27.875,73.9973516418399,1588.90186575847,133.998886938367,75.9965213259002,327.971293588588,316.97058025626
Atractus schach,4.29175,106.90375,3.15,4.63325,74.557,681.2,190.98063835575,1131.83923355086,115.995820697442,179.98161346772,822.966275918485,12267.6015041115
Atractus serranus,2.48525,23.9005,0.675,2.26675,11.77225,53.2,101.00000755376,693.92304214737,104.988033964719,101.99972988507,468.959092461867,3353.58373868072
Atractus snethlageae,13.175,125.321,3.6,13.9835,77.5925,894.925,331.95558822007,1355.9281639991,131.995406300991,342.9511312047,847.958196649154,32568.67974448
Atractus spinalis,0,0,0,0,0,0,75.0037592475101,249.0072298388,19.999720132514,75.0036198514699,73.996234284273,320.997497987547
Atractus surucucu,1.42525,25.934,0.625,1.208,22.83275,196.575,116.98802105644,586.960445970683,33.9962388479102,111.9891351188,309.00892210257,6916.56373343441
Atractus taeniatus,4.5605,54.655,1.1,5.12475,14.84925,106.65,159.97784848303,1566.87897917563,59.991367233112,163.97896309626,377.940955465515,1755.88691445155
Atractus thalesdelemai,4.898,62.21075,2,4.65,21.32125,221.5,76.0048752078401,1207.88986500994,39.999025026596,73.0011152941101,214.996091122235,3649.93827096123
Atractus torquatus,6.63325,158.108,4.675,7.75825,83.1075,716.3,238.96129496247,2556.85934320314,144.995129030495,253.96171282528,812.964048108274,12269.6031673957
Atractus trihedrurus,3.4585,77.64075,2.1,3.983,34.28625,189.5,97.9869059001903,1429.92694845566,112.995823204497,94.9885776318101,434.006805004094,4074.64386680161
Atractus trilineatus,5.0625,97.14025,2.9,4.86675,55.831,447.05,175.99233882127,1131.83923355086,108.995820754616,174.98983110451,686.934936746579,8710.46601104164
Atractus vertebralis,4.33575,7.87375,0.175,4.45825,2.58775,60.05,293.95753802342,510.963109719883,52.9902526084513,298.95684190916,252.956558705127,6736.97102756665
Atractus zebrinus,6.3165,173.926,4.425,8.1165,75.41125,382.125,168.97980398111,2442.88571819042,148.993457435939,170.98607543982,790.992197562757,6253.73732725048
Atractus zidoki,2.51875,65.356,1.725,2.85825,39.85225,583.35,46.9952644701298,843.986205514621,110.999303507513,45.99623916785,513.001116048924,7744.90655160949
Aurivela longicauda,16.8625,306.932,8.85,14.6665,92.859,69.725,426.94943343859,5832.78640891818,209.992196697382,446.94525598353,1357.96100649207,1707.8021071221
Aurivela tergolaevigata,9.944,62.6975,1.9,9.575,21.7835,2.85,291.97715451086,3012.01150540614,133.995820249868,282.97562192599,579.000501349615,478.952354245585
Bachia bresslaui,4.096,209.52075,5.725,5.32525,58.4665,158.625,94.9901098381702,2602.93052163126,66.995123457194,99.9991665719099,713.983436517572,2741.84738966104
Bachia cacerensis,2.752,98.02275,2.275,1.60825,11.31625,27.625,63.9919189839998,1449.97952476841,36.993453742598,65.9921980589102,199.989274562744,915.902250289934
Bachia didactyla,0.150000000000002,5.56825,0.225,0,6.50675,15.175,26.9990252044504,276.977021987053,19.999025045847,27.9994431141999,152.990530341935,446.978261651892
Bachia dorbignyi,15.471,185.5455,5.4,16.0915,44.94525,384.25,313.9555882943,2579.92733037727,108.995265743454,321.95572806416,588.970060053022,7479.10723455091
Bachia flavescens,9.56475,118.90775,3.45,8.63375,78.552,716.3,219.99902519041,1220.99316091687,117.99986078916,214.99805037487,794.964325642983,12299.6048398276
Bachia geralista,1.76675,15.5055,1.125,2.25825,9.12150000000001,6.925,49.9963768869202,570.953472794856,25.99776938165,59.99568076689,151.003068268482,196.975625944485
