inertia,OMI,Tol,Rtol,omi,tol,rtol
Atractus.francoi,1.78561793113556,1.33286121093904,0.134086971539915,0.318669748656601,74.6,7.5,17.8
Atractus.guentheri,2.31261927590947,1.42361116492879,0.773537181385287,0.115470929595387,61.6,33.4,5
Atractus.maculatus,1.88958179311329,1.735230072296,0.0657919746858272,0.0885597461314686,91.8,3.5,4.7
Atractus.pantostictus,2.10300580112161,1.1512036527993,0.365311847730899,0.586490300591411,54.7,17.4,27.9
Atractus.paraguayensis,5.66492730399743,5.16354993850238,0.21898891670585,0.282388448789201,91.1,3.9,5
Atractus.potschi,2.30376371284424,1.26286124784276,0.221242485733961,0.819659979267518,54.8,9.6,35.6
Atractus.reticulatus,3.41361037984492,0.800236547649426,2.01870512134363,0.59466871085186,23.4,59.1,17.4
Atractus.serranus,0.745580311310523,0.469116913355792,0.054686427455867,0.221776970498864,62.9,7.3,29.7
Atractus.spinalis,3.59934840785916,3.58724599297043,0.000840592138811037,0.0112618227499153,99.7,0,0.3
Atractus.thalesdelemai,6.79851352097344,6.64132690340883,0.0141685091063268,0.143018108458275,97.7,0.2,2.1
Atractus.trihedrurus,1.81925192990488,1.23194381699359,0.446923432448794,0.140384680462498,67.7,24.6,7.7
Atractus.zebrinus,2.7144019132592,0.446354074445411,0.203545251387042,2.06450258742675,16.4,7.5,76.1
Bachia.bresslaui,2.33875244705699,1.75810873388218,0.273628621193495,0.307015091981316,75.2,11.7,13.1
Boa.constrictor,2.11201329535078,0.669432884272455,0.683803656232073,0.758776754846257,31.7,32.4,35.9
Boiruna.maculata,3.2918399099348,0.31233770813197,2.44932824112864,0.530173960674192,9.5,74.4,16.1
Boiruna.sertaneja,2.69140876854996,1.35166624188794,0.165270284168605,1.17447224249341,50.2,6.1,43.6
Bothrops.alternatus,3.21447556933604,0.189504664108439,2.41921390387828,0.605757001349315,5.9,75.3,18.8
Bothrops.bilineata,2.32255537746388,0.978152052767483,0.471561260397295,0.872842064299099,42.1,20.3,37.6
Bothrops.cotiara,4.49184498087262,3.26977112458147,0.826772213082108,0.395301643209036,72.8,18.4,8.8
Bothrops.diporus,3.41728360184957,1.36203359135274,1.30943957878849,0.745810431708344,39.9,38.3,21.8
Bothrops.erythromelas,2.84921522006634,1.2431747511204,0.305998026428373,1.30004244251757,43.6,10.7,45.6
Bothrops.fonsecai,1.78629096700387,1.3980421663459,0.156857670788703,0.231391129869266,78.3,8.8,13
Bothrops.itapetiningae,1.72864418962032,0.210154470521659,0.976600111007243,0.541889608091419,12.2,56.5,31.3
Bothrops.jararaca,3.12535911203047,0.0178789794935683,1.17497487685972,1.93250525567719,0.6,37.6,61.8
Bothrops.jararacussu,2.90031832891311,0.0151510539038224,1.01250725316589,1.8726600218434,0.5,34.9,64.6
Bothrops.leucurus,2.09715523905204,0.966829572925256,0.253821257965695,0.876504408161086,46.1,12.1,41.8
Bothrops.lutzi,2.01952711855216,0.382078032056234,0.638473420359744,0.998975666136184,18.9,31.6,49.5
Bothrops.marmoratus,4.07551869253645,4.0358252138457,0.00332094529017931,0.036372533400571,99,0.1,0.9
Bothrops.matogrossensis,1.73864999230778,0.452747046782402,0.566976208562297,0.718926736963083,26,32.6,41.3
Bothrops.moojeni,2.40276766584699,0.257407690455534,1.30570527268998,0.839654702701476,10.7,54.3,34.9
Bothrops.muriciensis,1.60596529661882,1.44398166228984,0.0478117493624104,0.114171884966572,89.9,3,7.1
Bothrops.neuwiedi,2.81357447673863,0.0674262531204234,1.79215006905688,0.953998154561325,2.4,63.7,33.9
Bothrops.pauloensis,1.7445589834682,0.557825854333907,0.56396644283529,0.622766686299001,32,32.3,35.7
Bothrops.pirajai,1.92771095451044,0.741327137760682,0.18201773131971,1.00436608543005,38.5,9.4,52.1
Bothrops.pubescens,6.33297467138627,5.89859315224274,0.0647448420848786,0.369636677058652,93.1,1,5.8
Brasiliscincus.agilis,2.46548653925701,1.13604262611164,0.605341125053623,0.724102788091745,46.1,24.6,29.4
Brasiliscincus.caissara,1.47028133077281,1.04201991390417,0.251306098535231,0.176955318333413,70.9,17.1,12
Brasiliscincus.heathi,2.60052194536872,1.06754540853971,0.337241345716868,1.19573519111214,41.1,13,46
Caaeteboia.amarali,2.29057213805395,0.925850386196535,0.881439906356587,0.483281845500824,40.4,38.5,21.1
Caiman.crocodilus,2.94022872605529,2.94022872605529,0,0,100,0,0
Caiman.latirostris,3.00428298178346,0.000203044435931307,1.87673209682932,1.12734784051822,0,62.5,37.5
Caiman.yacare,0.884487860811396,0.707642586196116,0.0401491688239935,0.136696105791287,80,4.5,15.5
Calamodontophis.paucidens,6.61871360745391,6.61170073268734,0.000261804528787307,0.00675107023778391,99.9,0,0.1
Calamodontophis.ronaldoi,5.47081826860067,4.86294066870772,0.437101605571946,0.170775994320999,88.9,8,3.1
Caparaonia.itaiquara,2.51328726788977,2.0582017460844,0.145899618644935,0.309185903160434,81.9,5.8,12.3
Cercosaura.ocellata,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Cercosaura.quadrilineata,1.77347329050257,0.235690099608441,0.364504752450418,1.17327843844371,13.3,20.6,66.2
Cercosaura.schreibersii,3.37271665508574,0.195440704603998,2.65402543731248,0.523250513169269,5.8,78.7,15.5
Chelonoidis.carbonaria,2.51123319245586,1.24163507329186,0.501476853576175,0.768121265587824,49.4,20,30.6
Chelonoidis.denticulata,2.44762309345251,1.28496780222191,0.441849852740271,0.720805438490335,52.5,18.1,29.4
Chironius.bicarinatus,3.02268267201011,0.00154653542298816,1.88940025838305,1.13173587820406,0.1,62.5,37.4
Chironius.carinatus,2.81651062575592,1.40857985217298,0.360275655015767,1.04765511856717,50,12.8,37.2
Chironius.exoletus,2.89089555842003,0.0100007532357115,2.19995171550304,0.680943089681273,0.3,76.1,23.6
Chironius.flavolineatus,2.20432739651828,0.42397183340828,1.0575056533588,0.722849909751203,19.2,48,32.8
Chironius.foveatus,2.27500772468724,0.731926839765567,1.006978507807,0.536102377114676,32.2,44.3,23.6
Chironius.fuscus,2.1942930690331,0.87550309027427,0.852801134624545,0.465988844134282,39.9,38.9,21.2
Chironius.laevicollis,2.72777699489018,0.142800082336737,1.57828167529521,1.00669523725824,5.2,57.9,36.9
Chironius.maculoventris,5.80498983401657,5.49583698031225,0.054828412396967,0.254324441307353,94.7,0.9,4.4
Chironius.quadricarinatus,3.02433269694837,0.00346428823471514,1.71324445862764,1.30762395008601,0.1,56.6,43.2
Clelia.clelia,2.0985725927928,0.582234301129136,0.269689822010461,1.24664846965321,27.7,12.9,59.4
Clelia.hussami,6.23821454152256,5.71469789735898,0.25137132957204,0.272145314591543,91.6,4,4.4
Clelia.plumbea,3.0175499612448,0.00309979322454409,0.719458683972131,2.29499148404813,0.1,23.8,76.1
Coleodactylus.brachystoma,3.29062136704751,3.27146598205366,0.0177527184685775,0.00140266652527652,99.4,0.5,0
Coleodactylus.meridionalis,2.52161848731468,1.13220393058769,0.216843766097203,1.17257079062978,44.9,8.6,46.5
Coleodactylus.natalensis,2.92230803449727,2.92230803449727,0,0,100,0,0
Colobodactylus.dalcyanus,1.79323795255782,1.3851520143124,0.209451924229893,0.198634014015525,77.2,11.7,11.1
Colobodactylus.taunayi,0.643334668025488,0.371656412541617,0.0809957618963451,0.190682493587526,57.8,12.6,29.6
Colobosaura.modesta,2.59905250177099,2.28815657902367,0.127365576644572,0.183530346102746,88,4.9,7.1
Contomastix.leachei,6.48135990715456,6.17967676544,0.065698013296312,0.23598512841825,95.3,1,3.6
Contomastix.vacariensis,5.28196973156877,4.38235448375509,0.49359179682564,0.406023450988033,83,9.3,7.7
Copeoglossum.nigropunctatum,2.82150778129743,2.41906190104214,0.143961789198867,0.25848409105643,85.7,5.1,9.2
Corallus.cropanii,0.83869580693922,0.49294855215648,0.177783044755428,0.167964210027312,58.8,21.2,20
Corallus.hortulanus,2.09620200349321,0.700253748309307,0.685089437678887,0.710858817505013,33.4,32.7,33.9
Coronelaps.lepidus,2.43523604712041,1.15843019636336,0.553744797225535,0.723061053531519,47.6,22.7,29.7
Crotalus.durissus,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Dendrophidion.atlantica,1.68925110433766,1.5156054184182,0.0595787431541484,0.114066942765309,89.7,3.5,6.8
Diploglossus.lessonae,2.30612358887926,1.99802757595418,0.14142365995052,0.166672352974553,86.6,6.1,7.2
Dipsas.albifrons,2.59677648670084,0.46341354794874,0.591572292267286,1.54179064648481,17.8,22.8,59.4
Dipsas.alternans,3.22608121656698,0.328716790958312,1.12388664091544,1.77347778469322,10.2,34.8,55
Dipsas.bucephala,2.54725210439395,0.0910977637889784,1.07488064459147,1.3812736960135,3.6,42.2,54.2
Dipsas.catesbyi,2.04090969250723,0.962683899174096,0.476163909100154,0.602061884232979,47.2,23.3,29.5
Dipsas.indica,3.02822408321489,0.00466350519367845,1.52463555959675,1.49892501842446,0.2,50.3,49.5
Dipsas.sazimai,2.20383026874929,1.17041565860268,0.491838042111154,0.541576568035449,53.1,22.3,24.6
Dipsas.variegata,2.32645740712987,0.674946012400075,0.9987805058825,0.652730888847297,29,42.9,28.1
Ditaxodon.taeniatus,3.29497964308993,1.05269137286224,1.70408990038078,0.538198369846912,31.9,51.7,16.3
Dryadosaura.nordestina,2.4649792868883,1.92663215784229,0.0757026125684657,0.462644516477546,78.2,3.1,18.8
Drymarchon.corais,2.60808938109252,1.55491708007706,0.284423398737615,0.768748902277852,59.6,10.9,29.5
Drymoluber.brazili,2.47704902830012,1.33390211399298,0.354399875656221,0.788747038650914,53.9,14.3,31.8
Drymoluber.dichrous,2.54228383933595,1.24178833538942,0.479942781782741,0.820552722163783,48.8,18.9,32.3
Echinanthera.amoena,2.2124367354616,0.329878686684254,0.813802790687744,1.06875525808961,14.9,36.8,48.3
Echinanthera.cephalomaculata,1.55580320473733,1.39331734201817,0.044712111945866,0.117773750773292,89.6,2.9,7.6
Echinanthera.cephalostriata,2.74728372432632,0.134944820908367,1.44850656287218,1.16383234054578,4.9,52.7,42.4
Echinanthera.cyanopleura,3.33623224215461,0.472918989012731,2.04524612191661,0.818067131225268,14.2,61.3,24.5
Echinanthera.melanostigma,1.88950639338291,1.34417986738988,0.233213314853638,0.312113211139393,71.1,12.3,16.5
Echinanthera.undulata,2.42832593011744,0.374833099444058,0.251760941594557,1.80173188907883,15.4,10.4,74.2
Ecpleopus.gaudichaudii,2.02132198245245,0.478907690510227,0.848262605553271,0.694151686388952,23.7,42,34.3
Elapomorphus.quinquelineatus,2.20184685661956,0.649803600966445,0.642873338838447,0.909169916814669,29.5,29.2,41.3
Elapomorphus.wuchereri,2.00277087975257,0.779881863521324,0.26856447165219,0.954324544579056,38.9,13.4,47.7
Enyalius.bibronii,2.55386972133365,1.21720235155703,0.442784318767196,0.893883051009421,47.7,17.3,35
Enyalius.bilineatus,2.74964833952905,2.3792946477246,0.101118821193142,0.269234870611309,86.5,3.7,9.8
Enyalius.boulengeri,1.51222825210471,1.31661934226223,0.0408893217327017,0.154719588109773,87.1,2.7,10.2
Enyalius.brasiliensis,2.20213694695994,0.99242011748519,0.651673662610127,0.558043166864624,45.1,29.6,25.3
Enyalius.catenatus,2.31556946196239,1.0718877202263,0.562901912831708,0.680779828904384,46.3,24.3,29.4
Enyalius.erythroceneus,2.45005075418406,1.13214125878505,0.43880692974429,0.879102565654719,46.2,17.9,35.9
Enyalius.iheringii,3.43078696652159,2.0594340419836,0.965232166568547,0.406120757969439,60,28.1,11.8
Enyalius.perditus,2.10467697380854,1.30452976123224,0.241822491818015,0.558324720758276,62,11.5,26.5
Enyalius.pictus,2.32448862903944,0.875551783106953,0.53007971703815,0.918857128894334,37.7,22.8,39.5
Epicrates.assisi,2.52512219792267,1.16030625215051,0.219644079913817,1.14517186585834,46,8.7,45.4
Epicrates.cenchria,2.4519474582405,1.1249578814262,0.335588162532928,0.991401414281374,45.9,13.7,40.4
Epicrates.crassus,2.1745465161441,0.152922390817143,1.39275003929349,0.628874086033463,7,64,28.9
Epictia.borapeliotes,2.29080762485837,1.66865022084462,0.0811696482289319,0.540987755784816,72.8,3.5,23.6
Epictia.munoai,6.58060779452013,6.23647477090179,0.0345865217602651,0.309546501858073,94.8,0.5,4.7
Erythrolamprus.aesculapii,2.37427853325254,0.18271816976626,1.59328539549668,0.5982749679896,7.7,67.1,25.2
Erythrolamprus.almadensis,3.10060445065903,0.00531483361069929,2.424278226871,0.67101139017733,0.2,78.2,21.6
Erythrolamprus.atraventer,0.988769378785232,0.685220081431972,0.166249485653598,0.137299811699662,69.3,16.8,13.9
Erythrolamprus.frenatus,1.79540375133458,0.767863005086388,0.37097652320438,0.656564223043811,42.8,20.7,36.6
Erythrolamprus.jaegeri,3.14614884755895,0.0657526942569596,2.1718289825753,0.908567170726684,2.1,69,28.9
Erythrolamprus.maryellenae,3.62650472196773,3.31878957016463,0.0505180912399978,0.257197060563105,91.5,1.4,7.1
Erythrolamprus.miliaris,2.9901890211571,0.000167324849094735,1.07690723720077,1.91311445910723,0,36,64
Erythrolamprus.mossoroensis,2.66681904666364,1.22448126861935,0.176627201510365,1.26571057653392,45.9,6.6,47.5
Erythrolamprus.poecilogyrus,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Erythrolamprus.reginae,2.2881833175433,0.263326492564589,1.31067408581539,0.71418273916332,11.5,57.3,31.2
Erythrolamprus.semiaureus,5.8581747532644,5.24232759230409,0.20743407405955,0.408413086900761,89.5,3.5,7
Erythrolamprus.taeniogaster,2.19349789158735,1.20522999573049,0.190744450211749,0.797523445645111,54.9,8.7,36.4
Erythrolamprus.typhlus,2.04840261540667,0.588405528573701,0.957038210499157,0.502958876333812,28.7,46.7,24.6
Erythrolamprus.viridis,2.64584231222575,1.39276460857504,0.173725086384069,1.07935261726664,52.6,6.6,40.8
Eunectes.murinus,2.37124434219613,1.17490144353596,0.383517032509022,0.812825866151153,49.5,16.2,34.3
Eunectes.notaeus,1.57604744702555,0.896102884718051,0.165929349587637,0.514015212719864,56.9,10.5,32.6
Eurolophosaurus.nanuzae,3.87675434733373,3.76722074492606,0.0156496442595822,0.0938839581480897,97.2,0.4,2.4
Gomesophis.brasiliensis,3.43357672049149,0.339860717930662,2.6178074993822,0.475908503178622,9.9,76.2,13.9
Gymnodactylus.darwinii,1.8338861242943,1.21588285266582,0.209124085600063,0.408879186028413,66.3,11.4,22.3
Gymnodactylus.guttulatus,3.62054985102736,3.52577366884366,0.0116865213985059,0.0830896607851932,97.4,0.3,2.3
Gymnodactylus.vanzolinii,1.6176956534568,1.06876471439123,0.0346009816886806,0.514329957376889,66.1,2.1,31.8
Gymnophthalmus.lineatus,2.39313287437195,1.85001073661772,0.0578116997375008,0.485310438016736,77.3,2.4,20.3
Helicops.angulatus,2.96496677855758,1.7929799652,0.306184103162295,0.865802710195292,60.5,10.3,29.2
Helicops.carinicaudus,2.49189210758423,0.379829208660076,0.888885295881144,1.22317760304301,15.2,35.7,49.1
Helicops.gomesi,1.96073893784275,1.14754320874461,0.497834893588106,0.315360835510031,58.5,25.4,16.1
Helicops.infrataeniatus,3.35784635329868,0.429703092787728,2.37773122930617,0.550412031204781,12.8,70.8,16.4
Helicops.leopardinus,3.17729092766368,0.0191058254074376,2.45357802414413,0.70460707811211,0.6,77.2,22.2
Helicops.modestus,1.93961338818716,0.803820321170466,0.485727184308576,0.650065882708115,41.4,25,33.5
Hemidactylus.brasilianus,2.71763857582506,1.57844843437356,0.0983549588359119,1.04083518261559,58.1,3.6,38.3
Hemidactylus.mabouia,2.83434196983039,2.47638919845158,0.229879143848306,0.128073627530508,87.4,8.1,4.5
Heterodactylus.imbricatus,2.00085945372669,1.46720130413531,0.217657392840912,0.316000756750474,73.3,10.9,15.8
Heterodactylus.lundii,3.36879114314678,3.29125088045535,0.00507798424704829,0.072462278444383,97.7,0.2,2.2
Heterodactylus.septentrionalis,1.6176956534568,1.06876471439123,0.0346009816886806,0.514329957376889,66.1,2.1,31.8
Homonota.uruguayensis,6.28982215913181,6.25979916866298,0.0101445815595841,0.0198784089092417,99.5,0.2,0.3
Hoplocercus.spinosus,3.66869745047312,3.58033857812555,0.0173102969124974,0.0710485754350715,97.6,0.5,1.9
Hydrodynastes.bicinctus,2.09997852989055,1.28784781824671,0.302035214523283,0.510095497120554,61.3,14.4,24.3
Hydrodynastes.gigas,2.8357244316372,0.0970360171023306,1.98317702608136,0.755511388453511,3.4,69.9,26.6
Hydromedusa.maximiliani,1.85510728070971,0.574334925253972,0.568207625454683,0.712564730001052,31,30.6,38.4
Hydromedusa.tectifera,3.15567096637731,0.0720863900278023,2.33137842683721,0.752206149512303,2.3,73.9,23.8
Hydrops.caesurus,0.543583949634115,0.532931500766433,0.00729836143294238,0.00335408743473903,98,1.3,0.6
Iguana.iguana,2.25142224150979,0.285233195027424,1.26614510133639,0.700043945145978,12.7,56.2,31.1
Imantodes.cenchoa,2.81602665854586,0.0222524740710457,2.1375912195185,0.65618296495632,0.8,75.9,23.3
Kentropyx.calcarata,2.23235666211906,0.97598116075046,0.459084829905499,0.797290671463096,43.7,20.6,35.7
Kentropyx.paulensis,2.1457816687692,1.24457098595846,0.372544046873344,0.528666635937395,58,17.4,24.6
Kentropyx.vanzoi,2.55298893526269,2.33417979341305,0.0688111520337411,0.149997989815895,91.4,2.7,5.9
Kentropyx.viridistriga,0.586726092973281,0.521413622113431,0.00515297215522655,0.060159498704623,88.9,0.9,10.3
Kinosternon.scorpioides,2.41181375829756,2.0057839057056,0.0833667230244759,0.322663129567493,83.2,3.5,13.4
Lachesis.muta,2.24172153631131,0.981218750474955,0.381985690763694,0.878517095072661,43.8,17,39.2
Leposoma.annectans,2.64620527533307,2.14957267924726,0.0187357286587186,0.477896867427091,81.2,0.7,18.1
Leposoma.nanodactylus,2.04378012652147,0.433508083214999,0.273022796180431,1.33724924712603,21.2,13.4,65.4
Leposoma.puk,2.03591970625051,0.462885246030743,0.169948366586841,1.40308609363293,22.7,8.3,68.9
Leposoma.scincoides,2.00499072758563,0.89313206365418,0.37412172737046,0.737736936560986,44.5,18.7,36.8
Leposoma.sinepollex,2.20075130443459,0.548938269828206,0.473127119002399,1.17868591560399,24.9,21.5,53.6
Leptodeira.annulata,2.39620263810904,0.196880340116249,1.46584620075189,0.7334760972409,8.2,61.2,30.6
Leptophis.ahaetulla,2.98194221519707,0.000268373296954405,2.26710706945529,0.714566772444833,0,76,24
Lioheterophis.iheringi,3.45719794061577,3.21421400430173,0.0324468599466559,0.210537076367393,93,0.9,6.1
Liolaemus.arambarensis,1.93606814374925,1.31929581005019,0.238425509883231,0.378346823815837,68.1,12.3,19.5
Liolaemus.lutzae,1.36385424255668,0.916155573668241,0.162573701534921,0.285124967353515,67.2,11.9,20.9
Liolaemus.occipitalis,6.23793467758702,6.01683405405592,0.094049430859498,0.127051192671594,96.5,1.5,2
Liotyphlops.beui,2.34787225398305,0.111063027611787,1.65918164291244,0.577627583458826,4.7,70.7,24.6
Liotyphlops.caissara,1.19233187825555,0.971211391407467,0.0968409353384768,0.124279551509603,81.5,8.1,10.4
Liotyphlops.schubarti,1.49414527238437,1.26266647571023,0.0509731563748956,0.180505640299242,84.5,3.4,12.1
Liotyphlops.ternetzii,2.84205013884929,0.00972728605061749,1.11824175133451,1.71408110146417,0.3,39.3,60.3
Liotyphlops.trefauti,2.27099744927892,1.24290519669106,0.196602176992293,0.831490075595568,54.7,8.7,36.6
Liotyphlops.wilderi,2.62639236732188,2.38738851391057,0.0750225898394633,0.163981263571848,90.9,2.9,6.2
Lygophis.anomalus,5.83889686969808,5.42883175548798,0.139242626705819,0.270822487504281,93,2.4,4.6
Lygophis.dilepis,2.7083000460697,0.132181595703658,0.830212276011337,1.7459061743547,4.9,30.7,64.5
Lygophis.flavifrenatus,3.51809460356376,1.41283618004615,1.55713635647812,0.548122067039499,40.2,44.3,15.6
Lygophis.meridionalis,2.38107754896537,0.00419808581535825,1.27373954415267,1.10313991899734,0.2,53.5,46.3
Lygophis.paucidens,3.10808436840499,2.57548507394746,0.380574333421396,0.152024961036136,82.9,12.2,4.9
Manciola.guaporicola,1.89977532103102,1.18332649251508,0.383804079288769,0.332644749227168,62.3,20.2,17.5
Mastigodryas.bifossatus,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Mastigodryas.boddaerti,3.78820809520558,3.73623022728695,0.0146138078933923,0.0373640600252385,98.6,0.4,1
Mesoclemmys.hogei,1.70991418139747,1.09556812145722,0.253759877345116,0.360586182595143,64.1,14.8,21.1
Mesoclemmys.tuberculata,2.74482561351454,1.42576029074015,0.236616011930334,1.08244931084406,51.9,8.6,39.4
