Species,Bio01_past,Bio04_past,Bio07_past,Bio11_past,Bio15_past,Bio17_past,Bio01_present,Bio04_present,Bio07_present,Bio11_present,Bio15_present,Bio17_present
Eleutherodactylus_bilineatus,24.463625,146.391125,4.2875,22.466625,41.780875,181.375,2971.00132564072,1536.91561830182,118.988706020156,2949.00244124752,236.25809141125,2386.5636439221
Eleutherodactylus_johnstonei,24,58.595,1.85,23.35025,38.304,186.625,2990.99832927482,549.083311575913,99.0020900153523,2983.9973541279,573.999589286925,1045.03687678433
Engystomops_coloradorum,22.30825,53.587375,1.675,21.654125,71.615625,143.9375,2900.50403702211,402.993878400404,79.4996523493704,2895.00410656245,612.94707341338,2326.73115513709
Engystomops_freibergi,26.2085,59.205,1.9,25.5,63.788,125.925,2986.00041785775,629.995547007477,108.999721985089,2978.00055706861,598.003759463466,1278.021009432
Engystomops_guayaco,24.15625,81.83925,2.325,23.125,102.591,54.275,2972.9796638248,714.955714671111,73.0032036977956,2960.98091718306,996.860864849566,579.632292855894
Engystomops_montubio,24.206,123.76475,3.4,22.70825,109.9765,14.475,2969.0012531871,789.505699094375,81.9956834441319,2959.00097471038,1038.98927369846,180.052671136097
Engystomops_petersi,25.18725,62.2075,1.825,24.39175,18.556,616.425,2981.99986084115,536.006960256361,82.9999998273953,2974.999443064,189.003065590146,5905.97141919354
Engystomops_pustulatus,24.206,81.83925,2.325,23.125,102.591,54.275,2969.0012531871,714.955714671111,73.0032036977956,2960.98091718306,996.860864849566,579.632292855894
Engystomops_pustulosus,26.86025,67.8315,2.3,25.975,58.94125,93.65,2998.99958255869,755.999860476418,107.996099293619,2989.99108590673,585.977026402576,885.93690025817
Engystomops_puyango,23.273875,103.278875,2.825,22.079,103.3385,25.4125,2935.49770239411,850.244339064033,102.997493935719,2924.99798089454,936.923956529239,345.28308390954
Engystomops_randi,23.54575,89.00125,2.525,22.475,106.31375,30.775,2966.98565209037,960.913379352261,76.001811131004,2951.98676624178,911.918368212984,896.336698121278
Epipedobates_anthonyi,23.304125,103.278875,2.825,22.125,111.3595,23.6125,2935.50111146528,850.244339064033,114.992481589743,2925.00076357482,896.958135506217,640.183532139717
Epipedobates_boulengeri,25.934625,30.58825,1.0375,25.658375,25.88475,891.6375,2980.98969270786,281.992549572245,55.9994444166706,2977.98969266586,254.001599916475,7506.51130250222
Epipedobates_espinosai,24.875,64.8105,1.925,24.05825,88.37325,93.95,2968.98203236961,490.952929303176,70.0025068526019,2961.98272871647,819.927157814702,1578.18230398227
Epipedobates_machalilla,24.15625,89.00125,2.525,22.70825,106.31375,30.775,2969.0012531871,789.505699094375,76.001811131004,2959.00097471038,996.860864849566,579.632292855894
Epipedobates_narinensis,26.044,33.4145,1.125,25.70825,32.083,618.325,2982.99150395977,302.989277175419,55.9991656272808,2979.99164319523,265.00905145675,7788.68831694741
Epipedobates_tricolor,23.851,85.42025,2.425,22.8,104.452375,42.525,2969.98265795758,837.934547011686,74.5025074143998,2956.48384171242,954.389616531275,737.984495488586
Espadarana_andina,26.12925,43.80175,1.3,25.39175,38.2885,247.65,2920.02117177632,531.978275116808,93.0051532615583,2914.02117169751,423.013234168775,2628.89341259561
Espadarana_audax,17.967625,35.270875,1.2,17.54575,24.541125,496.5125,2919.75216195394,632.485799875806,91.999373354163,2910.50223151082,203.528339221124,6740.84839102423
Espadarana_callistomma,24.8345,34.282125,1.1625,24.48325,36.842875,499.775,2943.49846624901,292.023677035789,61.0007670301715,2940.49804840265,335.985029755451,6204.70235511235
Espadarana_durrellorum,17.481,54.38975,1.775,16.725,18.556,560.875,2970.9977730279,597.997632329054,89.9991642047076,2961.9977730279,164.004039403873,9029.80958348472
Espadarana_fernandoi,21.8585,64.8075,1.875,21.01675,25.41925,285.875,2966.00654492852,439.996097294726,99.9972144035948,2959.00668423137,277.00320343222,2612.61751887015
Espadarana_prosoblepon,25.50725,32.9855,1.05,25.0625,36.842875,447.2,2975.99763241531,287.553341524914,65.5047359996007,2971.99756276959,361.471728125702,5896.51528698651
Euparkerella_brasiliensis,22.547875,209.800125,6.05,19.887375,70.06325,90.8375,2955.99972382604,2150.44786108877,146.994839213501,2929.00000334153,616.003514916028,1198.92187706348
Euparkerella_cochranae,23.29575,208.5215,6.025,20.6915,67.47075,97.8,2961.00041869357,2128.91062225742,142.990376215815,2935.00083807191,573.003016583731,1442.82776462434
Euparkerella_cryptica,23.29575,208.5215,6.025,20.6915,67.47075,97.8,2961.00041869357,2128.91062225742,142.990376215815,2935.00083807191,573.003016583731,1442.82776462434
Euparkerella_robusta,23.702,200.96725,5.85,21.18325,71.37175,73.3,2968.99582543605,2023.90616404882,146.985918498195,2942.99694120063,646.977392288325,806.055928594995
Euparkerella_tridactyla,24.98525,183.427,5.3,22.625,71.58975,83.175,2971.00083642451,1797.92067124381,134.98800737248,2947.00195197991,633.974199652382,1050.1057440622
Eupsophus_calcaratus,10.073,310.6575,8.825,6.42475,31.2795,386.1,2815.99846531773,2912.11365403197,139.005711222516,2778.99623506524,259.010012648126,6602.59249261525
Eupsophus_contulmoensis,13.971,361.591,10,9.84175,85.7105,59.95,2858.00083477035,2085.14071890815,106.007257414939,2831.99930046272,763.01488897701,1093.86960222243
Eupsophus_emiliopugini,11.25425,320.856125,8.8875,7.212625,49.4085,270.575,2820.49804576038,3274.64992946175,159.508497814114,2776.4967216413,372.515037899007,5783.98188511811
Eupsophus_insularis,12.95,361.591,10,8.8665,77.584,71.5,2853.99930273953,1775.24680126134,80.0197768143763,2833.99582118826,643.013209479704,1256.50281236771
Eupsophus_migueli,13.1955,367.9805,10.15,9.0165,68.235,111.45,2852.99874596172,1750.21370247,75.0162987950237,2831.99609877494,597.004726149013,1611.07313655073
Eupsophus_nahuelbutensis,14.169875,378.9385,10.55,9.895875,86.21525,56.6125,2858.49672543508,2907.61821034847,159.505021336286,2822.99547044529,775.510291844076,935.482615592305
Eupsophus_queulensis,15.6665,406.8755,11.4,10.9835,101.687,13.7,2864.00181002692,2200.20035365217,111.01018302138,2838.99874368206,971.005560712331,207.991944805092
Eupsophus_roseus,13.29575,400.640125,11.15,8.749875,72.838625,98.6625,2843.9947039811,3248.19847233257,191.506126973462,2803.99240570282,601.524774751934,1964.43838049531
Eupsophus_septentrionalis,15.6665,406.8755,11.4,10.9835,101.687,13.7,2864.00181002692,2200.20035365217,111.01018302138,2838.99874368206,971.005560712331,207.991944805092
Eupsophus_vertebralis,12.994625,378.559125,10.475,8.68325,65.508875,133.2,2842.49769963039,3073.01637794109,172.997571641092,2803.99776713405,561.5087668121,2237.98947206005
Excidobates_captivus,19.25,58.393,1.825,18.475,40.5565,254.575,2939.00404107697,688.983421401275,101.997214186383,2928.00431966667,301.977440833969,2862.26986207916
Excidobates_mysteriosus,20.13525,64.426,2.025,19.29175,43.07075,208.55,2939.99972242858,748.963091739741,101.99916397878,2928.00041879605,309.997910073988,1998.23417277302
Flectonotus_fitzgeraldi,26.8125,62.17975,1.925,26,51.1185,104.225,2992.00069655143,583.992753902582,37.9981888508265,2984.00069655143,497.986346764536,1095.96419818927
Flectonotus_pygmaeus,25.23975,57.82,1.7,24.59175,38.2885,247.65,2920.02117177632,531.978275116808,96.0019497570161,2914.02117169751,423.013234168775,2628.89341259561
Fritziana_fissilis,21.8,211.07875,6.075,19.08325,67.47075,97.8,2952.99805276609,2171.98509992012,142.990376215815,2922.99916861114,573.003016583731,1442.82776462434
Fritziana_goeldii,22.040625,212.06025,6.0125,19.1125,68.4465,94.8875,2937.00139343808,2160.96950193806,151.498674819137,2906.5034862656,601.011533585611,1324.36438245775
Fritziana_ohausi,21.8,211.07875,6.075,19.08325,67.47075,97.8,2950.9990289585,2171.98509992012,146.985918498195,2922.99916861114,573.003016583731,1442.82776462434
Frostius_erythrophthalmus,24.491625,143.130125,4.225,22.5875,40.905375,161.2375,2967.0032059851,1477.4308689612,113.491074054478,2946.00418221082,212.529764322364,2535.93289965907
Frostius_pernambucensis,25.95825,146.2895,4.125,24.01675,41.155,109.95,2983.00069723543,1157.92400760659,101.991073035902,2962.00153447653,524.010184480504,1238.89262900039
Gastrotheca_abdita,20.13525,64.426,2.025,19.29175,43.07075,208.55,2939.99972242858,748.963091739741,101.99916397878,2928.00041879605,309.997910073988,1998.23417277302
Gastrotheca_aguaruna,18.76475,66.495,2.05,17.89175,28.846,222.8,2884.01907914193,633.960448138525,107.497354302504,2875.01949694309,499.941513197729,1502.33754871888
Gastrotheca_albolineata,22.751,206.023,5.9625,20.13325,72.01375,78.5875,2959.99742719727,2097.94563198447,148.992610354691,2932.99805490589,652.990702768325,880.535959048811
Gastrotheca_andaquiensis,18.23225,34.998,1.2125,17.820625,25.68775,406.275,2905.50821893648,637.475842803261,90.9986073751672,2896.00863662799,218.511346919311,5067.95568877822
Gastrotheca_angustifrons,25.205,23.276875,0.75,24.8875,18.668375,1106.0625,2961.99568110787,250.99902476773,63.0056414187302,2959.49547219929,248.521379437336,9194.53200554706
Gastrotheca_antomia,24.97075,24.861,0.775,24.5665,18.61275,977.8,2955.99776962258,259.999580936241,65.0071035661394,2953.99735180543,256.030783296205,9125.94868971234
Gastrotheca_antoniiochoai,15.0165,110.939,3.35,13.5335,69.9975,118.7,2800.03473998365,1063.99082107595,123.994569643723,2784.0346702621,741.95209600254,1048.45766502465
Gastrotheca_aratia,21.222875,92.987625,2.5875,20.133375,83.187125,65.975,2907.99777124353,958.903287102089,105.999825657926,2893.74919856639,795.429255322376,627.172414710969
Gastrotheca_argenteovirens,21.56675,21.63325,0.75,21.375,22.70825,901.975,2884.01197764216,250.035941021621,86.0008363474896,2879.01169896786,386.978834080949,2976.20412233384
Gastrotheca_atympana,10.55625,83.609,2.425,9.44175,69.16825,81.3,2790.0316115939,880.921320183981,120.995544297837,2777.03286486199,624.972707954887,1188.8897509169
Gastrotheca_aureomaculata,19.14375,29.274,1,18.825,23.7695,633.95,2892.51142222332,518.055853469187,94.9993040535372,2883.01170058392,333.024511749721,3056.95028628375
Gastrotheca_bufona,22.65425,27.88775,0.95,22.375,32.809,405.75,2913.00696630677,287.022007871948,103.99749289168,2909.00682694452,367.022562076254,3453.88273428695
Gastrotheca_carinaceps,15.09175,77.5265,2.25,14.05825,54.85325,182.125,2882.02102512299,639.951266091783,104.000278480991,2873.02158201161,517.982875208779,2645.19267603196
Gastrotheca_christiani,7.9,376.5165,10.25,2.833,113.83175,8.95,2871.00168271423,3081.0556952834,187.004455618103,2827.00070636654,1040.99609193602,178.001241529832
Gastrotheca_chrysosticta,13.34825,344.63275,9.2,8.625,104.694,7.5,2884.0096156698,2745.03420514395,187.999863222717,2849.00836098693,931.97702722242,150.02882600404
Gastrotheca_cornuta,26.044,30.769,0.95,25.683,20.274,1024.1,2986.99916427529,260.995821969071,55.9991656272808,2983.00083577011,265.00905145675,7224.33428805703
Gastrotheca_dendronastes,24.275,24.861,0.775,24.1085,18.61275,977.8,2955.99776962258,259.999580936241,81.0009759005536,2953.99735180543,277.025488671964,5197.56141059758
Gastrotheca_dunni,22.65425,27.91775,0.95,22.375,32.809,405.75,2904.02270303727,287.022007871948,103.99749289168,2901.02228515552,367.022562076254,3453.88273428695
Gastrotheca_ernestoi,21.8,211.07875,6.075,19.08325,72.65575,83.875,2950.9990289585,2171.98509992012,150.999302211187,2922.99916861114,659.004013248325,955.015989502628
Gastrotheca_espeletia,21.668875,26.525125,0.9375,21.4165,23.661875,684.6,2891.01423863271,478.495482940012,87.4979813421273,2884.51427327003,310.480433847436,2767.87495974193
Gastrotheca_excubitor,21.1145,81.1715,2.5,20.08325,62.31075,116.575,2901.01698749133,691.020069538846,103.999860518722,2890.01656947296,722.973397739484,1040.09542983147
Gastrotheca_fissipes,25.097875,155.876,4.425,22.941625,44.539875,94.5625,2974.99923574188,1535.95290869623,122.488496298764,2952.00174404868,467.510399851094,1108.0623573309
Gastrotheca_flamma,25.223,155.846,4.475,23.11675,41.155,99.65,2980.00111424975,1491.51544891932,128.998604483843,2958.00083612346,297.028703512334,1046.10382273208
Gastrotheca_fulvorufa,24.76875,145.54475,4.275,22.825,40.3335,142.4,2964.00515523608,1485.92658795841,110.993023878248,2943.00613151215,196.049476711359,2623.77172664318
Gastrotheca_galeata,21.88725,83.9585,2.3,20.89175,103.619,37,2907.0041789563,677.96102666921,113.997632472506,2899.00390022721,847.917544164556,394.253508090676
Gastrotheca_gracilis,11.3915,401.43225,11.225,6.10825,105.79725,13.65,2892.0054371109,3792.02771789689,194.003065349156,2844.00376523025,904.023794674151,287.958510693503
Gastrotheca_griswoldi,10.55625,83.609,2.425,9.44175,69.16825,81.3,2790.0316115939,880.921320183981,120.995544297837,2777.03286486199,624.972707954887,1188.8897509169
Gastrotheca_guentheri,25.43925,22.1535,0.65,25.2085,15.53375,1168.475,2955.99776962258,259.999580936241,61.004179271321,2953.99735180543,185.011981817547,9263.11532138178
Gastrotheca_helenae,24.198,43.80175,1.3,23.69975,38.2885,260.325,2905.02395619584,447.06909037476,96.0019497570161,2899.02298117972,423.013234168775,2628.89341259561
Gastrotheca_lateonota,21.88725,83.9585,2.3,20.89175,103.619,37,2907.0041789563,677.96102666921,113.997632472506,2899.00390022721,847.917544164556,394.253508090676
Gastrotheca_lauzuricae,17.5875,169.986,5.05,15.3,73.172,149.975,2869.02325241761,1500.11237649693,118.00027755649,2849.02116369461,674.978417114781,1568.02169985509
Gastrotheca_litonedis,20.438625,66.458625,1.9875,19.65825,75.95975,123.225,2911.00591921667,659.483985737249,94.4988861544674,2903.00501416942,449.97443332775,2415.32187191895
Gastrotheca_longipes,20.240625,61.14725,1.8625,19.354125,15.751125,542.325,2978.49972167249,593.49602972984,85.4997213903006,2968.99979128991,176.50355249701,6060.13756796441
Gastrotheca_marsupiata,12.517625,170.491875,4.95,10.254125,88.021625,46.5625,2830.01106777823,1377.51344749697,158.997286493331,2811.01998146412,838.953425098782,379.410311065546
Gastrotheca_microdiscus,21.78525,212.98275,6.075,18.56675,65.88,103.4,2939.00181457021,2171.98509992012,148.997908280072,2908.0032086835,549.99816896953,1531.9459441731
Gastrotheca_monticola,19.87075,65.453875,2.0125,19.04175,48.9795,159.4625,2904.50584818172,567.524082986195,100.000521935335,2894.75577869623,408.984614805082,1544.20899223181
Gastrotheca_nicefori,21.7385,40.822625,1.275,21.475125,34.97275,276.8875,2916.01225789958,434.011007015841,97.0017410162754,2911.51211856363,422.018041195834,2664.77676696363
Gastrotheca_ochoai,15.0165,110.939,3.325,13.5335,69.9975,118.7,2812.01071775661,920.965616668607,120.998051527737,2799.01057817037,741.95209600254,1048.45766502465
Gastrotheca_orophylax,19.408375,29.001125,1.0125,19.099875,24.541125,543.7125,2905.25818165018,632.485799875806,90.9986073751672,2899.00786815286,254.02241963456,4679.93702467221
Gastrotheca_ossilaginis,18.76475,66.495,2.05,17.89175,28.846,222.8,2884.01907914193,633.960448138525,107.497354302504,2875.01949694309,499.941513197729,1502.33754871888
Gastrotheca_ovifera,26.6875,68.90925,2.1125,25.8875,50.0255,88,2986.50132324567,779.490527928016,86.4867662092463,2975.00160183967,459.524031334472,746.505079329502
Gastrotheca_pacchamama,17.9625,90.4525,2.7,16.7665,62.21925,111.375,2901.00890884279,753.975076679523,114.996519063015,2890.00904804164,665.998614894987,1373.53892340775
Gastrotheca_peruana,12.107375,60.218875,1.775,11.375,68.8785,111.65,2802.52764442349,701.455368264106,123.99512596815,2792.02841034747,582.46887779263,1123.69074044431
Gastrotheca_phalarosa,18.76475,66.495,2.05,17.89175,28.846,222.8,2884.01907914193,633.960448138525,107.497354302504,2875.01949694309,499.941513197729,1502.33754871888
Gastrotheca_piperata,22.44375,172.43025,5.175,20.05825,70.2905,149.975,2933.01058295322,1898.02619160968,118.00027755649,2906.00974711709,669.972707431392,1512.0495907106
Gastrotheca_plumbea,23.54575,59.488,1.825,22.475,58.2115,193.925,2904.00542853825,585.008911865278,76.001811131004,2901.00445361007,406.961008054153,3075.28000629192
Gastrotheca_pseustes,19.7415,42.36425,1.425,19.25,54.858,193.925,2832.02604167462,315.034827497632,88.9967978461389,2828.02548440842,405.966989012058,3075.28000629192
Gastrotheca_psychrophila,21.789625,68.70725,2,20.999875,97.106875,46.1875,2903.00807571296,379.590374643589,102.997493935719,2897.50668315142,726.44205023639,915.843068808843
Gastrotheca_rebeccae,15.209375,101.859625,3.025,13.862375,71.286125,86.075,2865.00828142462,846.46929933008,124.496031653291,2852.50862946405,723.495343864555,946.832551202412
Gastrotheca_riobambae,18.899875,48.39225,1.5875,18.304125,56.53475,194.9,2831.52284085582,467.994510679155,93.9970759692703,2825.52277102221,290.498808732167,3597.90920933107
Gastrotheca_ruizi,19.14375,29.274,1,18.825,23.7695,633.95,2892.51142222332,665.960042746289,94.9993040535372,2883.01170058392,239.039411936373,6352.82972691822
Gastrotheca_splendens,22.44375,172.43025,5.175,20.05825,66.753,188.225,2933.01058295322,1898.02619160968,113.003342736651,2906.00974711709,606.979799675587,1512.0495907106
Gastrotheca_stictopleura,15.09175,68.22875,1.975,14.05825,54.85325,182.125,2882.02102512299,639.951266091783,104.000278480991,2873.02158201161,503.979529952818,2645.19267603196
Gastrotheca_testudinea,22.25,79.440375,2.3875,21.25,54.933125,186.95,2958.00459594783,597.494017007055,101.999164220594,2942.5052219006,509.004454508674,2593.89349646683
Gastrotheca_trachyceps,21.56675,21.63325,0.75,21.375,22.70825,901.975,2884.01197764216,250.035941021621,86.0008363474896,2879.01169896786,386.978834080949,2976.20412233384
Gastrotheca_walkeri,26.62925,67.683,2.025,25.89175,49.811,93.65,2986.00153218913,779.990110732587,95.9856520587148,2975.00153219936,469.00501526841,543.094587761417
Gastrotheca_weinlandii,19.14375,29.274,1.025,18.825,25.31275,453.475,2892.51142222332,665.960042746289,92.9977720955457,2883.01170058392,239.039411936373,6352.82972691822
Gastrotheca_williamsoni,26.60825,67.683,2.2,25.8335,50.24,93.65,2986.00153218913,778.990945123444,55.9997219798999,2975.00167147998,583.991079982224,433.137505455709
Gastrotheca_zeugocystis,13.06475,55.689,1.675,12.36675,59.0705,162.575,2824.03523239491,664.934552886781,113.997214790381,2814.03634639153,503.979529952818,1651.44904904726
Geobatrachus_walkeri,25.8085,36.56675,1.225,25.24175,66.707,56.35,2997.50048751665,666.514417247132,70.9990255166267,2986.5006268021,686.032211001694,508.000176324513
Haddadus_aramunha,24.099875,137.052875,4.375,22.21275,82.66775,28.35,2946.00425115736,1516.48502981115,131.499442608595,2922.00459950108,640.496912671912,501.500106852551
Haddadus_binotatus,23.12925,199.295,5.7,20.27525,70.04625,87.05,2947.99874333274,2025.99556011869,148.001393495078,2917.99944605359,606.02116146587,1050.1057440622
Haddadus_plicifer,27.05825,98.2565,2.85,25.71675,63.3225,92.5,2992.00013947085,646.986208242798,33.9994426205977,2982.00041816055,691.012118397409,970.927110677362
Hamptophryne_alios,26.170875,89.33525,2.9875,25.029125,63.482125,167.1375,2981.00048766998,906.478354076817,111.001183930161,2967.00062681252,587.50452777539,1449.39862443655
Hamptophryne_boliviana,26.16975,66.3575,2.025,25.38325,55.199,197.2625,2986.99923393251,592.494782245782,100.001324114784,2979.0007662248,552.499093663886,1819.99099081802
Hemiphractus_bubalus,19.298875,53.294875,1.7,18.50825,19.45275,515.7125,2978.49376958299,606.002505565444,88.5001391024412,2968.49387398888,166.010652954875,7261.22770448139
Hemiphractus_fasciatus,26.013625,29.597625,0.925,25.64575,19.98025,1000.95,2985.49352278755,268.994637904471,55.9994444166706,2981.49623948267,254.001599916475,7506.51130250222
Hemiphractus_helioi,25.054,62.8135,1.9,24.30825,44.62275,286.8625,2977.00111393911,469.499377391503,100.000417818734,2969.50118350423,477.001396181682,2261.7356488681
Hemiphractus_johnsoni,26.24775,53.3095,1.475,25.575,43.00775,247.025,2984.00027849491,458.000559023264,92.9995824588435,2977.00041771376,370.99777516309,2693.07098712977
Hemiphractus_proboscideus,25.18425,60.3715,1.7875,24.35,18.309375,644.575,2980.00013925745,530.502852124328,82.500487470471,2971.99993048088,176.504177524925,6240.52111032745
Hemiphractus_scutatus,25.7885,59.616625,1.775,25.037375,30.479,382,2983.49965194797,478.992690235937,88.9995821965438,2975.50034828543,309.998261970282,3556.03705420807
Holoaden_bradei,21.01475,211.13775,5.975,18.2165,73.878,82.225,2930.00237116022,2126.99555940902,153.99944262621,2901.00251057167,693.009592945527,999.929018511884
Holoaden_luederwaldti,21.019,221.2155,6.175,18.1665,58.52975,145.175,2939.00181457021,2176.94423931446,130.993999125954,2908.0032086835,458.011795712592,2058.78906984067
Holoaden_pholeter,23.29575,208.5215,6.025,20.6915,67.47075,97.8,2961.00041869357,2128.91062225742,142.990376215815,2935.00083807191,573.003016583731,1442.82776462434
Holoaden_suarezi,21.128375,213.922875,6.025,18.270625,65.044625,116.1125,2934.50209286522,2145.98963383915,142.496720876082,2904.50285962759,565.514597945054,1309.89313999747
Hyalinobatrachium_anachoretus,22.40425,77.354,2.3,21.3585,13.06225,413.8,2939.01364688104,543.985932319854,95.9979113562708,2931.01364697244,302.987188581866,2815.74166647663
Hyalinobatrachium_aureoguttatum,25.0435,28.42625,0.85,24.7165,18.61275,977.8,2967.99359259315,276.993453839872,65.0059899449701,2964.99359259315,185.011981817547,9263.11532138178
Hyalinobatrachium_bergeri,20.7625,117.15975,3.525,18.95,63.1965,158,2933.01058295322,1248.00657195103,111.003202927622,2906.00974711709,555.00320514253,1824.94621871322
Hyalinobatrachium_cappellei,26.30325,75.99475,2.3875,25.445875,53.92275,220.5125,2988.99979122773,619.473117887571,99.0015325643158,2981.99958173145,542.995614493822,2206.57898269901
Hyalinobatrachium_carlesvilai,24.417625,62.8135,1.8625,23.4625,49.420375,214.3125,2972.00069639195,511.994852300581,100.500766241922,2960.50062644392,490.504802424283,2082.68454756117
Hyalinobatrachium_chirripoi,25.786375,37.21875,1.0625,25.341375,45.927,293.5625,2988.99846796256,337.239830786292,61.5030639574009,2985.49846798426,396.993105244084,3986.0957662212
Hyalinobatrachium_colymbiphyllum,25.6905,29.597625,0.95,25.379125,30.07625,458.55,2979.49609948928,277.496657573422,71.0032039604674,2975.99589057241,341.007939032878,5482.51036038621
Hyalinobatrachium_crurifasciatum,24.40525,82.25725,2.8,23.43325,62.5075,199.5875,2965.00076622837,499.026671805605,98.0001390666219,2957.00076625548,469.50535667666,2930.12006907579
Hyalinobatrachium_duranti,26.12925,60.1715,1.7,25.39175,33.2465,247.65,2920.02117177632,531.978275116808,87.9954049015475,2914.02117169751,320.047361865973,2742.71602701352
Hyalinobatrachium_eccentricum,26.069,110.00675,3.525,24.8415,77.63225,111.625,2967.00069587529,677.019560968319,106.001531655073,2958.00069596669,706.019776038333,1821.8912498192
Hyalinobatrachium_esmeralda,18.1625,47.72975,1.7,17.66675,37.724,266.2,2935.99721878341,612.023837258488,98.0015322755347,2927.9972185332,533.995827391322,1787.0301741503
Hyalinobatrachium_fleischmanni,25.95625,30.7215,0.95,25.55825,45.417,227.025,2987.00069647126,294.048606153669,81.003760971947,2983.00083577011,420.012323307821,2987.74261764054
Hyalinobatrachium_fragile,26.60825,67.683,2.2,25.8335,50.24,93.65,2986.00153218913,778.990945123444,55.9997219798999,2975.00167147998,583.991079982224,433.137505455709
Hyalinobatrachium_guairarepanense,26.74575,73.86875,2.35,25.88325,51.2825,82.35,2987.00153232972,761.992339307538,76.9878803597777,2976.00167162057,450.043047400535,1307.76428704384
Hyalinobatrachium_iaspidiense,26.4155,74.5815,2.7875,25.775,53.498,185.6875,2990.49923361055,665.496307418383,96.996934448296,2981.99909432482,415.992056383034,2478.55596292492
Hyalinobatrachium_ibama,24.88325,33.56275,1.05,24.5915,38.42025,260.325,2943.99498260717,359.082749487847,93.0051532615583,2940.99484325352,421.022848222893,2692.79060727245
Hyalinobatrachium_ignioculus,23.83325,81.635,2.675,23.1,41.745,314.75,2951.00835852933,576.033847037559,96.0001388480312,2944.00780140816,410.987743561866,3518.12539178809
Hyalinobatrachium_kawense,26.8645,68.06825,1.95,26.29175,49.149,284.425,2987.00222918971,489.990113509441,98.9807739496816,2982.00222920913,494.036781671016,2653.74881789523
Hyalinobatrachium_mesai,23.8145,73.15125,2.5,23.03325,67.879,177.125,2952.00585035099,384.018802166642,91.00055739703,2947.00571100014,465.021165608253,3367.8447451095
Hyalinobatrachium_mondolfii,26.30225,68.19275,2,25.46675,48.752,257.175,2988.99930324116,494.018797232517,91.9988861536238,2981.99999980682,472.992621350333,2649.0889833563
Hyalinobatrachium_munozorum,25.18425,61.13325,1.825,24.35,30.479,402.45,2980.99951259022,563.991924392016,88.9997213870928,2970.99986078145,302.005294093292,4422.40124205179
Hyalinobatrachium_nouraguense,26.655125,74.52425,2.175,26.041625,48.397,284.05,2986.50132368337,592.975973925836,105.488435799312,2981.0013933245,516.520555140671,2366.90084981506
Hyalinobatrachium_orientale,26.8125,66.04175,2.225,26,55.784,73.4,2992.00069655143,748.99247706972,92.9835611380525,2984.00069655143,636.003344004556,359.99414531554
Hyalinobatrachium_pallidum,26.17075,67.4205,2.1125,25.34175,50.200375,150.325,2964.50863580048,859.430699536065,106.99233999674,2954.50912333023,552.011213801734,1453.87794031075
Hyalinobatrachium_pellucidum,19.325,53.037625,1.6375,18.641625,25.366,322.475,2956.49972330654,519.503827150024,94.4983285291918,2948.49972333454,222.510234969048,4870.7422870002
Hyalinobatrachium_ruedai,25.0875,93.14925,2.85,24.025,42.48925,405.75,2976.99986072975,667.00681856525,92.9999997440001,2966.000557,342.005428323975,4375.882365847
Hyalinobatrachium_tatayoi,25.277,38.13975,1.175,24.86675,54.58725,123.025,3002.99846814934,459.003618723844,102.991084646208,2995.9986075002,517.999720656068,1083.09257135312
Hyalinobatrachium_taylori,26.008375,77.9925,2.5,25.145875,55.0965,226.825,2986.0004876274,619.971162394626,101.500069822836,2979.49993039933,494.518741950694,2428.50089199201
Hyalinobatrachium_tricolor,26.8645,68.06825,1.95,26.29175,49.149,284.425,2987.00222918971,489.990113509441,98.9807739496816,2982.00222920913,494.036781671016,2653.74881789523
Hyalinobatrachium_valerioi,25.82525,36.84875,1.125,25.54975,49.12725,226.475,2978.98788145595,328.999579881333,68.9930380551373,2975.98774213649,426.993315199503,2741.99518874718
Hydrolaetare_caparu,26.0415,89.44125,3.2,24.98325,75.65025,64,2979.00055653321,1111.97007058664,133.000557240606,2962.00069541885,689.004873319595,694.979677345661
Hydrolaetare_dantasi,25.929125,59.854625,1.8375,25.229125,61.809625,125.6375,2982.5002784554,588.495616479004,106.499304056048,2973.00055695771,569.496453876931,1188.535479733
Hydrolaetare_schmidti,26.30225,58.25575,1.8,25.63325,53.751,198.15,2988.00208992686,553.991371898879,98.9807739496816,2982.00055696222,554.988165040294,1703.06319495114
Hyla_imitator,26.64175,51.43525,1.425,26.1415,37.3675,377.775,2994.000000384,411.007248512824,77.0005569394023,2990.99958246226,381.005714974068,3205.0145082429
Hyla_nicefori,20.34375,37.8435,1.25,19.9665,34.65375,296.6,2858.02479573662,359.082749487847,99.9997216353169,2854.02354199377,421.022848222893,2692.79060727245
Hylodes_amnicola,21.8,211.07875,6.075,19.08325,72.65575,83.875,2950.9990289585,2171.98509992012,150.999302211187,2922.99916861114,659.004013248325,955.015989502628
Hylodes_asper,21.78525,221.2155,6.175,18.55025,58.52975,145.175,2950.9990289585,2176.94423931446,142.990376215815,2917.99944605359,458.011795712592,2058.78906984067
Hylodes_babax,23.496,195.41925,5.7,20.9585,79.34075,56.85,2940.00794028593,2020.93842488193,142.994562054409,2913.00891603226,709.985460398911,799.078600458227
Hylodes_cardosoi,20.89775,273.85475,7.4875,17.471,39.23775,234.8875,2934.0016748394,2711.45438428757,142.496930245472,2899.00216221658,406.004380209968,2849.37869727527
