inertia,OMI,Tol,Rtol,omi,tol,rtol
Mesoclemmys.tuberculata,6.73388948559582,3.9901375741656,0.200585764508544,2.54316614692168,59.3,3,37.8
Mesoclemmys.vanderhaegei,3.49673337775662,1.38959175801092,1.19236762280463,0.914773996941065,39.7,34.1,26.2
Micrablepharus.atticolus,1.86007782983623,1.26464183511908,0.283886626169704,0.311549368547452,68,15.3,16.7
Micrablepharus.maximiliani,4.84567893860936,2.3259199105388,0.327039632546737,2.19271939552383,48,6.7,45.3
Micrurus.altirostris,4.68289765712667,2.87581886753213,0.765291989708541,1.041786799886,61.4,16.3,22.2
Micrurus.baliocoryphus,5.99408343855666,5.92077626568391,0.00987885344593542,0.0634283194268236,98.8,0.2,1.1
Micrurus.brasiliensis,5.56344148178286,3.15941707880177,0.152568709882175,2.25145569309892,56.8,2.7,40.5
Micrurus.corallinus,4.05801943203834,0.000351191556684911,0.482671272597036,3.57499696788462,0,11.9,88.1
Micrurus.decoratus,3.24927045765715,0.449650708940371,0.68773482011661,2.11188492860017,13.8,21.2,65
Micrurus.frontalis,2.78834324017634,0.162433895736004,1.09841777711783,1.52749156732251,5.8,39.4,54.8
Micrurus.ibiboboca,5.00959000616718,2.34975772877526,0.460346989416612,2.19948528797531,46.9,9.2,43.9
Micrurus.lemniscatus,3.80401691980445,0.0268679207752247,2.06358948816034,1.71355951086889,0.7,54.2,45
Micrurus.potyguara,16.3320239644531,16.2319185611517,0.0245211200952415,0.0755842832061871,99.4,0.2,0.5
Micrurus.pyrrhocryptus,1.4344966989871,1.00258112183789,0.0353650644130928,0.396550512736122,69.9,2.5,27.6
Micrurus.silviae,6.56320589492377,6.05665434137209,0.0203510862298963,0.486200467321785,92.3,0.3,7.4
Mussurana.bicolor,3.86601119216957,1.39060924803355,1.48243389678529,0.99296804735074,36,38.3,25.7
Mussurana.montana,2.59474245542657,1.36348686129591,0.458534777903924,0.77272081622673,52.5,17.7,29.8
Mussurana.quimi,3.29889692518836,0.0455838683891023,1.43715425725747,1.81615879954179,1.4,43.6,55.1
Notomabuya.frenata,3.55914951359412,0.156234022573199,1.15121313701353,2.25170235400739,4.4,32.3,63.3
Ophiodes.fragilis,3.49981612455987,0.208286227420794,1.54081547434949,1.75071442278958,6,44,50
Ophiodes.striatus,2.18766234329967,0.176799854887764,0.580007246046432,1.43085524236548,8.1,26.5,65.4
Oxybelis.aeneus,4.01074486908919,1.44703276712304,0.475857202479352,2.0878548994868,36.1,11.9,52.1
Oxyrhopus.clathratus,3.58967003516967,0.0778909722754372,0.938499227869988,2.57327983502425,2.2,26.1,71.7
Oxyrhopus.formosus,4.85042122905732,3.41415055576702,0.273551173364023,1.16271949992628,70.4,5.6,24
Oxyrhopus.guibei,3.70855405640343,0.0548633646726155,1.88235842408466,1.77133226764616,1.5,50.8,47.8
Oxyrhopus.petolarius,3.53517529638117,0.196076422374585,1.62215471616854,1.71694415783805,5.5,45.9,48.6
Oxyrhopus.rhombifer,3.84893605562806,0.061834568381491,2.03347948935447,1.7536219978921,1.6,52.8,45.6
Oxyrhopus.trigeminus,3.37659322926659,0.506058720820633,1.15318098456308,1.71735352388288,15,34.2,50.9
Paleosuchus.palpebrosus,4.56736262244345,2.139960557109,0.385710580629636,2.04169148470481,46.9,8.4,44.7
Paraphimophis.rusticus,3.70816098382721,0.88309121662915,1.65683704076188,1.16823272643618,23.8,44.7,31.5
Phalotris.bilineatus,6.5085251490349,5.99967156305434,0.0303136264165595,0.478539959563999,92.2,0.5,7.4
Phalotris.concolor,5.25688354566075,4.75431419301641,0.136536069552273,0.366033283092066,90.4,2.6,7
Phalotris.lativittatus,1.20353398888039,0.54413114403122,0.391740316568181,0.267662528280986,45.2,32.5,22.2
Phalotris.lemniscatus,4.25678264054971,2.19232388565133,1.04532431301718,1.01913444188119,51.5,24.6,23.9
Phalotris.matogrossensis,3.12394789855022,0.510170420621558,1.31882577360205,1.29495170432661,16.3,42.2,41.5
Phalotris.mertensi,2.0580616165315,0.16216310092022,0.486860245997684,1.40903826961359,7.9,23.7,68.5
Phalotris.multipunctatus,1.05792360378688,0.391807679248781,0.108250653853069,0.557865270685027,37,10.2,52.7
Phalotris.nasutus,2.2461358143841,1.77299259352006,0.190320550063766,0.28282267080028,78.9,8.5,12.6
Phalotris.tricolor,2.87570090443288,2.16652919517189,0.215537075984829,0.493634633276159,75.3,7.5,17.2
Philodryas.aestiva,3.58683879088587,0.287922354328116,1.38450503947211,1.91441139708565,8,38.6,53.4
Philodryas.agassizii,3.56071461905431,0.491597118295103,1.59493183715985,1.47418566359936,13.8,44.8,41.4
Philodryas.arnaldoi,5.85649165939799,4.22261052610846,0.787937014789976,0.845944118499552,72.1,13.5,14.4
Philodryas.laticeps,2.8935828418875,0.0728985955083856,0.364641171957583,2.45604307442153,2.5,12.6,84.9
Philodryas.livida,1.61515858172196,0.949112227998811,0.297485885341075,0.368560468382076,58.8,18.4,22.8
Philodryas.mattogrossensis,1.66513699175717,0.728219060912353,0.324848812941931,0.612069117902883,43.7,19.5,36.8
Philodryas.nattereri,4.04765853942175,1.84313565866651,0.342708472766175,1.86181440798907,45.5,8.5,46
Philodryas.olfersii,4,1.67546875278688e-33,1.11845632955057,2.88154367044943,0,28,72
Philodryas.patagoniensis,4,1.67546875278688e-33,1.11845632955057,2.88154367044943,0,28,72
Philodryas.psammophidea,3.62641604109522,0.955203501634732,1.35576031098075,1.31545222847973,26.3,37.4,36.3
Philodryas.viridissima,6.79968558912252,5.07970383126998,0.344523037552311,1.37545872030023,74.7,5.1,20.2
Phimophis.guerini,3.81654450907401,0.00452451200006186,0.470863174191204,3.34115682288275,0.1,12.3,87.5
Phrynops.geoffroanus,3.87101556149017,0.00613901170541897,1.71989038153345,2.14498616825129,0.2,44.4,55.4
Phrynops.hilarii,3.95842636221479,1.44144280188614,1.43510327321192,1.08188028711673,36.4,36.3,27.3
Phrynops.tuberosus,7.47566702623187,5.28185101278457,0.318435014481951,1.87538099896535,70.7,4.3,25.1
Phrynops.williamsi,5.96724625136435,4.80915098856207,0.273178598881792,0.884916663920486,80.6,4.6,14.8
Phyllopezus.lutzae,6.11473807189268,3.95305834501927,0.333539530551067,1.82814019632234,64.6,5.5,29.9
Phyllopezus.periosus,8.05337947999069,6.38704777272737,0.449842377635947,1.21648932962737,79.3,5.6,15.1
Phyllopezus.pollicaris,3.60087489253584,0.04021536701565,1.84492236749318,1.71573715802701,1.1,51.2,47.6
Placosoma.cipoense,3.28390524796703,2.36387231705876,0.0298670202013738,0.890165910706897,72,0.9,27.1
Placosoma.cordylinum,3.19242115364647,0.407624159292712,0.585061531371781,2.19973546298198,12.8,18.3,68.9
Placosoma.glabellum,2.30200826296881,0.597794055966157,0.513540601915661,1.190673605087,26,22.3,51.7
Polychrus.acutirostris,3.50829679381896,0.171142452871376,1.72273037694107,1.61442396400651,4.9,49.1,46
Polychrus.marmoratus,4.98472115941065,2.81184246594389,0.203008734727404,1.96986995873936,56.4,4.1,39.5
Pseudoboa.haasi,4.66779694521854,2.83218442748561,0.752876482016479,1.08273603571645,60.7,16.1,23.2
Pseudoboa.nigra,3.40797033737011,0.928041442558839,0.684566130787104,1.79536276402417,27.2,20.1,52.7
Pseudoboa.serrana,2.21288230518355,0.733123872777077,0.280836750086539,1.19892168231994,33.1,12.7,54.2
Pseudoeryx.plicatilis,3.50358827915601,0.106573432458197,0.454342280411234,2.94267256628657,3,13,84
Psomophis.joberti,3.63460795770877,1.85036194274568,0.332471200169112,1.45177481479397,50.9,9.1,39.9
Psomophis.obtusus,6.51967656154688,5.95640727918841,0.0341591736682344,0.529110108690232,91.4,0.5,8.1
Psychosaura.agmosticha,5.70294133777185,5.70294133777185,0,0,100,0,0
Psychosaura.macrorhyncha,3.66585263236592,1.0584605482568,0.553755413517286,2.05363667059183,28.9,15.1,56
Ptychophis.flavovirgatus,4.58583515263446,2.07062805835581,1.17758262326996,1.33762447100869,45.2,25.7,29.2
Rhachidelus.brazili,2.83623937476103,0.214962326966244,0.845826274414807,1.77545077337998,7.6,29.8,62.6
Rhachisaurus.brachylepis,3.87165926854159,2.63737796983746,0.15775002024309,1.07653127846104,68.1,4.1,27.8
Rodriguesophis.iglesiasi,6.66585663507373,4.92877967425807,0.00178628594256808,1.7352906748731,73.9,0,26
Salvator.duseni,2.61643723523495,1.6325133490099,0.472907957580629,0.511015928644422,62.4,18.1,19.5
Salvator.merianae,3.99217689162914,0.000160493018566932,0.636601765945439,3.35541463266513,0,15.9,84
Scriptosaura.catimbau,6.77974186699647,5.58813471171689,0.244541850047805,0.947065305231775,82.4,3.6,14
Sibynomorphus.mikanii,3.38512231824739,0.248732906730745,1.47940478813685,1.6569846233798,7.3,43.7,48.9
Sibynomorphus.neuwiedi,3.87536968435387,0.434662758448865,1.19593772772819,2.24476919817682,11.2,30.9,57.9
Sibynomorphus.turgidus,3.24388781477323,0.310898843440548,1.16418179599571,1.76880717533696,9.6,35.9,54.5
Sibynomorphus.ventrimaculatus,3.48483739743981,0.544880595556883,1.54335602713088,1.39660077475204,15.6,44.3,40.1
Simophis.rhinostoma,2.71707201154643,0.134558206989374,0.604872334583841,1.97764146997322,5,22.3,72.8
Siphlophis.compressus,4.73645374572621,2.26011003093583,0.49274825961443,1.98359545517595,47.7,10.4,41.9
Siphlophis.leucocephalus,5.89443323447584,4.17711653220827,0.0986662286228918,1.61865047364468,70.9,1.7,27.5
Siphlophis.longicaudatus,3.15994563637908,0.490375976968648,0.433215539007387,2.23635412040305,15.5,13.7,70.8
Siphlophis.pulcher,3.25027745502323,0.517624064129141,0.838680424083522,1.89397296681056,15.9,25.8,58.3
Siphlophis.worontzowi,1.90245530112695,1.90245530112695,0,0,100,0,0
Sordellina.punctata,3.12561796445439,1.03026783047171,0.669431981244901,1.42591815273778,33,21.4,45.6
Spilotes.pullatus,3.97007261716238,0.000383474769910676,1.6832413132302,2.28644782916226,0,42.4,57.6
Spilotes.sulphureus,4.42425032871693,1.44982206625136,0.643842696409106,2.33058556605646,32.8,14.6,52.7
Stenocercus.azureus,4.51572675109196,2.03240581680602,1.31850804243743,1.16481289184851,45,29.2,25.8
Stenocercus.caducus,1.25912664209086,1.25912664209086,0,0,100,0,0
Stenolepis.ridleyi,5.5038424441019,5.16078835547847,0.0825471697754692,0.26050691884796,93.8,1.5,4.7
Strobilurus.torquatus,5.21044190213409,5.21044190213409,0,0,100,0,0
Taeniophallus.affinis,4.21078370287704,0.110919990351355,1.39428273239446,2.70558098013123,2.6,33.1,64.3
Taeniophallus.bilineatus,3.80871897507871,1.19074721699936,1.25881077478443,1.35916098329493,31.3,33.1,35.7
Taeniophallus.occipitalis,3.98625283804466,0.000143166204986575,1.81062241297762,2.17548725886206,0,45.4,54.6
Taeniophallus.persimilis,2.74460724131943,0.489816960289174,0.376735566996067,1.87805471403419,17.8,13.7,68.4
Taeniophallus.poecilopogon,6.70431060309952,5.74144290911636,0.212713801959793,0.750153892023367,85.6,3.2,11.2
Tantilla.boipiranga,3.51253629879163,2.52671056026891,0.00508106164406166,0.980744676878659,71.9,0.1,27.9
Tantilla.melanocephala,3.93311257030615,0.020366718813486,2.00379493122646,1.90895092026621,0.5,50.9,48.5
Teius.oculatus,4.1998581232628,1.56295895387736,1.07527098625195,1.56162818313348,37.2,25.6,37.2
Thamnodynastes.almae,5.70294133777185,5.70294133777185,0,0,100,0,0
Thamnodynastes.hypoconia,3.70414770752518,0.0303022238191825,1.40737100723846,2.26647447646754,0.8,38,61.2
Thamnodynastes.lanei,1.1785829202579,0.769788588845688,0.0547179332680724,0.354076398144141,65.3,4.6,30
Thamnodynastes.longicaudus,2.32331934767951,0.495812082577737,0.773554618539631,1.05395264656214,21.3,33.3,45.4
Thamnodynastes.pallidus,7.18566943619202,4.89112765608068,0.324812831803828,1.96972894830751,68.1,4.5,27.4
Thamnodynastes.rutilus,2.08672303265521,1.68357698871928,0.199311786700259,0.203834257235675,80.7,9.6,9.8
Thamnodynastes.sertanejo,6.41073143546069,3.93625641530521,0.183534567680165,2.29094045247531,61.4,2.9,35.7
Thamnodynastes.strigatus,3.59781333341525,0.25661033961702,1.59659590508759,1.74460708871064,7.1,44.4,48.5
Tomodon.dorsatum,3.55014413879224,0.839112565228448,1.53686631204422,1.17416526151957,23.6,43.3,33.1
Tomodon.ocellatus,6.4370465352956,6.29006572646516,0.0206980212017992,0.126282787628638,97.7,0.3,2
Trachemys.dorbigni,6.60477961386581,6.60477961386581,0,0,100,0,0
Trilepida.brasiliensis,5.28619248546836,2.76900688095019,0.191331249842832,2.32585435467533,52.4,3.6,44
Trilepida.jani,4.31141129382219,3.05597884813618,0.120451633827553,1.13498081185845,70.9,2.8,26.3
Trilepida.koppesi,2.00663782438161,1.63692663619983,0.196620349113868,0.173090839067908,81.6,9.8,8.6
Trilepida.salgueiroi,4.1142592511388,1.73754869390054,0.441597730156194,1.93511282708206,42.2,10.7,47
Tropidodryas.serra,3.50553975036436,0.514999451650004,0.825093382237449,2.16544691647691,14.7,23.5,61.8
Tropidodryas.striaticeps,3.98679105995665,0.104212532738381,0.677498059023376,3.20508046819489,2.6,17,80.4
Tropidophis.grapiuna,5.80372390311648,4.0071046213706,0.235220791790469,1.56139848995541,69,4.1,26.9
Tropidophis.paucisquamis,2.53131359329982,0.71372002245116,0.258498453662848,1.55909511718581,28.2,10.2,61.6
Tropidophis.preciosus,3.14051544155181,2.23737474397852,0.0392643504558886,0.863876347117403,71.2,1.3,27.5
Tropidurus.catalanensis,4.07660455349748,2.2629425839531,0.868900672943977,0.944761296600401,55.5,21.3,23.2
Tropidurus.erythrocephalus,7.4661090332153,6.80916375256154,0.0632592383619974,0.59368604229176,91.2,0.8,8
Tropidurus.etheridgei,2.81485619754048,0.321642039424664,0.805257822612115,1.6879563355037,11.4,28.6,60
Tropidurus.guarani,2.33567104590323,2.03341083973473,0.0249791485756085,0.277281057592896,87.1,1.1,11.9
Tropidurus.hispidus,4.38570569023951,1.68315012934877,0.442132468268514,2.26042309262222,38.4,10.1,51.5
Tropidurus.hygomi,6.76344801872568,4.865999034364,0.240679430351772,1.6567695540099,71.9,3.6,24.5
Tropidurus.imbituba,3.03861987036438,3.03861987036438,0,0,100,0,0
Tropidurus.itambere,1.94500924040039,0.220610720363787,0.543817079227284,1.18058144080931,11.3,28,60.7
Tropidurus.montanus,4.60904693174382,3.24123984719771,0.220971123870433,1.14683596067567,70.3,4.8,24.9
Tropidurus.mucujensis,6.12440469707071,4.73382792033347,0.0730964770450443,1.3174802996922,77.3,1.2,21.5
Tropidurus.oreadicus,3.41696980345805,3.14271732127232,0.0534968744844096,0.220755607701318,92,1.6,6.5
Tropidurus.semitaeniatus,6.74751755804396,4.38243199140476,0.36143063691247,2.00365492972674,64.9,5.4,29.7
Tropidurus.torquatus,3.6775911900753,0.00513968388840917,0.570511409801901,3.10194009638499,0.1,15.5,84.3
Tupinambis.palustris,1.71691400500236,0.196235254809423,0.214907578338279,1.30577117185466,11.4,12.5,76.1
Tupinambis.quadrilineatus,3.46384904333221,3.46384904333221,0,0,100,0,0
Tupinambis.teguixin,2.62034167153105,0.714394796566323,0.621892141489523,1.2840547334752,27.3,23.7,49
Uromacerina.ricardinii,3.60472214534257,0.506779740872079,0.83638512764712,2.26155727682337,14.1,23.2,62.7
Urostrophus.vautieri,2.64013535318669,1.63084948850229,0.23073601971569,0.778549844968712,61.8,8.7,29.5
Urotheca.lateristriga,2.9317169608158,0.359216164246288,1.1923929586287,1.38010783794081,12.3,40.7,47.1
Vanzosaura.rubricauda,3.63320443566223,0.079894824437025,1.53828548458351,2.01502412664169,2.2,42.3,55.5
Xenodon.dorbignyi,6.03816342721539,4.86289628441971,0.288789007138298,0.886478135657376,80.5,4.8,14.7
Xenodon.guentheri,6.01462782483121,4.84014149836058,0.351061952848963,0.823424373621668,80.5,5.8,13.7
Xenodon.histricus,3.68018705185846,1.07426678021464,1.51711751898459,1.08880275265924,29.2,41.2,29.6
Xenodon.merremi,4,1.67546875278688e-33,1.11845632955057,2.88154367044943,0,28,72
Xenodon.nattereri,2.36777538519996,0.105848100178486,0.491941921630874,1.7699853633906,4.5,20.8,74.8
Xenodon.neuwiedii,3.84222798898679,0.0331658082504468,1.69157190755661,2.11749027317974,0.9,44,55.1
Xenodon.rabdocephalus,5.15811309282903,3.71152921304248,0.475900646833025,0.970683232953525,72,9.2,18.8
Xenodon.severus,4.92452207412608,2.74810368239286,0.131780129426823,2.0446382623064,55.8,2.7,41.5
Xenopholis.scalaris,3.4279456037347,1.16075872919052,0.510217447004991,1.75696942753919,33.9,14.9,51.3
Xenopholis.undulatus,3.10656418580952,0.0280333086185247,1.05528419254266,2.02324668464834,0.9,34,65.1
