Species,Bio01_past,Bio04_past,Bio07_past,Bio11_past,Bio15_past,Bio17_past,Bio01_present,Bio04_present,Bio07_present,Bio11_present,Bio15_present,Bio17_present
Ctenomys boliviensis,25.806375,120.65025,4.325,24.662625,76.356875,42.3875,2978.50118325193,1389.94960195823,141.499304995044,2959.00181005686,710.509607859409,590.484880583221
Ctenomys bonettoi,23.8815,420.5305,12.325,18.46675,55.3095,80.8,2948.00125295026,3986.97452041354,202.998885925803,2896.00153146396,489.990661255696,1120.05422904253
Ctenomys brasiliensis,17.99175,459.258,13.125,12.53325,10.08325,264.2,2894.9998607101,4308.98372382475,208.998534453057,2839.00055758618,96.0030653724686,2661.02016852252
Ctenomys colburni,10.042625,502.0385,13.975,3.4335,43.04775,37.15,2824.50111611169,5253.936333935,251.999514342894,2756.50195032485,401.993451873943,430.512364623695
Ctenomys coludo,4.1335,430.383,12.05,-1.3915,83.288,4.875,2844.99513483003,3961.0421251802,232.998603984971,2792.99527528521,1093.0208412807,71.0012607782298
Ctenomys conoveri,25.7855,307.444625,8.775,21.179,78.280375,27.9,2973.00055677819,3253.44737339229,183.998190122459,2924.00215839079,748.485304821508,340.026591058251
Ctenomys coyhaiquensis,6.430375,380.436375,10.6375,1.725125,39.616,241.4875,2791.50362326268,4295.58544816023,200.505642030073,2734.00271673309,421.00251172704,949.976776917969
Ctenomys dorbignyi,21.691875,457.67675,13.45,16.137375,39.476,146.9,2929.50111319989,4379.48225954907,213.499373889781,2873.00139158159,382.493791837201,1537.08578131445
Ctenomys dorsalis,25.8125,276.76125,7.95,21.81675,71.85275,38.375,2977.00153254117,3012.94585523839,173.998050918881,2934.00208922797,678.979254137106,421.056807027194
Ctenomys emilianus,9.17925,540.706,15.15,3.06675,74.76725,51.325,2817.00592106622,5594.6095868195,284.004872765973,2747.00390289209,719.959993658799,535.980150017312
Ctenomys famosus,6.325,445.200875,12.5375,0.629375,84.600125,5.6625,2860.49931201215,4122.60225819033,224.501463094044,2807.00105086628,970.505136816444,140.487539510213
Ctenomys flamarioni,19.097,389.59225,10.775,14.425125,13.739875,300.775,2916.99986362099,3635.41757079723,156.495462795228,2872.50063045988,169.493108501788,2728.02238901911
Ctenomys fochi,17.353375,503.1675,14.3375,10.78325,89.484125,11.825,2935.99520044265,4974.8747523842,244.494292815038,2864.4977053707,854.496719117771,123.00724049761
Ctenomys fodax,8.130375,435.018,12.125,2.766625,45.036625,70.425,2820.50229808372,5071.52287839582,239.001810922932,2753.00208857144,436.494633767772,312.015164307515
Ctenomys frater,13.428375,337.51675,9.125,8.779125,104.174875,8.8,2878.00989187051,3037.51554054429,195.498399098307,2848.50766409043,934.479876078336,154.008919914857
Ctenomys fulvus,12.270875,283.183125,8.05,8.4625,96.14,0.5875,2796.49512839072,2757.037898225,217.002019710404,2760.49979009519,1167.01504545548,60.4981156300667
Ctenomys goodfellowi,25.57725,146.709375,4.7875,23.47925,69.2695,81.2375,2969.50104465557,1697.44964289668,139.000348921428,2943.50174064612,576.517337307981,994.942613239874
Ctenomys haigi,8.8185,504.012,13.9,3.3,66.318,73,2810.00306107355,5216.08647089307,255.003062421287,2744.00208635111,622.976990363242,609.975088902403
Ctenomys ibicuiensis,21.948,430.01325,12.425,16.775,17.79575,325.575,2930.00055518522,4229.94687153053,206.998189545729,2877.00083374171,196.9941472456,3342.12502687623
Ctenomys johannis,11.648,592.4905,16.55,4.14175,73.80425,11.425,2901.00320383172,5979.99335732466,271.001668198513,2824.00292529771,603.973498190436,175.985100195898
Ctenomys juris,11.000125,379.629125,10.425,5.883125,107.236,12.3625,2901.00376658619,3499.04797271327,194.503133312017,2851.50286070828,1014.98899463115,167.995127677753
Ctenomys knighti,11.828375,463.596875,13.075,5.916625,90.78225,8.5,2900.50334685453,4265.52214473358,218.499862342963,2843.50181470059,956.989325849706,117.010112643277
Ctenomys lami,20.419625,376.7745,10.4125,15.858375,13.029375,313.0875,2925.49867926893,3601.92211550643,158.497414411375,2879.49986362606,166.494363808211,2914.59621606196
Ctenomys latro,14.506125,409.78125,11.5125,9.087375,102.831,15.2125,2915.00348582516,3957.50489300369,203.499236780526,2863.00258009772,954.994697209821,139.000275898213
Ctenomys leucodon,9.70425,170.99775,4.85,7.3915,93.41125,32.075,2814.01350926108,1354.99861708655,154.988860750104,2794.0137875686,948.892639182381,375.41043693798
Ctenomys lewisi,11.171,337.51675,9.0375,6.53325,110.980875,4.9375,2861.50912581965,2608.05713027937,194.999860463846,2828.00884606086,1001.47799316505,111.019083229156
Ctenomys magellanicus,6.348875,387.43225,10.775,1.7375,24.612125,68.3625,2791.50362326268,4194.988556882,197.498810268471,2734.50035104976,219.504236450301,652.97082178893
