inertia,OMI,Tol,Rtol,omi,tol,rtol
Phasmahyla_cochranae,1.74898194410408,1.44724287363464,0.132280468858424,0.169458601611018,82.7,7.6,9.7
Pithecopus_ayeaye,1.71196031631018,1.71196031631018,0,0,100,0,0
Scinax_angrensis,2.01267610769697,2.01267610769697,0,0,100,0,0
Scinax_ariadne,1.88745933116566,1.88260774386688,0.00432714296842086,0.000524444330358688,99.7,0.2,0
Scinax_atratus,2.14392234878404,2.01706891456785,0.0197045832389473,0.107148850977246,94.1,0.9,5
Scinax_ranki,2.00785470188297,1.94971680821832,0.0112264364553417,0.0469114572093094,97.1,0.6,2.3
Crossodactylus_grandis,1.93863500104126,1.80112631966962,0.00342820324852894,0.134080478123103,92.9,0.2,6.9
Cycloramphus_ohausi,1.09736845587871,0.883761838911792,0.10444614653172,0.109160470435199,80.5,9.5,9.9
Crossodactylus_dispar,1.76445827427219,1.50259695983567,0.115641416843067,0.146219897593447,85.2,6.6,8.3
Crossodactylus_trachystomus,3.50639153969022,3.48630573319516,6.68196374676297e-06,0.02007912453132,99.4,0,0.6
Cycloramphus_brasiliensis,1.86974002182927,1.54535942163527,0.161348167363481,0.16303243283052,82.7,8.6,8.7
Cycloramphus_carvalhoi,2.17673390905581,2.04241485117504,0.0264124587112715,0.107906599169497,93.8,1.2,5
Cycloramphus_dubius,0.600103767055298,0.578915857679015,0.00171460891898483,0.0194733004572985,96.5,0.3,3.2
Cycloramphus_granulosus,1.61859016536605,1.48880782551303,0.103118153023878,0.0266641868291406,92,6.4,1.6
Megaelosia_jordanensis,1.63521956117586,1.61282790632614,0.0220844151990435,0.000307239650674661,98.6,1.4,0
Cycloramphus_stejnegeri,1.36560204271674,1.12529459862896,0.143860842032148,0.096446602055636,82.4,10.5,7.1
Ischnocnema_gualteri,1.09736845587871,0.883761838911792,0.10444614653172,0.109160470435199,80.5,9.5,9.9
Ischnocnema_hoehnei,1.48062332864311,1.03600609441071,0.217134344312063,0.227482889920333,70,14.7,15.4
Ischnocnema_izecksohni,3.24448004102936,3.16145835830735,0.005436292270215,0.0775853904517908,97.4,0.2,2.4
Ischnocnema_holti,2.17673390905581,2.04241485117504,0.0264124587112715,0.107906599169497,93.8,1.2,5
Ischnocnema_nigriventris,0.710403484534355,0.710403484534355,0,0,100,0,0
Ischnocnema_octavioi,1.45607662117884,1.11125893540459,0.138410526132408,0.206407159641833,76.3,9.5,14.2
Ischnocnema_pusilla,1.88745933116566,1.88260774386688,0.00432714296842086,0.000524444330358688,99.7,0.2,0
