Species,Bio01_past,Bio04_past,Bio07_past,Bio11_past,Bio15_past,Bio17_past,Bio01_present,Bio04_present,Bio07_present,Bio11_present,Bio15_present,Bio17_present
Colinus cristatus,26.26675,72.7295,2.3,25.38325,52.78775,188.8,2989.00069672978,659.933702953911,96.0026471978556,2980.00055734963,536.002368827815,1828.77023608188
Colonia colonus,25.921,103.059,3.325,24.8335,68.78225,85.5,2981.00055760281,931.976602750932,124.999581940054,2969.00153188675,638.99944148817,982.942392132177
Columbina cyanopis,25.25425,147.732875,4.825,23.275,88.8875,25.4875,2959.00417672239,1538.49529875625,148.498189231649,2938.00466356926,838.992810241956,277.024552925585
Columbina picui,23.333375,328.45825,9.15,18.429125,69.796875,50.1,2949.00006877052,3003.46062052178,170.999644484601,2901.00048654677,628.498387568182,610.470604204481
Columbina squammata,26.40525,130.46625,4.2875,24.854125,76.510375,47.55,2984.00181058634,1187.98449375651,140.000417838848,2967.99909345426,740.010864048254,472.986559284762
Columbina talpacoti,27.40175,79.98525,2.4,26.57525,63.5785,165.225,2997,700.998049143366,69.9977649102534,2989.0002786617,631.018117500532,1531.15219674246
Compsothraupis loricata,27.116625,129.71325,4.275,25.65,89.326625,16.35,2990.00153262129,1162.49505862487,138.499164103681,2976.50014077734,871.000000242284,134.509818852324
Conirostrum bicolor,26.71475,68.146,2.1,26.0085,50.972,204.425,2993.00000060237,605.011560101199,83.999582097045,2986.00000007378,510.989270106803,1883.95852630606
Conirostrum margaritae,26.3605,58.1175,1.8,25.70825,40.68775,312.425,2988.99958221025,445.00180771125,80.0006965068542,2982.9997215417,401.013375565225,2867.04479937675
Conirostrum speciosum,26.09375,119.561,3.8,24.937625,67.15275,83.0625,2983.99895555001,1074.47590335892,129.001044906752,2970.00006868313,617.492611357569,972.42613409033
Conopias parvus,26.16875,67.29575,1.975,25.375,47.645,276.025,2986.99999974059,525.002642615505,91.0018102452633,2979.99972140171,462.009751390977,2666.95992934525
Conopias trivirgatus,25.74775,147.2375,4.3,23.93325,46.70925,205.8,2977.00111420462,1460.07679950922,110.998886627005,2958.00111398341,438.018657286364,2169.05829184637
Conopophaga aurita,26.19575,62.401,1.9,25.45,45.6425,276.275,2987.00041785596,510.988023923415,91.9988858047872,2980.00055749835,459.008220053352,2649.0889833563
Conopophaga cearae,27.15625,103.41975,3.0125,25.700125,77.809125,42.5125,2987.00118411227,923.944756130427,103.990167693329,2974.00306400371,669.019784619056,610.02212815277
Conopophaga lineata,23.796,208.5215,5.9,20.8,65.13775,92.325,2952.99944216996,2128.91062225742,151.999443313194,2921.00682774478,573.003016583731,1071.11903919392
Conopophaga melanogaster,26.48225,55.813125,1.8625,25.850125,66.300625,110.2625,2989.00020904567,618.499934591319,111.500835845834,2982.00125376224,627.00007022456,1198.03946400177
Conopophaga melanops,23.9395,185.4905,5.375,21.59175,58.8405,109.95,2965.00111430978,1759.01140548711,127.997209216158,2942.99694120063,549.99816896953,1214.12521299548
Conopophaga roberti,27.446125,93.645,2.6375,26.4875,81.373875,48.0125,2998.00055737288,942.472705473148,117.999024978634,2989.00104486947,839.000354273052,285.985917944782
Conopophaga snethlageae,26.477,58.901,1.975,25.89175,63.14675,136.3,2990.9994423126,747.992349375136,107.998606771494,2983.99944213719,630.987739404492,1354.06914700712
Conothraupis mesoleuca,26.2355,119.08575,4.45,25.05,78.0935,35.875,2980.99986046795,1152.99207219907,143.001255142453,2966.0002782159,732.998883103754,487.981746772381
Contopus albogularis,26.49675,80.418,2.375,25.816625,50.167625,244.775,2988.50139332832,768.961617104334,113.998815989113,2981.50097509225,494.518741950694,2039.56349132557
Contopus cinereus,25.53025,155.701,4.875,23.266625,76.652125,50.0375,2972.00007006901,1588.51464362361,147.000070196253,2947.00041860085,710.509678035616,586.97339895231
Contopus fumigatus,22.848,75.234125,2.425,21.808375,59.0675,154.0125,2953.00536175805,669.487206466158,103.498328826693,2944.00487511894,563.488722516428,1816.87789784031
Contopus nigrescens,26.0885,68.04425,2.025,25.3415,63.912875,156.3625,2989.49986078485,722.488097930548,103.995889234004,2982.00027849972,635.998539515964,1619.68499699474
Contopus sordidulus,25.32075,71.749,2.175,24.48325,51.19175,210.75,2981.00097482055,597.997632329054,95.9856520587148,2972.00013942625,494.011855645956,2261.29236459587
Contopus virens,26.003125,63.074,1.95,25.2625,49.0055,231.8,2985.9997214677,535.99624040193,93.000069361725,2978.00041782707,471.495757183507,2465.91094642878
Corapipo gutturalis,26.26675,83.55375,2.65,25.25025,53.956,231.6,2987.00222918971,653.006420197223,100.001254576472,2979.99972153712,554.506402888207,2301.00987540531
Coryphaspiza melanotis,25.527,149.16875,5,23.24175,72.873,67.725,2969.99944507121,1612.97995701846,148.999443726803,2946.00000177061,671.995405829931,745.98565920249
Coryphistera alaudina,20.19775,477.7495,13.95,14.3665,63.6065,48.875,2928.99609500573,4617.97536521593,222.998050137653,2865.00166901021,595.985644542393,499.028576489048
Coryphospingus cucullatus,24.59575,213.1655,6.075,21.3,69.351,70.95,2961.99860890612,2228.9689778627,152.999025449647,2925.00501297956,644.010850626155,821.033478518519
Coryphospingus pileatus,26.573,121.58775,3.775,25.39575,81.09675,30.3375,2988.49916222208,1033.48683571419,131.000696385453,2977.00090590112,792.498957904509,281.50487024981
Corythopis delalandi,25.19275,178.97425,5.3875,22.795875,76.21975,51.5125,2967.00041628969,1804.45108308993,150.000138745859,2941.00125315434,713.507379789373,601.485518850153
Corythopis torquatus,26.148875,70.753875,2.15,25.324875,55.877375,194.7875,2986.00118381291,606.50521798292,100.497910489237,2978.99993027918,547.999655148961,1884.92939768757
Coscoroba coscoroba,21.025125,388.047875,10.9125,16.19575,50.63075,133.175,2929.50118332273,3727.84897247111,192.498677436554,2879.00111317342,429.518793934826,1537.08578131445
Cotinga cayana,26.103125,70.50225,2.15,25.279125,54.876,204.6875,2986.00041801739,602.019427353589,100.000626617289,2978.9997216237,541.998813946328,1963.98307754059
Cotinga cotinga,26.4085,76.323,2.3,25.60025,53.751,223.15,2989.00041795655,640.994144351229,98.0022290371538,2982.00069615425,544.016160102084,2239.96638778904
Cotinga maculata,23.923,179.72875,5.25,21.59175,68.6005,83.875,2965.00111430978,1688.98877729865,129.998327638975,2942.99694120063,573.003016583731,1050.1057440622
Cotinga maynana,25.97175,59.73625,1.825,25.279125,40.622125,308.0875,2984.9994430414,478.49380384586,91.0012534869586,2977.00041790745,407.994780677825,2864.65733072795
Coturnicops notatus,20.667625,426.123,12.2625,15.624875,33.805125,173.4375,2920.51051513134,4051.21792912136,199.49602807843,2870.00341402354,333.993934619892,1820.56345077743
Cranioleuca demissa,24.982375,81.656625,2.775,24.133375,57.28075,227.3,2977.00034916988,576.049933019277,98.5017411823641,2969.50243776455,470.505633077817,2930.12006907579
Cranioleuca muelleri,26.80175,90.6925,2.475,26.0915,53.714,206,2996.99832902757,843.031609722175,86.0057118192407,2989.00041805314,598.002929173638,1598.02762256363
Cranioleuca obsoleta,21.4605,338.97125,9.625,17.01675,22.2375,305.975,2928.9980492207,3313.96418959029,173.990241323605,2883.99847305315,215.00403573527,3198.0273877786
Cranioleuca pallida,23.827,178.84925,5.225,21.375,79.88725,51.25,2956.00181223161,1766.95895209894,146.999582145827,2930.99958141892,770.010171506897,549.998059540162
Cranioleuca pyrrhophia,19.06875,467.69025,13.575,13.125,59.655,49.825,2910.00166967603,4516.95861906495,217.992324986008,2851.00069537703,547.004460450006,569.038990579886
Cranioleuca semicinerea,26.836375,129.615,4.275,25.31675,90.018125,16.35,2985.99839668307,1185.49026884192,138.998047496204,2968.00090475087,874.982573669407,134.002293455585
Cranioleuca sulphurifera,18.370875,494.612875,14.25,12.50425,27.383375,164.1125,2899.00146205284,4668.97278308627,222.991362597006,2839.50118308836,293.49546316548,1650.52886315086
Cranioleuca vulpecula,26.2645,57.267,1.675,25.5335,35.3785,331.95,2988.0002785577,424.997770996988,85.9973539328684,2982,373.003208788699,3040.09785273478
Cranioleuca vulpina,26.475,99.26925,3.15,25.425,74.22025,56.35,2988.00125340644,920.963526708235,124.998885981567,2978.00139166297,712.006684000466,631.030904771429
Crax alector,26.16975,83.756625,2.6375,25.09575,50.87375,266.1,2986.99965117606,617.969561208742,95.9905258536772,2979.00062741818,484.01838333589,2623.66316973859
Crax blumenbachii,24.064625,180.93075,5.2875,21.696,70.709,82.575,2969.4984006323,1748.47279128195,134.492958391974,2946.49993261153,574.483933991522,1031.6445053425
Crax fasciolata,26.0655,127.37375,4.25,24.700125,73.29425,51.775,2980.50041804425,1303.99633786518,145.001811272793,2960.50013796075,701.510375588953,601.485518850153
Crax pinima,27.301,78.188875,2.325,26.50425,78.486625,74.9625,2998.0013931748,860.495405209508,112.497285290893,2989.99972101571,825.515114992453,530.49300548718
Crotophaga major,26.07075,90.99475,2.85,25.1165,63.3225,112.7,2984.99972148169,840.991224211825,116.000835971915,2975.99944165379,598.002929173638,1181.03576322204
Crypturellus brevirostris,26.34075,66.50475,1.95,25.571,41.477375,312.2,2988.50083602426,435.503828632723,86.4991644846933,2982.00055708741,416.987956206057,2820.07767676184
Crypturellus cinereus,26.0865,68.39125,2.075,25.3,54.031625,210.7875,2986.0002785623,597.498330835155,99.9977024497777,2978.99484699214,537.499449999766,2078.01069344536
Crypturellus duidae,25.473,74.766,2.05,24.71675,38.544,369.7,2984.99986008726,483.00556820587,84.0039000239788,2976.00041800455,364.993874948288,3843.95986543684
Crypturellus erythropus,26.44575,71.99575,2.3,25.592,54.34925,186.225,2990.99944278283,667.009330463443,98.0022287780541,2983.99930362619,574.008497240188,1529.95414910727
Crypturellus noctivagus,24.556,156.34525,4.8,22.45,78.839,49.575,2965.99888155288,1587.90464864523,142.990376215815,2943.00613151215,679.975477863808,557.990256079422
Crypturellus obsoletus,23.5615,177.955625,5.225,20.791625,57.296875,147.375,2953.00536175805,1776.95503724162,129.000348062741,2924.99965033397,536.01246840561,1629.39840849929
Crypturellus parvirostris,26.199875,122.451875,3.9375,25.01675,74.042,54.475,2983.00076584315,1097.48887119014,134.992959026484,2968.50146368367,704.499025732846,612.495811277057
Crypturellus strigulosus,26.2095,68.1555,2.225,25.479125,69.61375,74.925,2986.00090564751,741.996662606741,115.999999766572,2978.00083530238,672.999862299406,749.518559335677
Crypturellus tataupa,25.316625,168.82525,5.2,22.470875,74.305125,53.375,2969.49909395148,1735.94534060211,147.999930507184,2941.00139298309,676.510650262882,625.984821759021
Crypturellus undulatus,26.089625,83.35,2.6,25.15,63.171625,127.15,2984.99979079018,767.491230025612,112.998886199103,2976.00062687342,595.495193808371,1348.95434463886
Crypturellus variegatus,26.077125,68.30125,2.075,25.324875,52.255625,222.15,2986.0005573177,580.004039831122,96.9891328801749,2979.00027869029,505.51072596163,2232.08365717198
Culicivora caudacuta,25.31675,162.26425,5.125,22.925,73.1385,65.525,2966.99958113985,1683.96047537127,149.999582665843,2940.00069587245,673.004317778945,780.979951280994
Cyanerpes caeruleus,26.0865,67.220375,2.0625,25.324875,54.61625,194.4375,2986.00076637879,591.009657275258,98.0009748954446,2978.99993027918,540.996243595659,1857.03039998918
Cyanerpes nitidus,25.977,63.72725,1.95,25.25,41.398,331.95,2985.99930364736,489.006683987634,89.9994425771964,2978.9997216451,393.9993044799,3205.0145082429
Cyanicterus cyanicterus,26.34575,75.54375,2.3,25.60025,50.39475,260.3,2988.99972163253,618.957091103443,100.999163721256,2982.00222918971,473.989547745067,2488.93842864542
Cyanocorax cayanus,26.34575,80.97025,2.6,25.4915,53.714,234.8,2988.99916387477,654.016857211027,100.001393653095,2981.00083578734,540.998752110228,2346.54851302749
Cyanocorax chrysops,24.826125,242.80325,6.9375,20.908375,64.932625,82.6,2962.49999877971,2581.96986661796,157.001532030868,2920.50118169724,581.498953729921,1030.54072101448
Cyanocorax coeruleus,21.280125,342.837125,9.6375,16.74575,20.43575,316.1125,2925.49992808809,3321.95714619742,172.998955682017,2880.00417530372,207.503756263789,3272.49096904897
Cyanocorax cristatellus,25.901,127.870375,4.45,24.671,78.726125,31.3125,2977.0017401969,1185.49026884192,144.001323748085,2960.00376152172,774.500279756394,344.51603542164
Cyanocorax cyanomelas,25.52175,187.758125,5.7125,22.424875,67.333375,73.25,2969.49958174673,1930.01076082312,152.499652466265,2937.50125300966,589.009747617745,926.480457908318
Cyanocorax cyanopogon,26.553125,124.996625,3.9625,25.245625,83.837875,25.5625,2986.00006983854,1082.43379307013,136.5000005934,2975.99881692049,825.003896209938,234.523784801424
Cyanocorax hafferi,26.612625,49.93425,1.4375,26.09175,49.86175,184,2990.5002784943,419.498886637696,96.4982588373766,2986.50041774605,503.495128514157,1908.57324016121
Cyanocorax violaceus,25.773,68.169375,2.0375,24.879125,43.39175,290.875,2984.00055713719,536.005359065648,93.9999304997836,2976.99979120313,430.007310353996,2844.69423981453
Cyanoliseus patagonus,17.27475,525.396,15.175,10.6085,38.01825,113.975,2888.00041709932,4977.97756067038,234.000000768,2825.00083466049,359.001802343485,1104.02940621728
Cyanoloxia brissonii,25.215625,176.6555,5.3,22.45425,71.982875,54.05,2968.000834802,1781.48155966698,149.000487308184,2940.00062580133,664.513302945039,649.005318222361
Cyanoloxia glaucocaerulea,21.350875,357.28275,9.9125,16.69575,29.31625,223.9125,2926.99923460786,3415.45947917404,176.997980329152,2881.5011118565,270.999504412254,2492.03428883713
Cyanoloxia rothschildii,26.1,69.48675,2.15,25.3,55.342375,195.3625,2986.00013899985,605.505780753388,100.001324114784,2978.00062689032,546.495681482102,1884.92939768757
Cyanopsitta spixii,27.42925,136.30025,4.5,25.9415,89.3915,6.175,2994.99972267206,1124.98730418394,141.000418289727,2980.00097577713,881.975445980454,54.0001396086163
Cygnus melancoryphus,19.380375,468.096125,13.4625,14.08325,43.698125,61.9,2911.50027694049,4480.96993029455,217.998955344621,2856.00104479507,396.006601044783,685.008433445167
Cyphorhinus arada,26.097,64.528,1.975,25.300125,49.824125,238.775,2986.000278472,570.002020523454,96.0015327232036,2979.00027838431,485.492552511595,2365.52713621934
Cyphos macrodactylus,25.81675,65.089125,1.95,24.9625,42.5005,310.0125,2984.00083558341,505.001327120953,92.0002086520734,2976.99958191901,416.987956206057,3037.56010238354
Cypseloides fumigatus,24.3895,179.202375,5.25,21.9625,72.12275,70.05,2961.00034855665,1776.95503724162,148.999721357033,2934.50041887885,645.49412145724,802.567264526611
Cypseloides senex,25.527,140.41375,4.65,23.375,77.43025,37.95,2970.99401072356,1415.94083901337,147.001114568197,2947.00042018855,738.994990935488,486.98245992744
Cypsnagra hirundinacea,26.327,122.82525,4,25.15,79.47575,37.5,2983.00027845671,1112.96589294811,141.998747012569,2967.99874335094,784.000701234253,373.981616183344
Dacnis albiventris,25.19775,67.77525,2,24.375,28.3355,491.675,2982.99122796557,509.0022245346,85.9997213056981,2974.99902541423,277.00320343222,4698.29617706271
Dacnis cayana,27.09175,85.5035,2.5125,26.3625,58.243,184.0375,2996.99999999029,863.464948715345,94.9917784673969,2989.49979109455,573.003974468769,1554.50921260682
Dacnis flaviventer,25.95225,64.63,1.975,25.15825,53.056,209.1,2984.00083585031,568.979947227247,96.9998607811494,2977.0002785303,511.010447543262,2108.83106391138
Dacnis lineata,26.046875,68.662875,2.1,25.216625,54.427125,207.9875,2985.00076587375,593.512300996694,99.9998610764732,2978.00027827949,540.49443157756,1992.51938414072
Dacnis nigripes,22.28325,212.98275,6.075,19.08325,57.65,134.025,2946.99721917537,2171.98509992012,142.990376215815,2913.00891603226,458.011795712592,1665.91369070467
Daptrius ater,26.1155,70.285375,2.15,25.270875,55.39625,193.3875,2985.99999973088,606.50521798292,100.999163906805,2978.00048744887,551.50703862837,1837.54224782847
Deconychura longicauda,26.4,87.93425,2.5,25.5,52.43975,239.625,2989.00097513431,659.985370465359,97.0004181245517,2982.00222920913,542.983422635109,2301.00987540531
Deconychura pallida,26.077125,63.400375,1.9625,25.399875,55.693375,191.325,2986.00013900696,564.990745176431,97.9995116664936,2978.49895485185,545.005226258905,1813.45015439212
Dendrexetastes rufigula,26.15425,62.15875,1.9,25.43325,54.02025,204.1,2986.0013930423,593.997631591323,100.000974281868,2979.00069725932,544.016160102084,1836.0533074636
Dendrocincla merula,26.14375,68.79125,2.075,25.34175,54.02025,217.85,2986.00208970629,587.996801765457,98.0001398487419,2979.000557112,538.015187241162,2080.98762044078
Dendrocincla turdina,23.5585,216.88025,6.075,20.45,48.12525,149.075,2952.99805276609,2230.96458177212,151.999443313194,2917.00264559476,410.016566690013,1859.9296993419
Dendrocolaptes certhia,26.11675,71.31475,2.175,25.275,56.4895,191.575,2985.99972145948,611.981206321969,100.99902541884,2978.00027810528,554.976456015837,1836.0533074636
Dendrocolaptes hoffmannsi,26.28775,56.626,2,25.71675,66.3215,79.325,2987.99958233527,603.014630768978,117.998747199346,2981.00041760115,645.004044183007,846.046076123709
Dendrocolaptes platyrostris,25.37175,154.887125,4.875,23.10425,76.89275,53.4625,2969.99846853263,1545.46772249351,146.999722094316,2945.99930195948,739.502714750867,541.141103521122
Dendrocygna viduata,25.66675,142.066,4.5,23.812625,67.5605,68.125,2976.99582011231,1403.20649479555,141.00139347037,2954.00118372004,628.003833980348,763.101908176042
Dendroplex kienerii,26.452,57.566,1.725,25.70825,41.81325,303.375,2990.99902505023,419.001671579406,83.9983286080058,2985.0000002126,416.986912222038,2813.03673597379
Dendroplex picus,26.269,77.99975,2.425,25.39175,63.228,125.925,2987.0002785503,711.017136251876,107.000418213142,2978.99944273838,598.99108867672,1264.00892381365
Deroptyus accipitrinus,26.258375,75.76025,2.35,25.387625,58.355,186.3,2987.99958216077,632.494435908498,102.99846787274,2980.00062685748,586.496936815223,1738.03417228029
Dichrozona cincta,25.96875,60.585,1.85,25.28325,47.06275,247.725,2985.00041798515,530.002090894608,93.9991650512581,2977.99972143711,472.006132568735,2453.97268402565
Diglossa major,24.37075,80.97025,2.85,23.375,52.364,238.325,2968.9974920632,576.033847037559,100.00000031186,2962.99721329232,461.978124335277,2683.10627863633
Diopsittaca cumanensis,26.196,122.70575,3.95,25.075,77.9695,39.625,2983.00027845671,1101.07596706963,134.999862138187,2970.00013731026,766.001675551843,441.023090547797
Diopsittaca nobilis,26.58325,74.0315,2.5,25.875,53.956,230.725,2990.00125325497,638.003628313803,100.993452586985,2983.00111454057,565.973537192651,2134.94816481872
Discosura langsdorffi,25.7885,62.243625,1.9,25.004125,39.11425,321.4625,2984.00006961143,483.000069027162,89.9997216176977,2976.00048762828,346.998401694861,3037.56010238354
Discosura longicaudus,26.177,89.2205,2.75,25.0085,52.50475,222.175,2986.99916398218,676.975757625739,96.0026471978556,2979.00013930005,512.003206827787,2278.99161287314
Diuca diuca,18.9125,513.60475,14.85,12.51675,52.493,74.075,2907.99985964332,4802.98371307349,228.999859876207,2844.0023665774,501.009604223146,770.009080242074
Dolichonyx oryzivorus,25.779,238.0065,6.85,23.05,63.50325,66.9,2975.00069555886,2449.95251639428,155.99944338739,2942.00306290852,559.998192385734,846.98888455706
Donacobius atricapilla,26.103125,79.46225,2.575,25.19175,63.209375,114.3625,2984.99958189935,808.992067001996,113.998468476656,2975.9954752854,596.016226727969,1218.44365950268
Donacospiza albifrons,21.025125,388.578,10.95,16.495875,36.275375,172.2125,2925.50020703858,3710.4560058123,187.998537446253,2876.50097462226,328.991842078228,1914.98784362489
Doryfera johannae,23.83325,74.50375,2.35,23.075,41.44575,304.2,2976.99693703393,585.008911865278,97.0030637377195,2968.98816541733,405.002507647304,3195.76569995666
Dromococcyx pavoninus,25.8105,88.42075,2.85,24.88325,63.43975,132.775,2981.00041740055,720.0235476652,119.994427958888,2970.00208958234,579.007936567786,1442.82776462434
Drymophila devillei,26.118625,59.419625,1.9,25.329125,63.29975,118.775,2985.0000001497,604.000141645174,110.000766158528,2976.99972144541,590.003065079946,1248.03179631715
Drymophila ferruginea,23.5585,197.39875,5.625,20.9165,65.13775,102.6,2954.99679438666,1981.97830395472,146.985918498195,2926.00264929166,573.003016583731,1205.90100029116
Drymophila genei,22.80225,203.580625,5.8375,20.187625,72.12275,82.7,2955.4988893817,2065.9491217516,146.492402317101,2926.49937721946,666.010706712921,968.979190817403
Drymophila malura,22.28325,299.86425,8.25,18.63325,32.57825,242.725,2937.00167239881,2871.94208312412,159.993308954532,2901.00320476918,283.98689387791,2694.17566859606
Drymophila ochropyga,23.07925,211.07875,5.875,20.16675,65.88,97.8,2946.99721917537,2128.91062225742,145.998886136007,2917.99944605359,571.953699975587,1179.9393117725
Drymophila rubricollis,22.28125,284.18125,7.925,18.6915,32.57825,242.725,2935.00097230595,2826.02368180103,162.000697257483,2900.00292293486,274.028269971953,2829.95593045731
Drymophila squamata,23.571,185.4905,5.375,21.29175,65.1055,97.8,2961.00028136957,1789.02347467788,133.994558620443,2935.00083807191,561.028257956589,1214.12521299548
Drymornis bridgesii,20.18525,468.096125,13.6,14.375,60.27475,52.5,2923.50104380569,4540.5075828364,217.999861342064,2862.5018804337,569.750682564588,580.52673412395
Dysithamnus leucostictus,19.92175,58.1065,1.825,19.33325,41.813625,214.35,2943.49631205657,702.97610677198,96.4943578982171,2932.99854105219,408.486976818993,2934.65709225268
Dysithamnus plumbeus,24.18975,170.16625,4.9,21.80025,71.58975,81.975,2970.00097582855,1688.98877729865,133.997909411467,2945.99791324316,575.964851399312,1013.18326662281
Dysithamnus stictothorax,22.51275,212.98275,6.025,19.24175,57.025,146.45,2944.00125391765,2156.95529560684,146.999582145827,2909.99847270123,422.006400443212,1724.92713323042
Dysithamnus xanthopterus,21.33125,234.011875,6.4,18.270625,58.06375,147.125,2937.00139343808,2305.97513862343,149.998605245629,2902.50069479405,442.005326855312,1839.32316566187
Elaenia albiceps,25.66575,127.37375,4.2,24.120875,63.066875,85.85,2977.99498693404,1170.01609638931,136.000139809251,2960.00055729911,582.469470284199,987.969705487662
Elaenia chiriquensis,26.075,102.69525,3.2,24.85825,65.959625,102.9,2984.5000695428,927.472843837402,117.997840657245,2972.00083583643,621.508561238418,1082.03304422567
Elaenia cristata,26.496,98.574,3.1,25.5165,76.4475,50.75,2988.99972118453,896.031307545878,122.001951879908,2979.00195148689,738.995820506269,498.964211638815
Elaenia dayi,24.37075,82.165,2.825,23.375,53.956,266.675,2960.99930247705,525.00152247367,100.00000031186,2955.99902384735,467.021718410567,3177.13385951525
Elaenia mesoleuca,23.70625,216.098875,6.075,20.566625,55.562875,114.875,2951.99930287665,2229.96677981741,152.998607035012,2917.50104582418,482.522695821144,1445.3724003128
Elaenia olivina,24.93775,81.67825,2.775,24.11675,55.497,266.675,2976.00097483536,556.017556658756,96.0026471978556,2968.99916343816,465.021165608253,3367.8447451095
Elaenia parvirostris,25.83125,90.395,2.875,24.75825,55.92875,146.5,2982.00069619425,829.998463685226,117.998745451977,2971.00362190816,545.994292415726,1470.02127915081
Elaenia pelzelni,26.45625,58.55,1.7625,25.73325,45.377,262.8375,2990.00020898168,433.995474473055,87.4981200883235,2984.50034831832,455.49519928635,2453.46210450572
Elaenia ruficeps,25.348,82.6325,2.6875,24.524875,49.349125,287.3625,2981.50062680542,601.012318044261,96.0001388702471,2973.99986067826,444.010866735352,3083.98004452258
Elaenia sordida,23.88325,211.10825,5.925,20.74575,61.76675,92.15,2953.00048692089,2156.46923037571,151.999860438649,2921.00376285662,544.981927731349,1172.98060375808
Elaenia spectabilis,26.098,94.65275,3,25.10825,66.6555,79.3,2984.0002786149,875.866001842693,125.000835964506,2974.00013959826,616.997493497378,897.064705242823
Elanoides forficatus,26.016875,88.32325,2.75,25.05,63.756,113.4125,2984.00097475093,824.016647535365,114.997075253209,2975.00048744598,599.991570372816,1211.55974211836
Electron platyrhynchum,26.05925,58.639625,1.8125,25.337375,56.84,170.0125,2985.0000000903,573.00821594645,102.000000546897,2977.99951266312,545.005226258905,1742.00716166252
Eleoscytalopus indigoticus,22.51275,227.6745,6.3,19.2665,46.927,171.25,2942.00222630026,2270.94375300919,150.999302211187,2908.00250451991,409.029769277678,2058.78906984067
Eleoscytalopus psychopompus,24.76875,140.7155,4.175,22.825,40.3335,182.675,2972.00139509473,1468.93514996398,110.993023878248,2949.00278905583,261.999034089413,2561.84574600204
Eleothreptus anomalus,22.525125,345.63325,9.65,18.29575,60.14775,82.95,2943.00097553382,3368.44792581283,180.998119616913,2899.50146250952,548.495946539336,980.534576791069
Eleothreptus candicans,25.55825,152.88975,5.025,23.225,75.31425,55.175,2970.00111393301,1616.96536228099,148.999443726803,2945.00069649145,693.008637825352,676.97869831285
Emberizoides herbicola,25.767625,129.444375,4.25,24.054125,68.4825,83.425,2977.9981886791,1254.00352105419,138.999232083209,2958.0006968918,632.994828864597,953.478407869378
Emberizoides ypiranganus,21.246,390.85725,11.1375,16.495875,25.18575,256.55,2927.99861084243,3742.46086314906,189.999233910142,2879.00083789367,252.490174138687,2654.6110584112
Embernagra longicauda,23.86225,153.503,4.825,21.7835,90.51075,24.075,2953.00209214188,1629.99124597167,142.998746213609,2929.99986199301,847.997337089823,333.986795933352
Embernagra platensis,19.81025,429.8935,12.375,14.525125,47.4055,86.1375,2916.5006962434,4056.22190831444,202.000834355453,2863.00201884207,460.489651493161,1046.56710013133
Empidonax alnorum,25.63525,70.03775,2.1,24.40825,59.853,134.875,2980.99958172345,688.983421401275,104.000278480991,2968.9997216091,559.98621826448,1373.53892340775
Empidonomus varius,26.06225,121.8815,3.825,24.85,67.68325,80.7,2983.9988857498,1069.00860743472,130.993999125954,2970.99958408275,638.955393775078,892.001644736797
Epinecrophylla amazonica,26.35625,54.0915,1.65,25.775,55.1155,163.975,2988.0002785577,461.99387394576,96.9998607811494,2983.00013917205,537.993042543014,1623.08548499695
Epinecrophylla gutturalis,26.41675,82.22375,2.525,25.53325,53.714,230.225,2989.00069672978,653.006420197223,100.00000031186,2982.00222918971,543.007806352534,2278.99161287314
Epinecrophylla haematonota,25.56975,68.662875,2,24.725,35.22625,404.8625,2983.99986079225,487.01294955812,88.0006962056492,2976.00020901457,347.497774990303,3940.47605950031
Epinecrophylla hoffmannsi,26.227125,59.156125,2.0375,25.58325,66.674,86.525,2987.00097470463,670.000983474534,115.499582663131,2980.00125348634,663.490596850735,965.989232083635
Epinecrophylla leucophthalma,26.127,59.156125,1.8875,25.41675,63.225125,124.7875,2986.0002783611,612.501538766823,107.999094623774,2978.49965179227,600.49533524174,1259.50915685937
Eubucco richardsoni,25.677125,70.427,1.975,24.9625,24.642,539.6875,2986.49993044147,441.501670778459,83.0002784412007,2979.50000005519,235.002576698261,5268.97526594793
Euchrepomis callinota,22.52925,54.5605,1.7125,21.808375,40.4045,283.825,2959.5008349155,524.506133370204,96.0029950262994,2952.99205902361,417.003275203764,2887.57661729662
Euchrepomis humeralis,26.00825,57.8645,1.75,25.32475,49.5035,226.625,2984.00041774575,482.994569848453,96.0002787875153,2977.99944303079,484.993876105177,2166.10373662923
Euchrepomis spodioptila,26.1815,80.97025,2.5,25.15,50.02725,269.9,2987.00055714505,594.008504002915,92.9999997440001,2979.99916402512,474.022427818219,2660.11748274844
Eudocimus ruber,26.875875,76.135625,2.35,26.154125,59.133375,117.4375,2994.00048759597,776.990527518969,102.001532188145,2986.00055724799,618.022148885747,1063.00519694127
Eudromia formosa,24.525,408.58575,11.525,19.175,78.3655,24.5,2962.00153141718,4050.95807756709,210.997911272634,2910.00069575425,728.992051480663,273.032056552788
Eupetomena macroura,26.249,136.19825,4.45,24.6165,76.1815,51.775,2980.0006264529,1332.47131054347,141.001253811964,2960.00132240689,721.985722960278,584.452771240943
Euphonia cayennensis,26.527,79.85575,2.425,25.8,55.92875,204.95,2991.00041783196,700.993742659007,101.984955610531,2984.00027812124,580.99484868934,1849.96026655488
