Species,Bio01_range_past,Bio04_range_past,Bio07_range_past,Bio11_range_past,Bio15_range_past,Bio17_range_past,Bio01_range_present,Bio04_range_present,Bio07_range_present,Bio11_range_present,Bio15_range_present,Bio17_range_present
Atelopus_spumarius,10.68975,105.6865,2.9,10.6335,74.49125,735.55,265.95015232032,1095.91674571041,105.996795943748,271.94889936185,847.958196649154,16721.1465058353
Atelopus_spurrelli,2.3455,18.7235,0.45,2.2415,33.5935,1082.075,234.99540279591,520.975209928168,87.9962400260303,232.99414945566,457.970611028661,31377.3568074482
Atelopus_subornatus,0,0,0,0,0,0,211.99818917132,740.031341999299,52.0006957598311,212.99637877328,324.981757475503,4833.27799986967
Atelopus_tamaense,0,0,0,0,0,0,240.99206121036,1053.93717241203,69.9952638235894,235.99150426841,339.989694633817,4646.64216510145
Atelopus_tricolor,12.14125,74.652,2.05,12.45025,20.4075,286.025,308.98496359373,1519.90919877884,96.9856579713693,308.9844068799,567.921600801128,7436.92072078761
Atelopus_vogli,0,0,0,0,0,0,140.98161370268,752.870589368844,88.9877423387847,135.98300674496,266.989136823781,696.160794035283
Atelopus_walkeri,0.358249999999998,6.6895,0.3,0.199999999999999,3.744,13.4,314.96698566382,782.914471597898,106.993035423038,309.96879645764,461.008915966785,3267.68488878276
Atopophrynus_syntomopus,0,0,0,0,0,0,208.9938707857,508.993882569375,57.9969365511105,207.9930349252,226.989275050493,5713.03398585455
Barycholos_pulcher,1.32925,53.8515,1.325,1.58325,64.711,350.45,252.98412719847,1404.88706842968,57.9887208350664,263.98175982519,949.915592667262,22040.4408013619
Barycholos_ternetzi,5.023,82.51275,2.2,5.967,24.05775,46.625,95.9901097433603,1439.99891059381,59.996377422479,106.99777089797,264.996793737446,753.98566797994
Batrachyla_antartandica,6.5895,241.3695,6.95,6.492,62.57875,480.25,276.96813008243,4040.9528670416,212.984120224019,277.96979913616,704.998470614143,27892.0520198569
Batrachyla_fitzroya,0,0,0,0,0,0,127.00207484965,1973.84267817531,86.99025253236,106.00277113092,195.008906100828,5286.2603069242
Batrachyla_leptopus,6.4375,241.3695,6.95,7,69.952,531.75,281.96952291183,4053.80768764243,219.979665256818,283.97007798081,760.003479239464,19386.784982768
Batrachyla_nibaldoi,5.59975,146.79175,4.475,7.59175,22.55275,337.225,263.9679904346,3900.96307379254,175.001810326942,264.97244616383,411.97744470213,19069.2826211563
Batrachyla_taeniata,10.9355,257.2775,6.925,9.30825,90.32925,589.95,324.9703578714,4285.70045971169,222.977158011944,297.97230696374,1098.98856204042,19927.7410114966
Boana_aguilari,0,0,0,0,0,0,249.97687999365,519.975760639548,38.9980509234845,256.97604433011,236.984544082577,4636.20878876223
Boana_alfaroi,3.14775,8.50749999999999,0.175,3.0585,3.96975,48.4250000000001,11.0206052860703,169.008491499474,14.0011137442272,11.02088375637,137.00515051472,4417.2398707239
Boana_almendarizae,2.473,20.93975,0.5,2.11675,45.26525,403.075,292.97033384123,1005.89051552249,51.9956816578209,295.96629595605,536.929798194073,16230.7487359918
Boana_bandeirantes,0.577000000000002,18.50275,0.425,0.466750000000001,15.4005,66.85,154.98621505452,851.94784179531,107.994157113471,157.98649413,527.953095445617,3501.61760229492
Boana_benitezi,1.03575,11.6555,0.325,1.20825,28.46625,291.975,169.98063819473,704.001922613807,43.9981879026673,163.98049913232,358.00208144019,9106.79550135256
Boana_botumirim,0,0,0,0,0,0,67.00181039159,284.0244993429,17.00014020285,68.0025061694,89.0062778760461,183.049910802097
Boana_caipora,0,0,0,0,0,0,48.0007012634801,324.0322893871,27.006135268582,43.0019548413297,176.019801454234,1987.95152650005
Boana_cambui,0,0,0,0,0,0,124.99359794683,384.05508917026,62.9983396266656,127.99276279535,407.96077378354,1543.89433280377
Boana_diabolica,1.4375,77.62525,2.125,2.05825,14.53125,137.35,44.99637801883,854.994154083211,110.999303507513,42.99707418344,319.986626398507,3446.6486873661
Boana_gladiator,9.4855,19.22425,0.475,9.7585,17.233,286.025,299.98607757617,920.944836482038,95.9814805892153,304.98496384233,506.946388274488,7398.930521348
Boana_jaguariaivensis,0,0,0,0,0,0,50.9988881204104,675.99974956241,32.000419780963,44.0006982068699,147.999299627722,1332.04634084057
Boana_maculateralis,9.6105,24.103,0.75,9.47525,54.2925,731.75,233.97645782414,581.969492039082,48.9970757682758,240.97645771493,563.972842876162,15412.9293836927
Boana_paranaiba,0.687750000000001,17.78,0.35,0.891500000000001,4.43000000000001,10.25,42.0019525550802,535.95486379412,35.995126155454,43.0029275952097,96.999587792462,305.008371121258
Boana_poaju,0,0,0,0,0,0,64.9937233389501,793.9920178697,78.9909391969083,60.9949786634002,227.971013862886,1590.96570862224
Boana_steinbachi,1.5605,22.27275,0.375,1.85,2.53500000000001,11.1,116.97075642858,742.01142797188,24.998746470112,118.9713132624,229.976605114401,1356.90725101081
Boana_tetete,7.594,7.40875,0.15,7.575,0.521249999999998,266.525,89.0080692828201,206.021020193566,19.9994424938052,91.0080691514299,109.00389387309,9299.42237066288
Boana_xerophylla,10.429,136.35125,3.975,10.09175,79.83325,1150.45,315.96865694161,1457.9116960413,126.996238917687,314.96809996782,957.975483840826,32660.3931300324
Bokermannohyla_ahenea,0,0,0,0,0,0,154.9821805549,347.99833914848,59.994295206111,157.98176303953,309.984716582428,1784.79467739416
Bokermannohyla_alvarengai,3.8895,71.88225,1.075,5.01675,17.44375,37.85,137.99484741572,1089.96696543494,40.998883919827,151.99442939858,513.012963181715,932.06423442395
Bokermannohyla_astartea,3.54125,58.5615,1.45,3.975,35.669,169.3,155.9864935306,1515.89180719044,120.996242172157,162.98677302311,616.000272983624,3723.56021671268
Bokermannohyla_capra,1.0085,15.1305,0.3,0.766749999999998,1.14375,80.425,59.9942814648898,513.02805862498,71.0020940528611,60.9942816118401,416.962108955797,3692.89264880874
Bokermannohyla_caramaschii,2.12875,11.99225,0.4,2.34975,19.24025,59.475,163.97938691863,899.93249351615,108.996521003084,164.98092051518,502.977843033619,1822.94332465605
Bokermannohyla_carvalhoi,2.756,12.2055,0.375,3.05825,20.04825,56.375,127.99443159272,993.96311207905,115.995407464667,133.99540678706,475.955738848235,1917.69627294694
Bokermannohyla_circumdata,2.281,39.755,0.850000000000001,2.525,28.978,108.85,154.98621505452,1086.88952653129,110.987617578378,157.98649413,654.94334750315,3764.57915749564
Bokermannohyla_claresignata,2.281,2.61625000000001,0.100000000000001,2.475,6.40725,15.575,154.9821805549,931.89828492499,110.987617578378,157.98176303953,467.932473148252,1921.74356872349
Bokermannohyla_clepsydra,0.341750000000001,10.07775,0.274999999999999,0.466750000000001,15.34825,66.85,154.98621505452,810.91715371082,107.994157113471,157.98649413,527.953095445617,2805.77539860955
Bokermannohyla_diamantina,0,0,0,0,0,0,105.99080112373,367.98619639347,25.998190315991,103.99149757457,349.016579524159,815.060886079843
Bokermannohyla_feioi,0,0,0,0,0,0,81.0012494539101,297.97311683314,14.000557175998,79.0018068630998,66.015463047479,426.00252964279
Bokermannohyla_flavopicta,0,0,0,0,0,0,105.99080112373,367.98619639347,25.998190315991,103.99149757457,349.016579524159,815.060886079843
Bokermannohyla_gouveai,0,0,0,0,0,0,154.9821805549,347.99833914848,59.994295206111,157.98176303953,309.984716582428,1784.79467739416
Bokermannohyla_hylax,3.82075,147.75425,4,4.98325,59.00525,254.7,154.98621505452,2143.88678590029,136.990953261652,157.98649413,674.999574933837,5060.89553422495
Bokermannohyla_ibitiguara,0,0,0,0,0,0,58.9958224889301,409.9713040984,22.997771201018,58.9958227837401,88.999443464658,407.970333991403
Bokermannohyla_ibitipoca,0,0,0,0,0,0,81.0012494539101,297.97311683314,14.000557175998,79.0018068630998,66.015463047479,426.00252964279
Bokermannohyla_itapoty,0,0,0,0,0,0,88.99038580772,361.99913612841,14.001671071053,89.9909427500802,387.990499098271,980.967659648351
Bokermannohyla_izecksohni,0,0,0,0,0,0,40.9973548532503,518.98121229457,19.999026043253,39.9974940121097,180.983710432102,919.897808893718
Bokermannohyla_juiju,0,0,0,0,0,0,88.99038580772,361.99913612841,14.001671071053,89.9909427500802,387.990499098271,980.967659648351
Bokermannohyla_langei,0,0,0,0,0,0,88.9873230273402,781.96318769681,67.99401315758,80.9898307120702,159.998892811015,2150.91292806103
Bokermannohyla_lucianae,0,0,0,0,0,0,55.99302861052,402.99122211261,53.9993009094212,58.99330696481,331.961261551789,2781.85063170835
Bokermannohyla_luctuosa,1.29975,53.66725,1.4,1.32475,31.88325,123.575,154.9821805549,1331.87612960019,106.987196977006,157.98176303953,527.953095445617,3501.61760229492
Bokermannohyla_martinsi,2.623,44.79175,0.55,3.13325,7.497,24.7,121.9941495739,688.0055442948,25.000279556674,127.99414859331,177.998345647684,568.011593902846
Bokermannohyla_nanuzae,0.668749999999999,10.73075,0.199999999999999,0.766500000000001,2.98699999999999,11.975,102.99791482822,329.01016847793,19.999720132514,103.99777541677,136.994021791521,455.004620565119
Bokermannohyla_napolii,0,0,0,0,0,0,51.9969356339502,366.97925265491,17.000695470432,51.9970745761998,51.010585237776,365.96254946479
Bokermannohyla_oxente,0.475249999999999,15.3585,0.0750000000000002,0.541499999999999,22.65075,41.575,108.99010429277,374.99927739773,28.000421236913,109.98982588307,483.011292920987,1024.22238085073
Bokermannohyla_pseudopseudis,3.86225,37.32375,1.4,4.40875,14.60825,24.6,94.9898310232902,991.959181002832,59.994565382611,95.9910847188798,178.008496830157,486.973821264031
Bokermannohyla_ravida,0,0,0,0,0,0,48.9973544766499,232.00752684568,15.003206794671,50.99707620457,104.989419465565,291.970343947461
Bokermannohyla_sagarana,0.579250000000002,12.662,0.125,0.774999999999999,1.60775,3,62.9988879653101,393.98424801957,19.001252977816,66.9987480886803,88.999732040636,234.010189617302
Bokermannohyla_sapiranga,1.69975,20.3835,0.850000000000001,2.4335,3.02375000000001,8.15,55.9999988383101,604.027550026318,25.998466854092,58.99999623438,137.999028816978,253.000692957747
Bokermannohyla_saxicola,3.58325,58.22025,0.899999999999999,4.3665,15.307,36.65,130.9905314567,889.99958094079,33.000001171873,138.99345362885,409.028310729773,1051.10949902954
Bokermannohyla_sazimai,2.381,29.46325,0.45,2.71675,5.02775,13.75,72.9981886289202,752.94819257679,23.998886413196,72.9990241386199,133.00013770923,477.964063131547
Bokermannohyla_vulcaniae,0,0,0,0,0,0,51.0061364173398,250.00263269408,9.00181097824901,53.0057181441898,111.993182093767,231.018959327085
Brachycephalus_albolineatus,0,0,0,0,0,0,56.0030664480901,1027.93888814042,38.005018942231,47.0032063949402,162.005016177495,2408.96329856383
Brachycephalus_alipioi,0.427,9.935,0.4,0.63325,13.46075,46.55,156.9817544748,899.93249351615,107.994430121789,162.9816162838,502.977843033619,1765.92686448564
Brachycephalus_atelopoide,0,0,0,0,0,0,110.99806279199,308.00279335374,19.00599392606,107.99945585268,156.013119332382,1015.0493135824
Brachycephalus_auroguttatus,0,0,0,0,0,0,74.99260736011,908.93144383422,74.9909407340556,68.99414144806,190.985789960108,2528.67292646233
Brachycephalus_boticario,0,0,0,0,0,0,56.0030664480901,1027.93888814042,38.005018942231,47.0032063949402,162.005016177495,2408.96329856383
Brachycephalus_brunneus,0,0,0,0,0,0,88.9873230273402,781.96318769681,67.99401315758,80.9898307120702,159.998892811015,2150.91292806103
Brachycephalus_bufonoides,0,0,0,0,0,0,122.98230815176,864.89436598928,99.9885908731396,124.98258732886,467.932473148252,1901.63969339554
Brachycephalus_crispus,0,0,0,0,0,0,83.0052912639899,643.9309395545,97.9877528952462,82.0050130707,393.955173907776,2464.73662231385
Brachycephalus_didactylus,3.54125,15.98975,0.375,3.925,20.88925,92.75,156.98565841334,993.96311207905,117.996242936153,162.98677302311,503.986923412958,2727.7192560827
Brachycephalus_ephippium,4.908,95.685,2.4,6.01675,64.28375,288.5,168.97980398111,1525.95920167366,123.999581942277,179.9870513894,722.990092101761,3895.97574635087
Brachycephalus_ferruginus,0,0,0,0,0,0,88.9873230273402,781.96318769681,67.99401315758,80.9898307120702,159.998892811015,2150.91292806103
Brachycephalus_fuscolineatus,0,0,0,0,0,0,74.99260736011,908.93144383422,74.9909407340556,68.99414144806,190.985789960108,2528.67292646233
Brachycephalus_garbeanus,0,0,0,0,0,0,122.98230815176,864.89436598928,99.9885908731396,124.98258732886,467.932473148252,1901.63969339554
Brachycephalus_guarani,0,0,0,0,0,0,83.0052912639899,643.9309395545,97.9877528952462,82.0050130707,393.955173907776,2464.73662231385
Brachycephalus_hermogenesi,1.74775,49.942,1.15,1.583,16.84575,88.8,92.9997046859899,1498.86234375651,114.991509597708,93.00542697622,418.006253821398,3160.57882599922
Brachycephalus_izecksohni,0,0,0,0,0,0,59.0030686851501,708.00586488703,37.003625594743,48.0040435439,168.995823005099,2024.92114621404
Brachycephalus_leopardus,0,0,0,0,0,0,88.9873230273402,781.96318769681,67.99401315758,80.9898307120702,159.998892811015,2150.91292806103
Brachycephalus_margariatus,0.785250000000001,1.904,0.175,0.86675,2.62925,4.825,154.9821805549,413.97520406219,64.9998726251806,157.98176303953,413.961742438317,1921.74356872349
Brachycephalus_mariaeterezae,0,0,0,0,0,0,56.0030664480901,1027.93888814042,38.005018942231,47.0032063949402,162.005016177495,2408.96329856383
Brachycephalus_nodoterga,0.668749999999999,13.12025,0.375,0.675000000000001,11.68925,82.275,66.0058491179302,494.96030799554,92.9991675271075,66.0052922499299,383.016293270929,2917.65242045854
Brachycephalus_olivaceus,0,0,0,0,0,0,56.0030664480901,1027.93888814042,38.005018942231,47.0032063949402,162.005016177495,2408.96329856383
Brachycephalus_pernix,0,0,0,0,0,0,88.9873230273402,781.96318769681,67.99401315758,80.9898307120702,159.998892811015,2150.91292806103
Brachycephalus_pitanga,0,0,0,0,0,0,83.0052912639899,643.9309395545,97.9877528952462,82.0050130707,393.955173907776,2464.73662231385
Brachycephalus_pombali,0,0,0,0,0,0,88.9873230273402,781.96318769681,67.99401315758,80.9898307120702,159.998892811015,2150.91292806103
Brachycephalus_pulex,0,0,0,0,0,0,55.99302861052,402.99122211261,53.9993009094212,58.99330696481,331.961261551789,2781.85063170835
Brachycephalus_quiririensis,0,0,0,0,0,0,74.99260736011,908.93144383422,74.9909407340556,68.99414144806,190.985789960108,2528.67292646233
Brachycephalus_sulfuratus,2.975,34.754,0.975000000000001,3.4085,18.58425,59.55,88.9885760680004,1229.88428693743,104.997910474445,86.9905266453202,292.995535549584,3088.5792126728
Brachycephalus_toby,0,0,0,0,0,0,83.0052912639899,643.9309395545,97.9877528952462,82.0050130707,393.955173907776,2464.73662231385
Brachycephalus_tridactylus,0,0,0,0,0,0,88.9873230273402,781.96318769681,67.99401315758,80.9898307120702,159.998892811015,2150.91292806103
Brachycephalus_verrucosus,0,0,0,0,0,0,74.99260736011,908.93144383422,74.9909407340556,68.99414144806,190.985789960108,2528.67292646233
Brachycephalus_vertebralis,0.341750000000001,3.72524999999999,0.100000000000001,0.41675,15.0375,66.85,154.98621505452,630.9797352753,107.993739092918,157.98649413,487.98818091259,2590.760354222
Bryophryne_bustamantei,6.702,30.201,0.825,7.15,13.35625,38.175,252.00278812439,734.967980255897,66.9934574022753,261.00223101942,313.997924792851,2241.11627533717
Bryophryne_cophites,0,0,0,0,0,0,282.9887231964,690.942350097938,60.9941526642757,287.98816656439,425.948196692774,6516.60887786151
Bryophryne_gymnotis,6.702,30.201,0.825,7.15,13.35625,38.175,252.00278812439,734.967980255897,66.9934574022753,261.00223101942,313.997924792851,2241.11627533717
Bryophryne_hanssaueri,0,0,0,0,0,0,282.9887231964,690.942350097938,60.9941526642757,287.98816656439,425.948196692774,6516.60887786151
Bryophryne_nubilosus,0,0,0,0,0,0,282.9887231964,690.942350097938,60.9941526642757,287.98816656439,425.948196692774,6516.60887786151
Bryophryne_zonalis,3.50425,1.86750000000001,0.0749999999999997,3.48325,14.64525,225.975,296.98552059034,845.904051739038,61.9933175379561,302.98454613317,477.935524722313,7398.930521348
Callimedusa_atelopoides,1.4605,37.49825,1.5,1.91675,59.04225,640.825,125.97591049641,738.955723717152,55.9984684124138,130.97604991926,600.977860110142,6921.04750840335
Callimedusa_baltea,0,0,0,0,0,0,131.97089568795,326.948197705354,25.9973535714141,136.9695031152,153.991784913135,3030.41179513846
Callimedusa_duellmani,0,0,0,0,0,0,183.9777192896,300.987186343795,35.9986077535525,184.97757999075,218.98649047889,3702.1721125949
Callimedusa_ecuatoriana,0,0,0,0,0,0,269.97604127697,984.889402531599,40.9974919409236,274.97478781289,412.972132572787,11039.1396464138
Callimedusa_perinesos,0,0,0,0,0,0,156.98829736186,465.004727879915,27.0004176077448,153.98899362372,223.995398086157,6799.56410477155
Callimedusa_tomopterna,10.746,118.226,3.425,10.65025,76.512,807.825,331.95558822007,1691.91854029765,131.999582349869,336.95558872811,847.958196649154,16996.2921571142
Calyptocephalella_gayi,8.41675,263.22375,7.325,8.52475,67.931,263.1,416.98077972514,6800.53532787591,247.975762389798,432.99136353531,1106.9320453707,12226.7484635908
Celsiella_revocata,0.137499999999999,10.57325,0.4,0.0582499999999975,10.89125,22.175,147.96684567403,752.870589368844,89.9876029999341,148.96642775052,365.979933416346,2505.54642139059
Celsiella_vozmedianoi,0,0,0,0,0,0,62.98955230197,264.969214021076,68.9887167802752,63.98955228256,125.994010668128,2049.85234623994
Centrolene_acanthidiocephalum,4.5395,7.43425,0.2,4.625,3.7665,22.625,269.98049912408,503.099580177161,49.0019489408583,268.98161315183,321.994849245177,7291.17698243962
Centrolene_altitudinale,2.12925,1.5765,0.15,2.0415,5.0575,61.025,246.98092079691,912.934126970716,66.0034812422322,244.9810598768,442.979804390209,5488.3872207263
Centrolene_antioquiense,4.6125,3.05675,0.175,4.55,22.55025,453.5,218.99094571443,580.963087163609,57.9969365511105,218.98983143144,377.97687843539,7256.86949211
Centrolene_azulae,0,0,0,0,0,0,209.97799688733,515.931353272624,26.9995822326623,215.97702235416,170.998883847296,5748.74993926452
Centrolene_bacatum,4.48125,6.4215,0.2,4.43325,17.83325,252.725,274.97381873757,937.920901467267,57.0026450829923,286.96963997203,523.945122603036,21470.140524544
Centrolene_ballux,6.3025,8.94975,0.3,6.45825,22.775,424.4,278.99011247814,1005.90209363705,92.9941504379742,292.98899833972,475.950974760854,24285.610467094
Centrolene_buckleyi,10.396,70.136,1.9,10.2335,88.56175,1248.725,326.96768765945,2588.55230560602,157.979111033025,327.96852309656,1172.87297729921,32719.865729622
Centrolene_charapita,0,0,0,0,0,0,208.99247861494,862.88259810648,31.999721682544,203.99470645862,295.98217405682,4341.36317467432
Centrolene_condor,0,0,0,0,0,0,203.99163753439,801.950117371228,23.002087838496,213.98940919436,273.990238964627,7875.19195879408
Centrolene_daidaleum,5.41025,9.80125,0.3,5.525,19.9195,205.125,283.97743441412,767.990682743307,71.9933140667951,275.97938447241,348.970893050078,7971.93911050268
Centrolene_geckoideum,7.27675,28.8645,1.075,7.54175,39.32425,974.55,310.98760557303,1339.83120563078,85.992617493114,317.98690937796,575.969636099613,32001.0084421649
Centrolene_gemmatum,0,0,0,0,0,0,251.99568276205,1005.90209363705,56.9954035414815,264.99401139744,475.950974760854,7970.59238723782
Centrolene_guanacarum,0,0,0,0,0,0,239.99387222834,670.953360325632,51.9995815000498,244.99247941983,429.972285582785,31471.6535643621
Centrolene_heloderma,5.69775,23.499,0.8,5.9585,39.32425,974.55,287.98899843555,1005.90209363705,67.992339326382,301.98760584563,548.920748266122,31963.1148607913
Centrolene_hesperium,0,0,0,0,0,0,194.99944427366,2453.82448425341,97.9877439877866,187.00097584188,787.953748798823,1237.263252854
Centrolene_huilense,0,0,0,0,0,0,198.00013759723,838.924514163405,28.0032025225841,194.00153007734,523.945122603036,14275.3538539563
Centrolene_hybrida,3.8605,31.8865,0.85,4.01675,11.908,165.65,255.98231120545,1273.86936676268,47.9962391279275,255.9816146226,428.969218444416,8695.23950053207
Centrolene_lema,0,0,0,0,0,0,137.99345373666,307.021737272127,29.9993035875192,137.99317493836,315.972419582543,4333.82057641728
Centrolene_lemniscatum,0,0,0,0,0,0,183.9777192896,300.987186343795,35.9986077535525,184.97757999075,218.98649047889,3702.1721125949
Centrolene_lynchi,5.83375,36.38425,1.075,5.6665,69.7605,883.85,287.98899843555,1005.90209363705,83.9962395231159,301.98760584563,944.903476721966,21774.5000069072
Centrolene_medemi,0.700249999999997,23.47175,0.6,0.858249999999998,6.7435,145.425,305.96810734033,870.949718730476,51.9998598066123,312.96629675066,373.0112816672,8859.6997908243
Centrolene_muelleri,0,0,0,0,0,0,183.9777192896,300.987186343795,35.9986077535525,184.97757999075,218.98649047889,3702.1721125949
Centrolene_notostictum,6.375,15.7595,0.35,6.417,25.066,268.35,285.97966288309,1134.97394395547,83.9935919014451,275.97938447241,353.982453557531,7971.93911050268
Centrolene_ocellifera,5.1335,29.66075,0.725,4.80825,46.7705,287.275,274.98969459337,1005.90209363705,60.0002772235063,288.98760554738,871.933703216698,21774.5000069072
Centrolene_paezorum,0,0,0,0,0,0,239.99387222834,670.953360325632,51.9995815000498,244.99247941983,429.972285582785,31471.6535643621
Centrolene_papillahallicum,0,0,0,0,0,0,135.98801993597,457.960156128601,29.9965167131946,132.98913458173,264.968935726095,3896.70643781825
Centrolene_peristictum,6.3025,23.499,0.8,6.45825,39.32425,1085.575,287.98899843555,1005.90209363705,107.994986381516,301.98760584563,548.920748266122,32067.5653057766
Centrolene_petrophilum,0,0,0,0,0,0,202.98537071175,1170.85166837326,47.9962386534845,195.98676325482,301.961695121429,3515.75828074831
Centrolene_pipilatum,0,0,0,0,0,0,219.97785086125,452.013067160882,24.0005563704175,222.97757217894,198.991638802052,13079.9973217233
Centrolene_quindianum,0,0,0,0,0,0,278.98091890612,798.951398747376,58.9988858180051,274.98203302751,246.008357153346,6484.66238807164
Centrolene_robledoi,4.6125,9.4815,0.35,4.55,27.025,816.625,284.97966477549,798.951398747376,82.993175269924,277.98161480018,464.005149764581,31457.5512173024
Centrolene_sabini,0,0,0,0,0,0,282.9887231964,690.942350097938,60.9941526642757,287.98816656439,425.948196692774,6516.60887786151
Centrolene_sanchezi,0,0,0,0,0,0,156.98829736186,465.004727879915,27.0004176077448,153.98899362372,223.995398086157,6799.56410477155
Centrolene_savagei,4.0955,5.99575,0.15,4.0835,7.333,487.95,278.98091890612,798.951398747376,82.993175269924,274.98203302751,384.980362160274,31377.3568074482
Centrolene_scirtetes,6.3025,8.94975,0.3,6.45825,22.775,424.4,278.99011247814,1005.90209363705,92.9941504379742,292.98899833972,475.950974760854,24285.610467094
Centrolene_solitaria,0,0,0,0,0,0,156.98829736186,465.004727879915,27.0004176077448,153.98899362372,223.995398086157,6799.56410477155
Centrolene_venezuelense,4.03725,16.4875,0.55,4.01675,13.5415,132.475,259.97729872723,1056.80429657067,93.9956803220232,253.97897058409,445.973535074284,5488.3872207263
Ceratophrys_aurita,7.4645,270.9475,7.4,9.92475,87.878,369.275,174.97604518312,3321.96043998998,168.997491872497,183.98649465682,907.980763153035,5610.83452383074
Ceratophrys_calcarata,3.7185,56.80625,1.7,3.667,54.52425,230.225,316.96670689326,1144.83229468915,128.997213960613,314.96809996782,783.988017200706,5861.41701173677
Ceratophrys_cornuta,10.68975,149.1005,4.375,10.65025,76.44625,807.825,331.95558822007,2190.89445148459,133.992619509188,336.95558872811,847.958196649154,16995.2992606936
Ceratophrys_cranwelli,10.47925,396.28275,10.95,14.99975,54.8265,135.05,213.98439194163,3967.96642143568,143.994706190568,245.98620311127,702.98189168835,2742.98233786975
Ceratophrys_joazeirensis,2.42075,53.515,1.575,2.8,25.75725,33.775,82.9959580949003,928.950510702473,51.005724011979,88.9952608977201,753.964619189063,1293.92895475857
Ceratophrys_ornata,5.1205,240.60475,7.075,6.85,68.297,303.8,143.98494868104,2766.99510339051,177.997359024452,157.98690106154,708.984247988388,3893.93765091964
Ceratophrys_stolzmanni,0.762499999999999,86.21075,2.075,0.7165,19.6195,30.075,213.00501624301,2344.64741397596,124.985099600276,209.00599128877,891.020480042711,4219.06850103784
Ceratophrys_testudo,0,0,0,0,0,0,265.97298039758,942.90611554417,51.9956816578209,268.97395480576,527.934397583598,10679.1915543225
Ceuthomantis_aracamuni,0,0,0,0,0,0,122.98704818692,305.026759534736,14.0002788877483,119.98676927543,211.991507085686,7510.95251478961
Ceuthomantis_cavernibardus,0,0,0,0,0,0,100.99846911476,575.969083894359,16.002228517772,92.9998619308303,230.975066976437,4866.78358620675
Ceuthomantis_duellmani,0,0,0,0,0,0,126.98481642556,241.007381990614,21.9988853484507,125.98509506267,353.962668584872,4810.58856561327
Chacophrys_pierottii,12.8895,352.451,9.7,14.76675,35.99325,53.075,283.96906925531,4305.97268457644,146.000415042747,298.97171542325,599.972435865904,1005.88364592646
Chaltenobatrachus_grandisonae,0,0,0,0,0,0,91.0195002023397,1566.96977343964,59.0015303587273,87.0186653384899,86.9993093818556,17937.3011459963
Chiasmocleis_alagoana,0,0,0,0,0,0,38.9966495876797,641.915922296841,75.9909340118186,43.9959523310904,50.0032035336831,700.087407309752
Chiasmocleis_albopunctata,5.94575,268.9195,7.575,7.30025,69.86825,239.3,149.96894580098,3108.92410256768,82.996239019432,165.96992104693,752.000843354428,3754.89204788772
Chiasmocleis_altomontana,0,0,0,0,0,0,154.9821805549,347.99833914848,59.994295206111,157.98176303953,309.984716582428,1784.79467739416
Chiasmocleis_anatipes,8.99825,45.41325,1.15,8.8,16.78175,468.325,279.97186839189,857.900837460866,38.0012521691033,289.97005808042,345.983704635271,15312.4172412762
Chiasmocleis_antenori,11.31025,43.7205,1.175,11.6835,54.2925,731.75,306.96796647412,1118.85947037442,77.9952644393535,310.96894110049,688.977160116648,15572.9402367549
Chiasmocleis_atlantica,2.281,12.694,0.274999999999999,2.525,15.34825,66.85,154.98621505452,1045.8588384468,110.988035598931,157.98649413,535.928572246002,2942.72428993888
Chiasmocleis_avilapiresae,1.73775,70.73525,2.175,1.9665,60.38325,516.525,73.9883011007496,872.980341726237,82.9972147269886,73.9874655076501,590.009337674066,7889.74796990637
Chiasmocleis_bassleri,10.49625,49.326,1.975,10.65025,67.06775,794.525,242.97715472642,755.961989798557,89.9967962587708,249.97701515496,641.987602972298,16767.3020604476
Chiasmocleis_capixaba,1.53725,17.326,0.55,1.77475,28.99575,103.075,69.98676148903,958.9871707118,106.997909140058,79.9874581250701,608.948282092659,3090.78154095996
Chiasmocleis_carvalhoi,4.908,87.26,2.25,6.01675,54.70275,253.425,165.98705136141,1484.92851358917,123.999163921724,179.9870513894,616.008199993712,3755.98829516522
Chiasmocleis_centralis,2.244,17.46425,0.475,1.942,4.64475,6.725,90.99094496506,590.958478464732,59.994565382611,96.9910847228798,117.990394193894,258.986355738131
Chiasmocleis_cordeiroi,0,0,0,0,0,0,51.9941432660398,375.99985921131,59.9947051482181,56.9940038540199,235.013080198826,2865.95633797315
Chiasmocleis_crucis,0,0,0,0,0,0,51.9941432660398,375.99985921131,59.9947051482181,56.9940038540199,235.013080198826,2865.95633797315
Chiasmocleis_devriesi,0,0,0,0,0,0,8.99972159489971,68.003759049995,13.9994431833938,9.99944306059979,81.995267061877,1514.99891264718
Chiasmocleis_gnoma,0,0,0,0,0,0,55.99302861052,402.99122211261,53.9993009094212,58.99330696481,331.961261551789,2781.85063170835
Chiasmocleis_haddadi,0.370750000000001,24.441,0.675,0.524750000000001,10.61875,79.125,41.9967952543202,609.976041920198,36.0161628040396,40.9966559914801,250.004455640982,2034.96851180093
Chiasmocleis_hudsoni,4.275,103.43425,3.025,4.45825,66.546,647.725,156.98342050052,1145.94273762561,110.999303507513,152.98411720116,712.998469311734,12167.6232278611
Chiasmocleis_jimi,0.276999999999997,8.26575,0.375,0.20825,5.75625,55.95,20.0002791393199,356.998487511693,35.9983292921866,18.0008362348899,115.993035509448,1066.0108749964
