"";"x"
"Gastrotheca_ochoai";-0,985627975364112
"Gastrotheca_rebeccae";0,0945476334278255
"Gastrotheca_christiani";-0,841193765577846
"Gastrotheca_gracilis";0,538733555598663
"Gastrotheca_griswoldi";-0,322155146748102
"Gastrotheca_marsupiata";0,324553192488628
"Gastrotheca_lateonota";0,66951103291863
"Gastrotheca_pseustes";0,11245284847825
"Gastrotheca_peruana";-0,960456992046775
"Gastrotheca_zeugocystis";-0,543234076426035
"Gastrotheca_atympana";-1,99710627273422
"Gastrotheca_testudinea";2,71827130608434
"Gastrotheca_pacchamama";-1,43384637291811
"Gastrotheca_williamsoni";-0,217706301717378
"Gastrotheca_fissipes";0,112158253355826
"Gastrotheca_pulchra";-0,574723742906572
"Ceuthomantis_aracamuni";-0,0943036966393505
"Ceuthomantis_smaragdinus";-0,018249472748163
"Ceuthomantis_cavernibardus";-0,0282493079820208
"Brachycephalus_alipioi";0,298404585982612
"Brachycephalus_hermogenesi";-0,171968360457431
"Brachycephalus_nodoterga";-0,219263194109158
"Brachycephalus_toby";-0,0140244040480079
"Brachycephalus_pitanga";-0,180157810868077
"Brachycephalus_vertebralis";0,243907880641001
"Brachycephalus_ephippium";0,324658607329528
"Brachycephalus_pulex";-0,234487134830334
"Brachycephalus_didactylus";-0,188995920376827
"Brachycephalus_ferruginus";-0,314150190174056
"Brachycephalus_pernix";0,295568994237128
"Brachycephalus_pombali";0,0310132183105233
"Ischnocnema_randorum";-0,166859376420401
"Ischnocnema_concolor";-0,487988957796801
"Ischnocnema_vizottoi";0,454459143568679
"Ischnocnema_melanopygia";-0,0502602407458914
"Ischnocnema_spanios";-0,133999770691169
"Ischnocnema_holti";0,0794476084153273
"Ischnocnema_lactea";0,101804728621987
"Ischnocnema_sambaqui";0,217308870103035
"Ischnocnema_guentheri";0,231749935750071
"Ischnocnema_nasuta";-0,118211126310204
"Ischnocnema_nigriventris";-0,152761459112537
"Ischnocnema_bolbodactyla";-0,294927686213059
"Ischnocnema_octavioi";0,00838033010629398
"Ischnocnema_verrucosa";-0,0101955788446699
"Ischnocnema_juipoca";0,00782808290475987
"Ischnocnema_hoehnei";0,054435202407229
"Ischnocnema_parva";-0,0611442308117937
"Ischnocnema_surda";-0,0311669223709832
"Ischnocnema_penaxavantinho";-0,122803384844945
"Ischnocnema_manezinho";0,125672407629285
"Adelophryne_adiastola";-0,112525392588527
"Adelophryne_gutturosa";-0,212663108176487
"Adelophryne_patamona";0,157961728566028
"Adelophryne_baturitensis";-0,130679823897699
"Adelophryne_maranguapensis";-0,0864324264651573
"Adelophryne_pachydactyla";-0,261441354599666
"Phyzelaphryne_miriamae";-0,15739936909728
"Diasporus_quidditus";-0,327182957081117
"Diasporus_gularis";0,236241900584947
"Diasporus_tigrillo";-0,0905709393048259
"Diasporus_anthrax";-0,96325660092493
"Diasporus_diastema";0,21304153179279
"Diasporus_hylaeformis";0,475503421812476
"Diasporus_tinker";-0,311605792102736
"Diasporus_ventrimaculatus";0,321964297747098
"Diasporus_vocator";-0,0809716718567878
"Eleutherodactylus_dilatus";-0,0893929753190795
"Eleutherodactylus_atkinsi";1,51257169113234
"Eleutherodactylus_intermedius";0,158752251098825
"Eleutherodactylus_varleyi";-0,187692752403278
"Eleutherodactylus_cubanus";-0,226263174899852
"Eleutherodactylus_iberia";-0,753153244343976
"Eleutherodactylus_jaumei";-0,596481465025629
"Eleutherodactylus_limbatus";0,872939816535223
"Eleutherodactylus_orientalis";-0,275156213889704
"Eleutherodactylus_etheridgei";0,433924329278339
"Eleutherodactylus_staurometopon";-0,121846832969716
"Eleutherodactylus_michaelschmidi";0,202691743510081
"Eleutherodactylus_tetajulia";-0,349023836499112
"Eleutherodactylus_aporostegus";0,202691743507224
"Eleutherodactylus_amplinympha";-3,93429741960771
"Eleutherodactylus_martinicensis";5,46984097902579
"Eleutherodactylus_johnstonei";-1,92088300093304
"Eleutherodactylus_barlagnei";1,74803696503816
"Eleutherodactylus_pinchoni";-2,04080007282221
"Eleutherodactylus_bothroboans";-2,20661107656331
"Eleutherodactylus_ruthae";2,20440199129059
"Eleutherodactylus_hypostenor";0,0994429539294444
"Eleutherodactylus_parapelates";-0,139056030795939
"Eleutherodactylus_chlorophenax";2,5491564610383
"Eleutherodactylus_nortoni";-2,54678269094597
"Eleutherodactylus_inoptatus";0,854316000102473
"Eleutherodactylus_richmondi";0,555914681639982
"Eleutherodactylus_unicolor";-0,594365320837807
"Eleutherodactylus_interorbitalis";-0,138073761793234
"Eleutherodactylus_albipes";-0,317236710651545
"Eleutherodactylus_maestrensis";-0,348407566237852
"Eleutherodactylus_dimidiatus";1,27516033010156
"Eleutherodactylus_emiliae";-0,963328937572293
"Eleutherodactylus_schmidti";0,553743295667805
"Eleutherodactylus_rucillensis";0,202691743506102
"Eleutherodactylus_acmonis";-1,27454828397837
"Eleutherodactylus_bresslerae";0,873291096362778
"Eleutherodactylus_ricordii";0,0412344264697087
"Eleutherodactylus_grahami";-2,57723701390008
"Eleutherodactylus_rhodesi";-2,04487076677818
"Eleutherodactylus_weinlandi";2,31772273470167
"Eleutherodactylus_pictissimus";1,92491222771239
"Eleutherodactylus_lentus";0,485401945613142
"Eleutherodactylus_monensis";1,08197982571081
"Eleutherodactylus_probolaeus";-0,486657406328597
"Eleutherodactylus_cystignathoides";-0,408446949886392
"Eleutherodactylus_nitidus";0,0518497487856518
"Eleutherodactylus_pipilans";-0,226651532031462
"Eleutherodactylus_marnockii";0,136336667831464
"Eleutherodactylus_symingtoni";-0,402175940512787
"Eleutherodactylus_zeus";0,817179567833108
"Eleutherodactylus_verrucipes";-0,154300690614447
"Eleutherodactylus_notidodes";-0,219208405907858
"Eleutherodactylus_limbensis";0,137784028211989
"Eleutherodactylus_longipes";0,0728763129210496
"Eleutherodactylus_flavescens";0,0891032417422839
"Eleutherodactylus_albolabris";-0,189999934027453
"Eleutherodactylus_saxatilis";-0,0569391176724913
"Eleutherodactylus_angustidigitorum";-0,170527619435552
"Eleutherodactylus_rubrimaculatus";-0,186754548260338
"Eleutherodactylus_glanduliferoides";-0,316569978849405
"Eleutherodactylus_leprus";-0,105619904137822
"Eleutherodactylus_guttilatus";-0,0569391176739791
"Eleutherodactylus_pallidus";-0,267889192379838
"Eleutherodactylus_antillensis";0,0855824127132278
"Eleutherodactylus_brittoni";-0,750330788303408
"Eleutherodactylus_cochranae";-0,720486944905204
"Eleutherodactylus_hedricki";0,513177273246369
"Eleutherodactylus_coqui";1,73996510354376
"Eleutherodactylus_schwartzi";-0,892711954367434
"Eleutherodactylus_portoricensis";0,496523786134107
"Eleutherodactylus_wightmanae";-0,839525302794208
"Eleutherodactylus_gryllus";-0,830242784329312
"Eleutherodactylus_cooki";1,8885482424967
"Eleutherodactylus_eneidae";0,192221149084355
"Eleutherodactylus_locustus";-1,3215027149386
"Eleutherodactylus_toa";-0,118601447201302
"Eleutherodactylus_greyi";3,09964597380481
"Eleutherodactylus_nivicolimae";-3,08246916667109
"Eleutherodactylus_counouspeus";0,348734102926565
"Eleutherodactylus_tychathrous";0,361715645982582
"Eleutherodactylus_jasperi";-0,17052761943695
"Eleutherodactylus_amadeus";-0,0572352055539122
"Eleutherodactylus_caribe";-0,886621403786793
"Eleutherodactylus_eunaster";0,324183305889869
"Eleutherodactylus_corona";-0,840934744268543
"Eleutherodactylus_heminota";0,595048679265896
"Eleutherodactylus_bakeri";0,908012527363146
"Eleutherodactylus_dolomedes";-0,705819842391314
"Eleutherodactylus_glaphycompus";1,18479821780172
"Eleutherodactylus_thorectes";-1,33230239696247
"Eleutherodactylus_jugans";0,245893592933848
"Eleutherodactylus_apostates";0,394475918556248
"Eleutherodactylus_oxyrhyncus";1,58578662602852
"Eleutherodactylus_furcyensis";0,830735776921963
"Eleutherodactylus_rufifemoralis";-0,954204378016227
"Eleutherodactylus_lucioi";-0,18675454825686
"Eleutherodactylus_dennisi";-0,0569391176712292
"Eleutherodactylus_klinikowskii";1,75057240411331
"Eleutherodactylus_zugi";-1,75343068629859
"Eleutherodactylus_melatrigonum";-0,246794184905927
"Eleutherodactylus_adelus";-1,37586780085402
"Eleutherodactylus_pezopetrus";1,2917398837336
"Eleutherodactylus_blairhedgesi";-2,80235198784753
"Eleutherodactylus_thomasi";2,66102728172185
"Eleutherodactylus_pinarensis";2,2667211139473
"Eleutherodactylus_casparii";-1,63633602043901
"Eleutherodactylus_planirostris";1,4445161945514
"Eleutherodactylus_guanahacabibes";-0,812549051603714
"Eleutherodactylus_simulans";-1,30757068036281
"Eleutherodactylus_tonyi";1,16971310555492
"Eleutherodactylus_rogersi";-6,87909014056827e-05
"Eleutherodactylus_goini";0,335245371326926
"Eleutherodactylus_brevirostris";-0,357096249630349
"Eleutherodactylus_ventrilineatus";-0,0778611035272465
"Eleutherodactylus_glandulifer";7,32095994473495
"Eleutherodactylus_sciagraphus";-7,24684300231538
"Eleutherodactylus_auriculatus";-0,104099531437096
"Eleutherodactylus_principalis";-0,237500160223574
"Eleutherodactylus_glamyrus";-0,176659482896627
"Eleutherodactylus_bartonsmithi";-0,0480833951768735
"Eleutherodactylus_mariposa";0,612999820796255
"Eleutherodactylus_ronaldi";-0,077432931577154
"Eleutherodactylus_eileenae";0,247755533501699
"Eleutherodactylus_syristes";-0,126714911612916
"Eleutherodactylus_warreni";-0,0407121888469062
"Eleutherodactylus_juanariveroi";-0,295474971377759
"Eleutherodactylus_olibrus";-0,121846832963992
"Eleutherodactylus_maurus";-0,138073761786211
"Eleutherodactylus_alticola";-1,63383972888745
"Eleutherodactylus_nubicola";2,22978541476734
"Eleutherodactylus_fuscus";0,366396487242844
"Eleutherodactylus_gossei";-0,108160364390645
"Eleutherodactylus_junori";-1,08427432930079
"Eleutherodactylus_orcutti";0,712282067765488
"Eleutherodactylus_andrewsi";-0,82274992871486
"Eleutherodactylus_griphus";-1,75057466369896
"Eleutherodactylus_cundalli";1,3414944489578
"Eleutherodactylus_glaucoreius";-0,204033371255418
"Eleutherodactylus_pantoni";0,999167257521354
"Eleutherodactylus_pentasyringos";0,184610526607965
"Eleutherodactylus_jamaicensis";-0,346530033250861
"Eleutherodactylus_luteolus";-0,667258722257797
"Eleutherodactylus_cavernicola";0,964727748367349
"Eleutherodactylus_grabhami";-0,637664827628325
"Eleutherodactylus_sisyphodemus";-1,35608135663869
"Eleutherodactylus_gundlachi";-0,441829154474673
"Eleutherodactylus_paulsoni";-0,154300690614535
"Eleutherodactylus_rufescens";-0,173773005200679
"Eleutherodactylus_semipalmatus";-0,121846832966578
"Eleutherodactylus_alcoae";0,160158482148363
"Eleutherodactylus_armstrongi";-0,00840083723952992
"Eleutherodactylus_darlingtoni";-0,151662754837888
"Eleutherodactylus_leoncei";0,119755607210002
"Eleutherodactylus_abbotti";-0,00342808925466389
"Eleutherodactylus_audanti";0,00160622227307598
"Eleutherodactylus_parabates";-0,0654070109805871
"Eleutherodactylus_haitianus";-0,168202482043731
"Eleutherodactylus_pituinus";0,160273408255833
"Eleutherodactylus_karlschmidti";0,721953465867927
"Eleutherodactylus_cuneatus";0,288505108733493
"Eleutherodactylus_turquinensis";-0,161265983043472
"Eleutherodactylus_minutus";-0,35558674877656
"Eleutherodactylus_poolei";0,200630041044973
"Eleutherodactylus_riparius";0,328961949072582
"Eleutherodactylus_rivularis";-0,321171711358291
"Eleutherodactylus_auriculatoides";-0,372011382766343
"Eleutherodactylus_montanus";0,664774986800826
"Eleutherodactylus_patriciae";-0,311774415021197
"Eleutherodactylus_fowleri";0,0800764408775599
"Eleutherodactylus_lamprotes";-0,225942877681777
"Eleutherodactylus_guantanamera";-0,534319746856887
"Eleutherodactylus_ionthus";0,498645191264472
"Eleutherodactylus_varians";0,177473359676301
"Eleutherodactylus_leberi";-0,225713342059558
"Eleutherodactylus_melacara";0,0477551632610016
"Eleutherodactylus_sommeri";0,0410563484186066
"Eleutherodactylus_wetmorei";0,0410563484188289
"Craugastor_occidentalis";-0,253752884419514
"Craugastor_omoaensis";0,233451086375764
"Craugastor_andi";2,61548656317141
"Craugastor_cuaquero";-2,56213736601781
"Craugastor_melanostictus";-0,186774660670168
"Craugastor_emcelae";0,204996791652595
"Craugastor_myllomyllon";-0,293099593119931
"Craugastor_coffeus";-0,235625513493935
"Craugastor_anciano";0,0078830870289451
"Craugastor_pechorum";0,34630833089515
"Craugastor_rostralis";-0,334348779640413
"Craugastor_aphanus";-2,76990131707361
"Craugastor_merendonensis";2,7971322988986
"Craugastor_campbelli";-0,305199399358052
"Craugastor_cyanochthebius";-0,146389442496024
"Craugastor_phasma";0,00788308702763303
"Craugastor_aurilegulus";0,676930208460014
"Craugastor_rhyacobatrachus";-0,637785633332679
"Craugastor_brocchi";3,10408208198235
"Craugastor_gollmeri";-3,06518349351285
"Craugastor_chac";-1,24056775255184
"Craugastor_laticeps";1,12544757981966
"Craugastor_mimus";-0,205358346103562
"Craugastor_noblei";0,347236718292991
"Craugastor_podiciferus";-0,143364490934719
"Craugastor_augusti";0,6884971878582
"Craugastor_epochthidius";-3,78651296349577
"Craugastor_escoces";3,79218030694616
"Craugastor_angelicus";0,0608994126942801
"Craugastor_evanesco";-1,32228039741519
"Craugastor_ranoides";1,04441044477542
"Craugastor_fleischmanni";0,175902288006332
"Craugastor_obesus";0,682230084478709
"Craugastor_punctariolus";-0,153531364005345
"Craugastor_megacephalus";-0,229030616669974
"Craugastor_saltuarius";-0,409560228152516
"Craugastor_charadra";-0,171286878945522
"Craugastor_opimus";0,197371856179344
"Craugastor_milesi";-4,30503807789685
"Craugastor_sandersoni";4,321814672484
"Craugastor_gulosus";9,07702701059175
"Craugastor_laevissimus";-9,06324811351937
"Craugastor_matudai";0,452641027627062
"Craugastor_yucatanensis";-0,464925113739172
"Craugastor_cruzi";-4,52858735123688
"Craugastor_taurus";4,53801171500228
"Craugastor_loki";-0,192844736693067
"Craugastor_rhodopis";-0,0276922328272516
"Craugastor_rugosus";0,597640065701231
"Craugastor_olanchano";-0,294612068897509
"Craugastor_crassidigitus";-0,114979114284638
"Craugastor_talamancae";0,0197902552334169
"Craugastor_fitzingeri";0,142088286683405
"Craugastor_stadelmani";-0,247725319730287
"Craugastor_azueroensis";0,26727455917873
"Craugastor_vocalis";-0,25872306414415
"Craugastor_longirostris";-0,235390373812118
"Craugastor_rayo";0,361247766047568
"Craugastor_alfredi";-0,0677407019525438
"Craugastor_bransfordii";0,144443020268369
"Craugastor_polyptychus";0,0533338242795285
"Craugastor_underwoodi";0,167416053148556
"Craugastor_lauraster";-0,145808209597087
"Craugastor_stejnegerianus";-0,134143697363987
"Craugastor_persimilis";-0,0990447718118649
"Craugastor_chrysozetetes";-4,04963078239081
"Craugastor_pelorus";4,07154003693559
"Craugastor_psephosypharus";0,234754453973464
"Craugastor_fecundus";1,20274268797404
"Craugastor_nefrens";-1,2212443678219
"Craugastor_emleni";0,00808637036163754
"Haddadus_binotatus";0,304489641354084
"Atopophrynus_syntomopus";-0,433143936399913
"Lynchius_flavomaculatus";0,143784758676778
"Lynchius_nebulanastes";-0,0171749213052322
"Oreobates_choristolemma";0,378271754876653
"Oreobates_granulosus";0,00504598367511167
"Oreobates_sanderi";-0,204529832819955
"Oreobates_sanctaecrucis";0,346012909691249
"Oreobates_zongoensis";-0,193215591518386
"Oreobates_heterodactylus";-0,187616651463839
"Oreobates_barituensis";-0,580742320745909
"Oreobates_discoidalis";0,418674281102132
"Oreobates_ibischi";0,196795430968755
"Oreobates_cruralis";-0,11072412612365
"Oreobates_madidi";-0,139604241973169
"Oreobates_lehri";0,0387648574485694
"Oreobates_quixensis";1,8513169866042
"Oreobates_saxatilis";-1,79892946301776
"Phrynopus_dagmarae";-0,0365503714292837
"Phrynopus_paucari";-0,144033418757296
"Phrynopus_kauneorum";0,783391732477382
"Phrynopus_auriculatus";-0,429631230230095
"Phrynopus_tribulosus";-0,426560286020819
"Phrynopus_pesantesi";0,129280615878273
"Phrynopus_miroslawae";0,0156556801306054
"Phrynopus_bufoides";0,393381817884773
"Phrynopus_bracki";-0,266871187132965
"Phrynopus_nicoleae";-0,230019856619721
"Pristimantis_actites";-0,615136679400116
"Pristimantis_w-nigrum";0,662877237059265
"Pristimantis_sulculus";0,277230920444609
"Pristimantis_toftae";-0,101498660572138
"Pristimantis_ceuthospilus";-0,110009437701432
"Pristimantis_pataikos";-0,182351043058022
"Pristimantis_rhabdocnemus";-0,0702924778697264
"Pristimantis_illotus";0,143895412507945
"Pristimantis_gutturalis";-0,250437259866468
"Pristimantis_wiensi";0,0360922359017088
"Pristimantis_memorans";-0,0348309066156279
"Pristimantis_citriogaster";0,122245726856317
"Pristimantis_malkini";-0,0820068148811682
"Pristimantis_phoxocephalus";0,0559507157943894
"Pristimantis_turumiquirensis";0,0786461213825182
"Pristimantis_nigrogriseus";-0,0603632379083188
"Pristimantis_eriphus";-0,077384792127007
"Pristimantis_zimmermanae";-0,122775603323333
"Pristimantis_ignicolor";-0,114264826250874
"Pristimantis_olivaceus";-0,195117208717277
"Pristimantis_aaptus";0,00772297888850748
"Pristimantis_waoranii";-0,0632001636285574
"Pristimantis_colodactylus";-0,122775603336186
"Pristimantis_tenebrionis";0,0346737730635361
"Pristimantis_quinquagesimus";0,0800645842561398
"Pristimantis_acuminatus";-0,00646164961725871
"Pristimantis_aniptopalmatus";-0,176677191666817
"Pristimantis_leptolophus";-0,0632001636127918
"Pristimantis_infraguttatus";-0,144052546073828
"Pristimantis_caeruleonotus";-0,168166414557693
"Pristimantis_laticlavius";0,119781544070056
"Pristimantis_rhodoplichus";-0,00362472390862127
"Pristimantis_melanogaster";-0,13837869469271
"Pristimantis_auricarens";-0,153981786049132
"Pristimantis_carvalhoi";-0,148307934634304
"Pristimantis_peruvianus";0,163753892429474
"Pristimantis_muscosus";0,165172355263212
"Pristimantis_condor";0,407729502670652
"Pristimantis_phalaroinguinis";0,0460214758475592
"Pristimantis_reticulatus";0,00772297889503871
"Pristimantis_simonbolivari";-0,17667719163903
"Pristimantis_floridus";-0,110009437695157
"Pristimantis_orphnolaimus";-0,00646164962325093
"Pristimantis_rubicundus";0,237513960646807
"Pristimantis_ventrimarmoratus";0,135384635419909
"Pristimantis_pyrrhomerus";-0,148307934653779
"Pristimantis_sobetes";0,0970861384495899
"Pristimantis_gaigei";0,135384635409505
"Pristimantis_mendax";-0,0915694206430265
"Pristimantis_variabilis";-0,10575404912088
"Pristimantis_fenestratus";0,291415548955238
"Pristimantis_diadematus";1,04320085960219
"Pristimantis_ornatissimus";0,0516953272569764
"Pristimantis_avicuporum";-0,00220626105163691
"Pristimantis_calcarulatus";-0,0788032549962994
"Pristimantis_nyctophylax";0,606531420497911
"Pristimantis_subsigillatus";-0,605686120332766
"Pristimantis_leucopus";0,135384635415067
"Pristimantis_conspicillatus";0,206307777928804
"Pristimantis_caryophyllaceus";-0,117101751941306
"Pristimantis_sarisarinama";-0,122775603349915
"Pristimantis_satagius";0,220492406442235
"Pristimantis_lucasi";-0,158237174590512
"Pristimantis_galdi";-0,00646164962017394
"Pristimantis_frater";-0,0277385923542779
"Pristimantis_schultei";-0,00646164962033282
"Pristimantis_baryecuus";0,128292321170637
"Pristimantis_stictogaster";-0,14972639750767
"Pristimantis_dendrobatoides";-0,0490155351139864
"Pristimantis_siopelus";0,0786461214134458
"Pristimantis_leucorrhinus";-0,190861820142343
"Pristimantis_versicolor";-0,0660370893310276
"Pristimantis_jorgevelosai";0,152406189617796
"Pristimantis_zeuctotylus";0,125455395450252
"Pristimantis_terraebolivaris";-0,0490155351239987
"Pristimantis_scoloblepharus";-0,0632001636259614
"Pristimantis_ockendeni";-0,0702924778797281
"Pristimantis_dissimulatus";-0,0249016666633683
"Pristimantis_acerus";0,150987726767307
"Pristimantis_pastazensis";-0,0390862951569407
"Pristimantis_apiculatus";-0,115683289085379
"Pristimantis_pteridophilus";-0,00788011247002599
"Pristimantis_nephophilus";-0,00646164960681254
"Pristimantis_chalceus";-0,0461786094279258
"Pristimantis_hectus";-0,169584877399389
"Pristimantis_parectatus";-0,0632001636318451
"Pristimantis_peraticus";-0,0632001636279744
"Pristimantis_metabates";-0,031993980926512
"Pristimantis_pycnodermis";0,141058486828452
"Pristimantis_atratus";-0,0745478664362809
"Pristimantis_tayrona";-0,0603632379295662
"Pristimantis_sternothylax";0,0318368473494885
"Pristimantis_wagteri";0,135384635408718
"Pristimantis_cantitans";0,152406189617328
"Pristimantis_caprifer";0,132547709707936
"Pristimantis_rufioculis";-0,19653567155459
"Pristimantis_cajamarcensis";-0,00929857530715692
"Pristimantis_pseudoacuminatus";-0,162492563145234
"Pristimantis_loustes";0,173683132375057
"Pristimantis_ardalonychus";-0,100080197732721
"Pristimantis_aquilonaris";-0,162492563151782
"Pristimantis_bellator";-0,144052546093562
"Pristimantis_saltissimus";-0,104335586278926
"Pristimantis_brevifrons";-0,134123306142744
"Pristimantis_ocellatus";0,159498503880715
"Pristimantis_glandulosus";0,947297293319859
"Pristimantis_inusitatus";-0,950967869887346
"Pristimantis_martiae";-0,134123306132487
"Pristimantis_ornatus";-0,101498660586892
"Pristimantis_anotis";0,0928307499158639
"Pristimantis_appendiculatus";0,00772297888670168
"Pristimantis_spectabilis";-0,166747951700914
"Pristimantis_unistrigatus";0,149569263920285
"Pristimantis_uranobates";-0,0632001636234893
"Pristimantis_amydrotus";-0,119938677631353
"Pristimantis_lythrodes";-0,119938677642537
"Pristimantis_pecki";-0,131286380441108
"Pristimantis_prolatus";-0,148307934653227
"Pristimantis_vilarsi";0,206307777934706
"Pristimantis_eremitus";-0,0972432720360908
"Pristimantis_colomai";-6,35120407133174
"Pristimantis_latidiscus";6,35179389577984
"Pristimantis_stenodiscus";-0,226323391416914
"Pristimantis_cremnobates";0,244606274890695
"Pristimantis_incanus";-0,0546893865265413
"Pristimantis_eugeniae";0,0446030129942252
"Pristimantis_pugnax";-0,0178093524115026
"Pristimantis_buckleyi";0,428583697777621
"Pristimantis_vertebralis";-0,406387131265156
"Pristimantis_orcesi";0,021907607392191
"Pristimantis_petersi";-0,161074100298072
"Pristimantis_xeniolum";-0,239089557070377
"Pristimantis_bicumulus";0,0219076073903819
"Pristimantis_ruidus";0,0758091956995642
"Pristimantis_anemerus";-0,199372597260157
"Pristimantis_parvillus";-0,12135714049182
"Pristimantis_chiastonotus";0,0672984186013262
"Pristimantis_gladiator";-0,00646164961470445
"Pristimantis_ridens";-0,114264826236876
"Pristimantis_yaviensis";-0,0944063463278596
"Pristimantis_degener";-0,0362493694693823
"Pristimantis_xestus";0,220492406436907
"Pristimantis_scolodiscus";-0,172421803101629
"Pristimantis_orestes";0,0516953272433598
"Pristimantis_achatinus";-1,11596577831894
"Pristimantis_lymani";1,19774546582027
"Pristimantis_cryophilius";0,220492406441112
"Pristimantis_spinosus";0,000630664640012737
"Pristimantis_crucifer";0,000630664635181369
"Pristimantis_percnopterus";-0,121357140489837
"Pristimantis_devillei";-0,568496794073874
"Pristimantis_surdus";0,601046780285203
"Pristimantis_skydmainos";-0,0575263122221733
"Pristimantis_lacrimosus";-0,00646164961384767
"Pristimantis_atrabracus";-0,166747951689939
"Pristimantis_curtipes";0,0108961394250419
"Pristimantis_gentryi";0,0108961394248946
"Pristimantis_rozei";-0,205046448660014
"Pristimantis_leoni";-0,134123306141436
"Pristimantis_muricatus";0,0885753613554535
"Pristimantis_coronatus";-0,271714202617732
"Pristimantis_lanthanites";0,163753892423406
"Pristimantis_bromeliaceus";-0,0844771063833576
"Pristimantis_verecundus";-0,169584877398148
"Pristimantis_petrobardus";0,0119783674391853
"Pristimantis_flavobracatus";-0,156818711748575
"Pristimantis_proserpens";-0,155400248893737
"Pristimantis_imitatrix";-0,30433884817305
"Pristimantis_luteolateralis";0,426155753831182
"Pristimantis_walkeri";-0,433749760094329
"Pristimantis_croceoinguinis";-0,162492563147387
"Pristimantis_cryptomelas";0,0587876415004279
"Pristimantis_sagittulus";-0,0646186264741463
"Pristimantis_rosadoi";-0,124194066189785
"Pristimantis_cuneirostris";-0,0759663292779504
"Pristimantis_exoristus";-0,155400248895045
"Pristimantis_maculosus";-0,0632001636225752
"Pristimantis_lasalleorum";-0,063200163627674
"Pristimantis_platydactylus";-0,016390889564725
"Pristimantis_crenunguis";0,60501029174028
"Pristimantis_labiosus";-0,535282194280336
"Pristimantis_cruentus";0,107015378412127
"Pristimantis_moro";-0,134123306139727
"Pristimantis_guaiquinimensis";-0,0149724267142863
"Pristimantis_incomptus";-0,121357140486388
"Pristimantis_festae";-0,127030991887298
"Pristimantis_danae";0,160916966722832
"Pristimantis_lividus";0,0077229788933806
"Pristimantis_altamazonicus";-0,00646164961341744
"Pristimantis_avius";-0,0192278152647404
"Pristimantis_cerasinus";0,00772297888873743
"Pristimantis_duende";-0,0674555521771065
"Pristimantis_pinguis";-0,0660370893212993
"Pristimantis_urichi";0,0644614929050845
"Pristimantis_educatoris";0,0460214758485034
"Pristimantis_rhodostichus";-0,214975688608408
"Pristimantis_celator";-0,141215620392044
"Pristimantis_serendipitus";-0,188024894450135
"Pristimantis_hamiotae";0,0247445330937661
"Pristimantis_paululus";-0,190861820152106
"Pristimantis_cruciocularis";-0,179514117349764
"Pristimantis_jester";-0,165329488846645
"Pristimantis_quaquaversus";-0,0461786094207647
"Pristimantis_lirellus";-0,148307934641953
"Pristimantis_prolixodiscus";-0,110009437684284
"Pristimantis_museosus";0,07864612140782
"Pristimantis_adnus";-0,205046448654662
"Pristimantis_bearsei";0,0616245672031725
"Pristimantis_dorsopictus";-0,0405047580182526
"Pristimantis_bellona";0,163753892425263
"Pristimantis_trachyblepharis";-0,216394151456954
"Pristimantis_thymalopsoides";0,297089400354625
"Pristimantis_aureolineatus";-0,0632001636242621
"Pristimantis_andinognomus";-0,234834168511474
"Pristimantis_tantanti";-0,178095654500368
"Pristimantis_myersi";-0,134123306133499
"Pristimantis_marmoratus";-0,0636619797939389
"Pristimantis_pulvinatus";0,0278358317163876
"Pristimantis_boulengeri";-0,316212599180638
"Pristimantis_chloronotus";0,31999794322592
"Pristimantis_altae";-0,804069709561589
"Pristimantis_pardalis";0,8003535259146
"Hypodactylus_elassodiscus";0,138646753749103
"Hypodactylus_nigrovittatus";-0,0969922038348105
"Hypodactylus_lucida";0,186510917008948
"Hypodactylus_adercus";-0,527769673167692
"Hypodactylus_araiodactylus";-0,317903726569604
"Hypodactylus_babax";0,573106081794322
"Hypodactylus_dolops";0,291068360272003
"Dischidodactylus_colonnelloi";0,172951986109595
"Dischidodactylus_duidensis";0,172951986108777
"Geobatrachus_walkeri";-0,673313298764264
"Niceforonia_nana";-0,406477112228829
"Strabomantis_helonotus";-1,19631038508239
"Strabomantis_zygodactylus";0,885348003796831
"Strabomantis_anomalus";0,152283911424542
"Strabomantis_bufoniformis";0,292605047103279
"Strabomantis_anatipes";0,571253693535267
"Strabomantis_cheiroplethus";1,13091515455301
"Strabomantis_necerus";-0,622224099464524
"Strabomantis_cornutus";-0,736131691590683
"Strabomantis_biporcatus";3,28148667890662
"Strabomantis_cerastes";-3,19854434459827
"Strabomantis_sulcatus";-0,323903346439469
"Barycholos_pulcher";-0,0215630574506484
"Noblella_myrmecoides";-0,395159214959136
"Bryophryne_abramalagae";-0,810514290777243
"Bryophryne_cophites";0,76748752073689
"Bryophryne_bustamantei";-0,0816798964140032
"Bryophryne_zonalis";0,0508133157417214
"Bryophryne_gymnotis";-0,188280958649588
"Bryophryne_hanssaueri";0,160459133305115
"Bryophryne_flammiventris";0,131810036410677
"Bryophryne_nubilosus";-0,165351187140901
"Euparkerella_brasiliensis";-0,050909446497682
"Euparkerella_cochranae";-0,0509094464962685
"Euparkerella_tridactyla";-0,068270861606803
"Euparkerella_robusta";-0,0878196179363992
"Holoaden_bradei";0,0537076474095692
