"Species","rates_bird_svl","rates_bird_litter","CHELSA_bio2_1981.2010_V.2.1_median","CHELSA_bio3_1981.2010_V.2.1_median","CHELSA_bio4_1981.2010_V.2.1_median","CHELSA_bio7_1981.2010_V.2.1_median","CHELSA_bio11_1981.2010_V.2.1_median","CHELSA_bio15_1981.2010_V.2.1_median","CHELSA_bio17_1981.2010_V.2.1_median"
"Pseudoleistes_guirahuro",0.0529315474330439,0.00541474704905411,"9","55.9996508817994","270.995267230861","15.9998605769994","17.9999997656996","42.9998589384956","153.003904422665"
"Pseudoleistes_virescens",0.029371163580912,0.00606869709760948,"9.99986063099944","42","466.991092636406","22","11.9999301024997","42.9995114498043","102.502579188585"
"Gnorimopsar_chopi",0.0230768895024949,0.00324816066977452,"9","61.0002090785011","163.496938000295","14.9998605847038","21.0003481578027","67.9977717723577","68.0019500681604"
"Icterus_jamacaii",0.0253328165546705,0.00259976397968107,"9","66.0002785985941","117.988442842568","13.9995821584092","24","83.0012538995908","24.0004196349486"
"Icterus_croconotus",-0.0102012932964175,0.00259976397958801,"7.99986069699944","68.9987463699658","76.9973545011803","10.9998608163931","24","56.9998604945851","136.990527240712"
"Chlorophonia_cyanea",-0.0166837275282129,0.00532750992696523,"7.99999998059217","66.9986770607687","126.496240392862","11.9993033790666","20.0001391590006","45.0028559602996","225.003069785712"
"Compsothraupis_loricata",0.0375303256679474,0.00367240161136449,"9","66.000418297588","115.997911156272","13.9998607927071","24.4999300939084","87.0000698080905","13.5026506793506"
"Orchesticus_abeillei",0.00642216891417401,-0.00826607401527295,"8.00000001940531","56.0001385955975","216.998607480627","15","17.9998611597978","61.0019489746071","120.989974596371"
"Tangara_preciosa",-0.0120418938928466,0.000375293979173875,"9","44.0004178856086","368.002359800051","18.9993025625605","14.0002785100011","24.0011135335946","266.001947249545"
"Tangara_cyanoptera",0.0341814701203323,-0.00497212151564801,"7.99930255121978","49.9997214579989","217.994284735448","13.9987450934401","18.0002790677952","37.9986077756267","224.008640592723"
"Tangara_peruviana",-0.00200626721486207,-0.00024604833030152,"7.99923309740437","50.4986743337204","252.495959219284","14.9990938678144","17.000278826598","38.0006960612003","253.99130626738"
"Tangara_fastuosa",0.0124310508697083,-0.00297965541452443,"7.4989542569134","68.4986737803709","99.4921248897608","9.99888452341313","24.0002090687923","62.500279023663","76.5020287299386"
"Tangara_seledon",-0.00919317671238866,0.0215107922392307,"8.9997214054053","53.0008351078125","245.995266160985","15.0001391355997","17.999999736","32.0005563880023","244.996936429151"
"Tangara_cyanocephala",-0.00780698547488914,0.00130518954525818,"7.99999973799583","52.0004176753035","260.495612579291","14.9998605824031","17.999860903795","31.0010787411999","248.000634003824"
"Tangara_desmaresti",0.0262927339996495,0.00935278221877494,"8.0001394195947","56.0001385955975","216.998607480627","15","17.9998611597978","63.0019493014099","120.989974596371"
"Tangara_cyanoventris",-0.0346120043923554,0.000586093881257323,"8.99972141140445","60.0002087430947","178.499654243776","13.9999999902962","19.9999303973926","66.5010427961189","71.9961749732273"
"Orthogonys_chloricterus",0.0153385864271724,-0.00225722624858641,"7.99958160670547","51.9995108675925","220.495329664426","14.9990938678144","18.0000002873992","46.5012498663783","164.488512809"
"Paroaria_dominicana",0.0216583564372176,-0.00505690084149275,"9","66.999999883704","117.991923258315","13.0000001463347","24.9997214948279","88.4986060117672","16.9984672646507"
"Paroaria_coronata",0.00355462027771018,-0.0115488912780742,"9","44.000000029089","417.997145593345","20.9997215073911","14.9997912642825","54.0013227282036","87.0006289162952"
"Paroaria_capitata",-0.0201960794164026,-0.00133887928467112,"9","47.5001391533024","392.499512706198","19.9998607369994","16.0002088188046","56.9995117945963","75.0034153996154"
"Gubernatrix_cristata",0.00504007298307022,-0.0289279896194643,"9.99986063699944","42.9998604169995","463.996517285059","22","12.0002784986081","43.9983279913858","70.004043631627"
"Stephanophorus_diadematus",0.0102021280281391,0.0288738574548425,"9","45.0002785220011","368.996520288012","18.9993025625605","14.0001391310006","24.9980494037404","256.990682237171"
"Neothraupis_fasciata",-0.00272749075543948,-0.0183979775014002,"9","63.0002787626014","132.999027496014","14.9998605729995","22.0002785466014","80.0001396041944","36.9983287553946"
"Cissopis_leverianus",0.0652288029186931,0.0213183732819036,"7.99986079670154","69.9997912503154","73.9992336402477","11.0000001482982","24","55.9991648147922","157.996240567421"
"Schistochlamys_ruficapillus",-0.0148529840585326,-0.00507084199810063,"9","64.0000000097029","119.4993747103","13.999999980598","23.0002089105009","78.0009751865004","35.9986772748968"
"Schistochlamys_melanopis",0.000945205925349388,-0.00826607401528357,"8","67.0000000723046","85.9983279402212","11.999860638405","24.0001393390006","64.9978387369034","93.0076716788147"
"Pipraeidea_melanonota",-0.00871143781593771,0.0010157127679788,"8.99944300848124","60.0004179296014","190.499026482561","14.9990938678144","18.0002783340017","46.0024366014072","179.994708148054"
"Saltator_maxillosus",0.00182270020734632,-5.067033579383e-06,"8.99999998059581","51.9990232027866","292.997773443991","16","16","24.0011135335946","316.999715442225"
"Saltator_coerulescens",0.000828772913223367,-5.06703357267171e-06,"8.00013935900056","66.999999868","90.9979121509914","12.0001393550006","24.0000000194009","62.9995823504042","91.9955441333484"
"Saltator_similis",0.000828772913305244,-0.000944941543454152,"9","59.9999997788051","196.999444478539","15","20.0002788940011","63.9955392891668","74.0013936876454"
"Saltator_fuliginosus",0.0305007372578372,0.0034161485050375,"8.99986060839863","56.0001385955975","222.996800328185","15","18.0002790677952","42.0027848726115","166.991229769567"
"Nemosia_pileata",-0.00197610214324224,-0.00422033277395607,"8","66.9999998246008","89.997772707385","12","24.0006963813904","64.999721862598","82.9955439505595"
"Nemosia_rourei",-0.00197610214320902,0.00166578520365365,"7.99937238360683","55.9997206182171","190.992961815936","13.9990936413081","21.0000002702976","66.9980456434737","92.5092101714609"
"Charitospiza_eucosma",-0.00333079764747644,0.00662942906908341,"9","64.0002783900011","120.997215607837","14.0001394075919","23.0001393516025","80.0013928345936","28.9988854262081"
"Porphyrospiza_caerulescens",-0.0281529474293142,0.00125536551732406,"9","64.0004875090961","110.502371552336","14.0001394055925","23.0002784603007","83.0005577725971","23.502301856182"
"Coryphaspiza_melanotis",-0.00297351033121208,0.00125536551736246,"9","61.9999999806003","160.998051496206","14.9999999805986","21.0002785460011","67.0005571000023","74.9984684645816"
"Coryphospingus_cucullatus",-0.000786827272608376,0.00125536551732067,"9","58.0002783032072","222.991228324491","15.0001391555986","19.0006963127903","64.0011142000045","82.0033477665308"
"Coryphospingus_pileatus",-0.000786827272698094,0.00725282745781171,"8.9998608164028","66.0005570905955","103.498676565086","13.0000000097032","24.9998606787057","79.0006962395919","28.0013223214704"
"Hemithraupis_ruficapilla",-0.0129319606049629,0.0336048483562888,"8.00020900139037","58.0004173487013","187.998817855899","14.9990938678144","19.0001392890006","56.9979055046825","106.504749638837"
"Hemithraupis_flavicollis",0.003338571411924,-0.0352709358263934,"7.00000001940811","72.9998604835077","58.0029241754249","9.99986078099944","24.9998606644034","50.5010447685076","212.98684075836"
"Hemithraupis_guira",-0.00359034168851116,0.00304576508042745,"8","67.9998605669989","83.9991637208123","11.9998608004053","24.9996514613187","61.9997212368917","109.002855886593"
"Conirostrum_bicolor",-0.00182790057931885,-0.000746355179227802,"6.00013922760304","69.9966559895432","60.001253503005","8.00013925100057","25.0002786305897","50.9990245314615","187.99596407061"
"Conirostrum_speciosum",-0.00147062325064503,-0.00355540742652674,"8.00027862059107","66","107.493384962575","12.9998607967052","24","61.9993037407644","96.9970028821128"
"Haplospiza_unicolor",-0.00268960620683367,0.0033783893695803,"9","52.5004871228038","276.495124136069","15.9997214531002","17.000278826598","32.4999293924998","241.492276666787"
"Sicalis_citrina",-0.00224979646867838,-0.00893732798115066,"9","65.0004179038907","108.002997963394","14.0001391578879","22.9995119926127","81.4988821194004","33.5036204935386"
"Sicalis_flaveola",-0.00194829300560475,-0.00262101257920001,"9","61.0001391870006","161.994426271955","14.9997214211077","21.0001391930006","63.999860354984","63.4977032030237"
"Sicalis_luteola",-0.00224979646879344,0.000360270634227186,"9","60.0004176936042","195.994291437379","15","20.0001391710006","67.997772076356","67.998606082792"
"Sicalis_columbiana",-0.00224979646871296,-0.00158755961089042,"8.00013932559189","67.9997908377934","97.0000008942142","12","25.0001393815891","77.5003478063132","31.9991655231031"
"Sporophila_lineola",0.000745070371247237,-0.000469225690074332,"8","67.9998606883947","85.0008366547563","11.9998607769994","24.0001393710006","61.0001390710006","109.99637801749"
"Sporophila_collaris",0.000398307726934566,0.364509720678101,"9","58.0001391790006","210.999166226763","15.0001391790006","20.0001391396047","62.9974895421409","77.9980508721812"
"Sporophila_plumbea",0.000189228784372791,-0.281084456023517,"8.99999976200001","64.0004875090961","106.998399541013","13.9998605689994","23.9995819678062","68.5004180771365","70.9981200020734"
"Sporophila_ardesiaca",-0.0201870357999354,0.000758876255241727,"8.99993015649694","60.9995117183142","166.998539062424","14.4994422491057","20.4999307324925","75.9999290344997","55.4984717214603"
"Sporophila_caerulescens",0.000150477750614998,-0.100455474136392,"9","61.0001395244003","168.998676915126","14.999860612402","21.0002783580011","59.9986061002982","91.9986786343353"
"Sporophila_nigricollis",-0.000130474733983967,0.0132195702849406,"8","67.999861195217","92.0009771045719","11.999442751407","24.0001391955941","66.0016723102294","90.0037620352752"
"Sporophila_frontalis",0.000535934602915349,0.000758876255238815,"7.99993013879484","50.5005569189077","260.495612579291","14.9998607164031","17.5002090287909","31.0013903343014","253.99130626738"
"Sporophila_falcirostris",0.000535934602914839,0.000758876255243632,"7.99986055299943","51.9990232027866","215.998607586592","14.9997212122031","18.0002790677952","38.9999992735967","232.003488574287"
"Sporophila_leucoptera",0.000535934602889616,-0.000123441991244899,"9","62.9998608678078","144.999865488848","14.0002785232028","22.0002785306036","70.000553276297","60.9991640096048"
"Sporophila_cinnamomea",0.0183334619765618,0.00403665553586871,"9","59.9998604761029","223.995894471979","15.0001392733018","20.0001391493026","57.5001392465873","106.997357455484"
"Sporophila_melanogaster",-0.0141217468982648,0.00403665553586164,"9","61.9999997594037","187.997912456184","15","19.999999756","74.0009748622011","58.9973533921877"
"Sporophila_palustris",-0.00504556142020839,-0.00260429685671686,"9","59.9999997788051","226.9944310904","15.0001393756008","19.9999997285986","54.0020888416093","114.995125629176"
"Sporophila_hypochroma",4.26704778698525e-05,0.00343138640323314,"9","59.5001392816014","208.494917354667","15.0000001017007","21.0001391630006","58.0011141450989","91.0009725342004"
"Sporophila_ruficollis",4.26704778635504e-05,-0.000727580753607921,"9","58.0001391790006","236.995545402401","15.9997214813947","19.999999756","62.0012531408159","73.0027871314796"
"Sporophila_hypoxantha",4.2670477858719e-05,-0.000123441991247834,"9","59.0002786560006","215.998399317998","15.0000000194011","20.0003482561061","60.0016013557112","81.4967279729884"
"Sporophila_bouvreuil",0.000669092527582058,-0.000123441991277034,"9","64.0002783431972","117.995403674061","13.9998608164075","23.9998603609994","79.0005568663922","33.9987457296811"
"Sporophila_albogularis",0.000745070370957561,0.00258094236669704,"9","67.0001391915897","117.002929929612","13","24.999860572412","87.9998594004097","16.9977709438984"
"Trichothraupis_melanops",0.00122629910743295,-0.00300772257386294,"9","60.9980472081042","186.997215512215","15","19.000696490781","57.9997908279883","116.015741695318"
"Tersina_viridis",0.0216819307599076,-0.00666204685733563,"8","67.9899698746916","82.9969349768083","11.9997213334059","24","57.9991646247928","130.998117535837"
"Dacnis_cayana",-0.0197474418636823,0.000444860503890628,"5.99986094876258","65.4985371066808","86.4963764380004","9.49923356320764","26","57.5003486797957","155.500907325258"
"Dacnis_nigripes",-0.0139734806429234,-0.000541045690614428,"7.99902397661736","49.9972097884402","216.998607480627","13.999162941826","18.0009752147863","46.0011099950343","166.991229769567"
"Ramphocelus_bresilius",0.036995067738142,0.00621174413258176,"7.99916324363682","55.997420191274","165.00138892504","12.9995812905979","21.0001393287057","52.0005580901849","121.50418026933"
"Ramphocelus_carbo",-0.0366076285005315,-0.000143167319902528,"8","68.9987463699658","79.0009753210039","11.0002786105925","24.999581741231","60.9987464021743","120.003617678327"
"Tachyphonus_rufus",0.0154626774910371,-0.000143167319902355,"8.99972136941032","66.999442724593","97.9954026730936","12.9983289914086","24.0002785305925","67.9974920488094","76.0205050980642"
"Tachyphonus_coronatus",-0.00681489314268417,-0.00128518825543862,"9","57.0004176006999","225.496240918487","15.0000695677999","18.9999304499033","48.0013223319007","144.487260944474"
"Cypsnagra_hirundinacea",0.0153741538282747,0.0141606203410211,"9","64.0002783900011","111.001674327538","14","23.9998603609994","78.0008355254065","36.9987469529949"
"Donacospiza_albifrons",-0.0037351084238367,0.010049837016764,"9","44.0002087081971","370.995406311521","18.9996519081962","14.5002785603001","32.999790258895","191.498749578615"
"Poospiza_nigrorufa",-0.00307685055919322,-0.0213891353162531,"9","42.9988836675218","408.995679423337","19.9998608569994","13.000278506607","22.9980495995443","261.994558480769"
"Thlypopsis_sordida",-0.0175900093360149,-0.00764815171842612,"8.99986079470572","65.0006962644981","109.995197409282","13.0001393650006","23.9997210199983","68.000417821607","70.5014618877001"
"Embernagra_platensis",0.00183316710219372,0.0430566253301504,"9","44.0000000096965","405.497211693065","19.9999999903037","13.0001393990006","45.9994419143013","104.506765663905"
"Embernagra_longicauda",-0.00220885618065309,-0.0373466992501104,"8.99999974000001","64.9997205357696","162.999166457404","14","19.9999997868162","84.9997198137154","32.9987492255888"
"Emberizoides_ypiranganus",-0.000358828923613676,0.00115554460259077,"9","45.0001390180918","373.996100258948","18.9998608473021","14.999999744","24.9995120822853","265.511057126912"
"Emberizoides_herbicola",-0.000905697780680033,-0.00972268917919282,"8.99986079470404","63.0001392773004","125.499722676246","13.9998608164059","22.9998606109989","63.0018805276772","95.5019519597793"
"Piranga_flava",0.0103185177079149,0.00236328053530357,"9","60.0000000581976","202.99944469457","15","20.0002785300011","69.9993028077733","54.9988863931893"
"Caryothraustes_canadensis",0.0077840894292705,0.00195188585551127,"7","71.9997910517929","67.0010455070311","9.99902509329003","25","54.0009057275034","209.985582351204"
"Pheucticus_aureoventris",-0.00107247479129705,0.000990274195947226,"9","60.9999303301982","166.495406548567","14.9997215807958","22.0001391870006","66.0007659762019","70.4996509666979"
"Amaurospiza_moesta",-0.00106909295544661,0.000795883433699071,"9","55.9994418484163","240.496449055587","15.0000695677999","17.9999998836996","42.5013213789075","169.492069074603"
"Cyanoloxia_glaucocaerulea",-0.009239938327623,0.00293958982979434,"9","47.4993022800131","341.495892203367","17.9996513795915","14.999999746","26.9999991836946","249.009541041454"
"Euphonia_laniirostris",-0.000849424108164647,0.00400725515265618,"7.00013924159914","71.0002783460045","60.5001388810739","10","24.0002785717024","56.5008354710159","143.989485738211"
"Euphonia_pectoralis",-0.00212062171922969,-0.00416277255455454,"9","57.0005568640023","212.999444490804","15","18.9999997793975","49.0023668962091","143.982873967181"
"Euphonia_violacea",-0.000849424108335002,0.00479565212826291,"8","66.9999998405908","93.9959617088989","11.9998607884126","24.0002785500011","62.0008362003486","123.998325359406"
"Euphonia_cyanocephala",-0.00299786331274739,0.00479565212842413,"8.99958218180339","61.99999984","171.0012561596","13.9999999805925","19.0001391590006","50.9970762449882","159.988162628265"
"Euphonia_xanthogaster",-0.00530558684024314,0.0027859214706617,"7.00013919900057","74.9998607357845","55.9998610862088","9.99986078099944","24.0001391836003","47.999025741187","225.01365470025"
"Euphonia_chlorotica",-0.0105076539088314,-0.00416277255453174,"8.9997214414003","65.0004177935947","106.998887424232","13","23.0005570132139","64.0020893404138","86.998886869581"
"Euphonia_chalybea",0.00651172650548732,-0.00215304189650121,"8.99999999030264","51.0002087181988","292.997356316498","15.9999999903012","17.0000694632013","26.5019495864134","285.49185958325"
"Campylorhynchus_turdinus",0.00877920216390223,0.00154608475216445,"7.9998607884081","69.0004174622","74.9991652732481","11","24","55.9991647248006","146.999995705386"
"Polioptila_lactea",-0.00684280114170863,-0.00182119585608718,"9","50.5004176556053","300.996729099345","16.9998606009994","16.5002089774012","25.9997207623007","285.49185958325"
"Polioptila_dumicola",-0.00200935724270395,0.00253086363430061,"9","60.0001395990006","202.995125999582","15","20.0002785300011","69.0001390057978","57.0038991402488"
"Turdus_subalaris",-0.0109778753910917,0.000611179199164202,"9","61.0006267141028","182.995196421567","15","20.4999998542979","71.0006960919052","64.4951262013811"
"Turdus_amaurochalinus",-0.00598889316153129,0.00103927408378403,"9","62.0001391863992","154.999586821507","14.9997213539989","21.9998608289994","68.0006960288053","58.9986092939943"
"Turdus_albicollis",-0.0114583935523187,-0.000172774059331764,"7.99958202327365","69.4974924349889","70.9995125381465","10.9995822714918","24.0001393390006","52.0025067278428","186.499373248876"
"Turdus_flavipes",0.00117800496279437,0.00610553597249965,"7.99986065640922","58.9999997474064","161.992469548927","11.9998606135908","20.9994425399978","49.9986068076424","160.019222711276"
"Turdus_rufiventris",0.00570710414721742,0.00128290721388153,"9","58.9979078964087","198.997704167715","15","20.0001394150006","66.0007646733183","69.4974937293811"
"Turdus_leucomelas",0.00568789661506517,0.00128290721388178,"8.99888570399546","66","101.999721855178","12.9998602541676","24","67.0018096030074","79.9948482554015"
"Turdus_fumigatus",0.0137751427823293,-0.0138616765592172,"7.99972149311271","69.0001394695902","77.9990249344041","10.9998607729994","25","61.5004182015958","127.502507762645"
"Catharus_fuscescens",-0.011782793648158,0.00658479967077676,"8.99986071669903","66.0002784786025","79.0006263852052","12.9999303984978","24.999791013201","70.9992341911985","49.9978412234923"
"Cichlopsis_leucogenys",0.00385583839243048,-0.00203207574487198,"6.99916329399668","57.9958161932388","167.99623972744","11.9988843919956","22.0001394470006","47.0013897377223","121.012535299716"
"Mimus_saturninus",0.0264589970273147,-0.0115587288635684,"9","59.9967927963226","181.998886087995","14.9999999805952","21","65.0005552258499","64.9951256131794"
"Mimus_triurus",-0.0259300958864604,0.011776181911177,"9","44.0001391410011","407.997210539863","20.000000098","14.0009054870115","52.9997214038679","77.0004201657716"
"Vireo_olivaceus",-0.00199879782085098,0.0127670370017486,"7.99986079640643","68.0005568548948","81.496795250227","11.0002089907996","24.9997909535053","58.9997215757907","131.999514178368"
"Hylophilus_poicilotis",0.000848652347307302,-0.00644527333900836,"9","52.0001388830006","292.997773443991","16.0001393796031","17.000139139598","28.0013922991019","256.99958825629"
"Hylophilus_amaurocephalus",-0.0137792518798526,-0.00644527333923118,"9","64.0004178090017","145.999165148614","14.0001394155902","22.0000002674109","84.0012537607925","26.0005564920023"
"Hylophilus_thoracicus",0.00051654827497631,-0.00159029133902408,"7.99979071490504","56.5001390367038","181.99825946826","13.9993026237236","20.0003484700917","63.9975586558632","98.9936680379826"
"Hylophilus_pectoralis",0.000516548274422265,0.000160891366345135,"8.99902533558127","66.0002785580011","88.9972117538689","12.9984684149938","25","71.0015318376054","62.0023679409847"
"Cyanocorax_cyanomelas",0.0236823418198274,0.0428491744375672,"9","60.0000695385991","193.001048226177","15.0000696815003","20.999999892","59.0009748147019","92.4981224020953"
"Cyanocorax_cristatellus",-0.0219451497714583,-0.044116673188678,"9","63.9999997697032","118.499515599087","14.0001394387029","23","77.5002092027993","34.500138457"
"Cyanocorax_cyanopogon",-0.0156110571836705,0.00103510820353909,"9","66.0002785022976","107.999442715473","13.9998605687063","24.0002785782996","82.0013925017805","23.502301856182"
"Cyanocorax_chrysops",0.0157732929010156,0.00103510820346412,"9","57.0008353815057","257.9971467893","15.9998607309994","19.0000000193933","57.9997213735806","102.999445023403"
"Grallaria_varia",0.020489574264826,-0.00102270240404509,"7.99958235322263","67.0004177661944","81.9970723667623","10.9998607884081","24.9999999805969","53.999164938593","188.989824898093"
"Hylopezus_ochroleucus",-0.00273962319233456,-0.000691090444552129,"9.00013920729317","66.999999883704","143.993801469893","13.9997213674106","23.4999301510894","90.9998607634782","13.0011147309439"
"Hylopezus_nattereri",0.00281259364840353,2.66578645014749e-05,"8.99993030619737","49.9970712313015","306.496798307178","16.9997214653969","15.999999876","23.0007660306984","317.000268713838"
"Psilorhamphus_guttatus",-0.0125046126348821,-0.00188249503624951,"8.99986059299943","53.5002083339045","260.498956446513","15.9994423947945","17.0002088471","36.0007645068017","258.48190242739"
"Scytalopus_pachecoi",-0.00211777182600942,-4.72855434856425e-05,"8.99986062239305","48.4979784096685","339.495194469574","17.9997213453947","14.4999302831039","16.999860494395","361.501316133817"
"Scytalopus_iraiensis",-0.0131108484465205,-0.00169049613395235,"8.99986059299943","50.5001389876047","309.996376028478","16.9994426356968","13.000626794105","19.4996517383832","348.496305588822"
"Scytalopus_novacapitalis",0.0271736710476727,0.000147107319518405,"9.00013942300055","62.9999304242021","151.998329606715","14.9999999805958","20.0003484100966","83.0005577725971","29.4986071802069"
"Scytalopus_speluncae",-0.0251208226953241,0.000147107319457482,"8.99937284238734","50.9999996156982","271.495403574174","15.4996513598956","16.5002786786025","32.0036865690113","288.987475779757"
"Eleoscytalopus_psychopompus",-0.00111914140436258,-0.000258261147267059,"6.99916329399668","59.9960951273943","146.993584617513","10.9993023300517","22.0002789020011","26.0000009278683","255.984672166395"
"Eleoscytalopus_indigoticus",-0.00870839781556666,-0.000870447067829594,"8.00013915900057","55.9993020928383","226.9944310904","14.9998608289994","18.0001391864053","41.0029210989171","205.978837364405"
"Merulaxis_stresemanni",0.00812944886891609,0.000893326496268293,"6.99930249070321","60.996443620192","153.991494470724","11.9988148062004","22.000209316206","34.0001410205827","217.995896117953"
"Merulaxis_ater",0.00363057544562515,0.000354742895253661,"7.99944233660029","55.9993020928383","212.991076092386","13.9994423056212","19.0001394190005","54.0015309302046","152.994712754383"
"Formicarius_colma",0.00511000344313889,-0.00128772383539874,"7.00027862400113","71.0005569866072","64.0027850629903","10.0001392976069","24.9998607684062","56.0001394212865","174.00341025982"
"Chamaeza_meruloides",0.00463923948501361,-0.000939665614206615,"7.99999973799583","56.5000694437979","207.492473273645","14.9990938678144","18.9999307099033","56.9979055046825","113.493736181359"
"Chamaeza_campanisona",0.0133685692599893,-0.000113981294721411,"8","61.9997909285993","174.9972791649","12.999581682684","19.0005570505855","48.0001392209998","195.500560911274"
"Chamaeza_ruficauda",0.00564605450482927,-0.00093966561389276,"8.99986056499944","50.0004176576059","279.996092044202","15.0001394155964","17.0001391355997","27.9987451247814","307.993725217576"
"Sclerurus_caudacutus",0.00921227229282612,-0.00588806158947266,"7","73.4987466264696","58.9994430847884","9.99986068270294","25","49.9993039897967","223.502225489192"
"Geositta_poeciloptera",-0.0140543237358247,0.00725235834552283,"9.00000001940642","63","145.994708029777","14.9998608443992","21.9997214493992","78.0008355254065","44.9987486306116"
"Geositta_cunicularia",0.00571526635572393,-0.00231280393624846,"9.99944243351205","41.0006963882401","428.995267337264","21.9984674217699","8.00013909900056","40.0013926211294","58.000556906765"
"Sittasomus_griseicapillus",-0.0408209237480326,0.00527933617812675,"8","67.0000000723046","92.4991661771781","12.0000000097013","24","59.999025206624","114.00146167911"
"Dendrocincla_turdina",0.0143103667550493,-0.0060130472306988,"8.99999976400001","56.0001391435958","222.996800328185","15","18.9998606169994","41.0029210989171","185.992900242754"
"Xiphocolaptes_albicollis",-0.0414658630918825,-0.016419471238469,"9","58.0004176132988","206.997495439007","15","19.0002784442979","54.0018098859069","121.001254948044"
"Xiphocolaptes_major",0.0561714761292125,0.0169142904959816,"9","53.5004874081977","311.99359534488","17.9997214699989","19.0001392590006","62.5004867377131","70.0048097452161"
"Dendrocolaptes_platyrostris",0.00958197443491426,-0.00512690667822299,"9","62.0002786982988","154.497280623848","14.9998605689994","21.0003481578027","74.0005569040028","54.0154061731592"
"Dendrocolaptes_certhia",0.0185644931941828,-0.0218772229843057,"7.00013935959524","71.9999999113925","61.0000001171972","10","24.9999999805952","55.997492341277","183.98927327133"
"Xiphorhynchus_fuscus",-0.0331828234273007,-0.00101043150206567,"9","60.000000019407","179.002361350463","14.999860828407","20.0001391590006","57.9963736867205","96.001403926034"
"Dendroplex_picus",0.00524017773954681,-0.0120428170037705,"7.99972143340142","70.0002781260011","71.0016718475548","10.9997214779989","25","59.9997215586014","126.000975986184"
"Lepidocolaptes_angustirostris",-0.00367612652888348,0.030421545607326,"9","61.0002785346031","168.994430319768","14.9998608484036","21.0002785146058","69.0001390057978","55.0001427039434"
"Lepidocolaptes_falcinellus",-0.0117722682163507,-0.00190746352376603,"8.99986062839388","49.0000694355003","320.995125361563","16.9998607309994","15.0000001693969","21.0008354331044","324.996106206358"
"Lepidocolaptes_squamatus",-0.010876668851472,-0.00180024665290082,"9","61.9999997634031","174.9972791649","14.9998605649994","20.0000697252032","77.5009750610039","51.9991652394889"
"Campylorhamphus_falcularius",0.00778519401938615,-0.00652359510132587,"8.99986061269847","53.5002083339045","257.9971467893","15.4996513598956","17.000278826598","32.5016682072008","248.000634003824"
"Campylorhamphus_trochilirostris",0.0028240712784079,-0.00652359510133317,"8","66.9997213493936","98.9979114759985","12","24","61.0015322192205","87.9981890600078"
"Xenops_minutus",-0.0234926070099718,-0.00557109119143379,"8.99986059299943","56.0002785619981","214.497424308238","15","18.9999997756988","42.0009046240856","167.991786715275"
"Heliobletus_contaminatus",-0.0506900126894278,-0.00754881802840996,"8.99999999030264","52.0002085845009","284.998190786611","15.9998607346987","17.0001391550006","28.0006262220507","262.488366025385"
"Philydor_novaesi",0.0358989715745256,-0.00477202840954151,"4.49992944225344","56.4995083339286","97.9981131200176","6.99999902833838","24.0000698732077","58.0006279488721","129.490456138797"
"Philydor_rufum",-0.00409986409262494,-0.013848519884248,"8.99986082869902","62.0001390529995","161.495678517586","14.9997910048964","20.0004176802078","56.9999282181015","138.502651364755"
"Philydor_atricapillus",-0.0154470956760546,0.00137487709143858,"8.99993030619737","56.000974434207","216.498607533609","15","18.9998611267029","43.499302262803","164.488512809"
"Anabacerthia_amaurotis",-0.026234807738467,-0.00287029329935768,"8.99999998060528","51.9980470832675","286.994152634151","16","17.000000019402","27.0005563680023","291.000147372443"
"Syndactyla_rufosuperciliata",-0.0148751764497833,0.00179332755397058,"9","49.0002784236985","320.995125361563","16.9999999903021","14.9998608983947","40.4990239260807","193.003205457141"
"Syndactyla_dimidiata",0.0162887785129293,0.00117537820353291,"9.00000001940531","62.9995817581027","150.996869261923","14.9999999903004","21.5000695954994","78.0009751865004","42.9970058581967"
"Megaxenops_parnaguae",-0.00622102008470947,-0.000978689740107736,"9.0002786025936","66.9998605609994","119.999164166197","14","23.9997211734059","88.0005579125969","11.9986065184865"
"Anabazenops_fuscus",0.0272085942680385,0.0030233437429446,"8.00000001940698","58.0004177615958","185.996518568246","14","19.9995825663991","63.0019493014099","96.001403926034"
"Clibanornis_dendrocolaptoides",0.0250928779099154,0.00330157734898209,"9","51.0001388790006","308.995821466586","16.9997214927928","16","24.0005566621931","320.002655176879"
"Cichlocolaptes_leucophrus",0.034610752467526,0.00471113948609347,"7.99930255121978","56.9999997668106","168.998884649178","12.9998605529994","21.0001394430006","57.0004130940228","105.010602200473"
"Automolus_leucophthalmus",-0.0128277983338139,0.010164633819253,"9","57.0002783373975","212.999444490804","15","19.000000264","44.0018100504055","161.984815772769"
"Berlepschia_rikeri",0.0150733429061833,0.000905311362037849,"7.99986062899944","70.9999999417773","69.0011142080045","10.9997213659989","25","59.9997212866003","152.995400947669"
"Furnarius_rufus",0.0190681828911347,0.0317849313788519,"9","56.0002788173992","247.993733368593","15.9995818057956","18.9998611558067","61.998745048995","66.9947077747887"
"Furnarius_figulus",-0.0722649492856857,-0.00810814558958465,"8.99999972459137","66.0005576576592","108.991218523962","13.0001393795952","24.999860290181","81.9970698543163","27.0103198328244"
"Furnarius_leucopus",0.0748590938011463,-0.0081081455895979,"8","68.9993733524941","92.9988171454365","12","24.9998606127057","62.5011139538153","84.9977755489706"
