generation,rank_1,rank_2,swapAccepted
4272000,1,3,0
4273000,1,4,0
4274000,2,3,0
4275000,2,3,0
4276000,2,4,0
4277000,1,2,0
4278000,1,4,0
4279000,1,4,0
4280000,1,4,0
4281000,1,3,0
4282000,2,4,0
4283000,3,4,0
4284000,1,3,0
4285000,1,4,0
4286000,1,2,0
4287000,3,4,0
4288000,2,3,0
4289000,1,2,0
4290000,1,2,0
4291000,1,4,0
4292000,2,4,0
4293000,2,4,0
4294000,2,4,0
4295000,1,4,0
4296000,2,3,0
4297000,2,3,0
4298000,1,2,0
4299000,1,4,0
4300000,1,3,0
4301000,3,4,0
4302000,1,3,0
4303000,1,4,0
4304000,3,4,0
4305000,2,4,0
4306000,2,4,0
4307000,1,4,0
4308000,1,2,0
4309000,3,4,0
4310000,1,2,0
4311000,3,4,0
4312000,2,3,0
4313000,1,4,0
4314000,1,3,0
4315000,1,3,0
4316000,2,4,0
4317000,1,3,0
4318000,2,4,0
4319000,2,4,0
4320000,1,3,0
4321000,1,2,0
4322000,2,3,0
4323000,1,4,0
4324000,2,3,0
4325000,2,4,0
4326000,1,4,0
4327000,2,3,0
4328000,3,4,0
4329000,1,3,0
4330000,1,3,0
4331000,1,2,0
4332000,1,2,0
4333000,1,4,0
4334000,1,3,0
4335000,3,4,0
4336000,1,4,0
4337000,2,3,0
4338000,1,3,0
4339000,2,3,0
4340000,2,3,0
4341000,2,4,0
4342000,1,3,0
4343000,3,4,0
4344000,2,3,0
4345000,3,4,0
4346000,1,3,0
4347000,3,4,0
4348000,1,3,0
4349000,2,3,0
4350000,1,2,0
4351000,2,4,0
4352000,1,3,0
4353000,1,4,0
4354000,1,4,0
4355000,1,4,0
4356000,1,3,0
4357000,1,3,0
4358000,1,2,0
4359000,2,3,0
4360000,1,3,0
4361000,1,2,0
4362000,2,3,0
4363000,1,3,0
4364000,2,4,0
4365000,2,4,0
4366000,2,4,0
4367000,3,4,0
4368000,2,3,0
4369000,2,4,0
4370000,3,4,0
4371000,3,4,0
4372000,1,3,0
4373000,1,2,0
4374000,2,3,0
4375000,2,4,0
4376000,1,2,0
4377000,2,4,0
4378000,1,4,0
4379000,1,4,0
4380000,2,4,0
4381000,1,2,0
4382000,2,4,0
4383000,3,4,0
4384000,2,3,0
4385000,2,4,0
4386000,1,4,0
4387000,1,2,0
4388000,3,4,0
4389000,1,3,0
4390000,2,4,0
4391000,2,3,0
4392000,1,2,0
4393000,3,4,0
4394000,1,4,0
4395000,2,3,0
4396000,1,2,0
4397000,3,4,0
4398000,1,2,0
4399000,1,3,0
4400000,2,4,0
4401000,3,4,0
4402000,2,3,0
4403000,2,4,0
4404000,1,4,0
4405000,2,4,0
4406000,1,4,0
4407000,2,3,0
4408000,1,3,0
4409000,2,4,0
4410000,1,2,0
4411000,1,4,0
4412000,2,4,0
4413000,2,4,0
4414000,2,4,0
4415000,2,4,0
4416000,1,4,0
4417000,1,4,0
4418000,2,3,0
4419000,1,3,0
4420000,2,3,0
4421000,1,2,0
4422000,1,2,0
4423000,3,4,0
4424000,1,4,0
4425000,1,3,0
4426000,3,4,0
4427000,1,3,0
4428000,2,4,0
4429000,1,4,0
4430000,1,2,0
4431000,3,4,0
4432000,2,4,0
4433000,1,3,0
4434000,2,4,0
4435000,1,2,0
4436000,1,3,0
4437000,1,2,0
4438000,2,4,0
4439000,1,3,0
4440000,1,4,0
4441000,3,4,0
4442000,1,4,0
4443000,3,4,0
4444000,1,4,0
4445000,1,4,0
4446000,2,3,0
4447000,1,2,0
4448000,1,3,0
4449000,1,4,0
4450000,2,4,0
4451000,1,2,0
4452000,2,4,0
4453000,2,4,0
4454000,2,4,0
4455000,2,3,0
4456000,3,4,0
4457000,3,4,0
4458000,1,3,0
4459000,2,3,0
4460000,2,3,0
4461000,1,4,0
4462000,1,3,0
4463000,2,4,0
4464000,3,4,0
4465000,2,3,0
4466000,2,4,0
4467000,2,4,0
4468000,2,3,0
4469000,2,4,0
4470000,1,3,0
4471000,2,3,0
4472000,1,4,0
4473000,2,3,0
4474000,1,4,0
4475000,1,2,0
4476000,3,4,0
4477000,2,3,0
4478000,2,4,0
4479000,2,3,0
4480000,1,4,0
4481000,3,4,0
4482000,2,3,0
4483000,3,4,0
4484000,2,3,0
4485000,3,4,0
4486000,2,3,0
4487000,1,2,0
4488000,1,4,0
4489000,2,3,0
4490000,3,4,0
4491000,1,2,0
4492000,2,4,0
4493000,1,3,0
4494000,2,4,0
4495000,2,4,0
4496000,2,3,0
4497000,1,2,0
4498000,2,4,0
4499000,2,4,0
4500000,1,3,0
4501000,1,4,0
4502000,2,3,0
4503000,3,4,0
4504000,1,2,0
4505000,2,4,0
4506000,3,4,0
4507000,1,2,0
4508000,1,3,0
4509000,3,4,0
4510000,1,2,0
4511000,3,4,0
4512000,1,3,0
4513000,2,3,0
4514000,1,4,0
4515000,1,3,0
4516000,1,2,0
4517000,2,4,0
4518000,2,4,0
4519000,2,4,0
4520000,2,3,0
4521000,1,4,0
4522000,1,4,0
4523000,3,4,0
4524000,1,3,0
4525000,3,4,0
4526000,1,2,0
4527000,1,3,0
4528000,1,3,0
4529000,3,4,0
4530000,1,4,0
4531000,1,2,0
4532000,1,2,0
4533000,1,2,0
4534000,1,3,0
4535000,2,4,0
4536000,2,4,0
4537000,1,3,0
4538000,2,3,0
4539000,2,3,0
4540000,1,2,0
4541000,1,2,0
4542000,2,4,0
4543000,2,3,0
4544000,1,3,0
4545000,1,3,0
4546000,1,2,0
4547000,2,4,0
4548000,2,3,0
4549000,1,4,0
4550000,2,3,0
4551000,1,3,0
4552000,1,4,0
4553000,2,3,0
4554000,2,3,0
4555000,2,3,0
4556000,2,3,0
4557000,3,4,0
4558000,2,3,0
4559000,2,3,0
4560000,1,4,0
4561000,1,3,0
4562000,1,3,0
4563000,3,4,0
4564000,2,4,0
4565000,2,4,0
4566000,2,4,0
4567000,1,3,0
4568000,1,3,0
4569000,1,2,0
4570000,2,4,0
4571000,1,4,0
4572000,1,4,0
4573000,1,4,0
4574000,3,4,0
4575000,1,2,0
4576000,1,4,0
4577000,2,4,0
4578000,1,4,0
4579000,2,3,0
4580000,2,4,0
4581000,1,2,0
4582000,2,4,0
4583000,1,3,0
4584000,2,4,0
4585000,1,2,0
4586000,2,4,0
4587000,2,4,0
4588000,1,4,0
4589000,3,4,0
4590000,1,3,0
4591000,1,2,0
4592000,2,4,0
4593000,1,3,0
4594000,1,4,0
4595000,1,4,0
4596000,1,3,0
4597000,3,4,0
4598000,1,4,0
4599000,2,4,0
4600000,1,2,0
4601000,2,3,0
4602000,3,4,0
4603000,1,4,0
4604000,1,4,0
4605000,2,3,0
4606000,1,4,0
4607000,1,3,0
4608000,1,3,0
4609000,1,4,0
4610000,1,4,0
4611000,2,4,0
4612000,1,2,0
4613000,1,4,0
4614000,2,4,0
4615000,1,2,0
4616000,1,4,0
4617000,1,3,0
4618000,1,3,0
4619000,2,4,0
4620000,2,3,0
4621000,2,4,0
4622000,1,4,0
4623000,1,3,0
4624000,1,2,0
4625000,1,3,0
4626000,2,3,0
4627000,2,4,0
4628000,1,3,0
4629000,2,3,0
4630000,3,4,0
4631000,1,4,0
4632000,1,4,0
4633000,1,4,0
4634000,1,4,0
4635000,1,2,0
4636000,1,3,0
4637000,2,3,0
4638000,2,4,0
4639000,3,4,0
4640000,3,4,0
4641000,3,4,0
4642000,1,2,0
4643000,1,2,0
4644000,2,4,0
4645000,2,4,0
4646000,1,4,0
4647000,2,3,0
4648000,1,2,0
4649000,2,4,0
4650000,3,4,0
4651000,2,3,0
4652000,1,2,0
4653000,1,4,0
4654000,3,4,0
4655000,1,2,0
4656000,1,4,0
4657000,1,4,0
4658000,3,4,0
4659000,2,4,0
4660000,1,2,0
4661000,3,4,0
4662000,1,2,0
4663000,1,2,0
4664000,3,4,0
4665000,2,3,0
4666000,1,2,0
4667000,1,3,0
4668000,2,4,0
4669000,2,3,0
4670000,1,4,0
4671000,1,3,0
4672000,1,3,0
4673000,1,4,0
4674000,2,3,0
4675000,1,2,0
4676000,1,3,0
4677000,1,3,0
4678000,1,3,0
4679000,2,4,0
4680000,1,3,0
4681000,2,4,0
4682000,1,3,0
4683000,1,2,0
4684000,1,4,0
4685000,1,3,0
4686000,2,3,0
4687000,1,4,0
4688000,3,4,0
4689000,1,3,0
4690000,1,2,0
4691000,2,4,0
4692000,1,4,0
4693000,1,2,0
4694000,2,3,0
4695000,1,4,0
4696000,1,3,0
4697000,1,3,0
4698000,3,4,0
4699000,2,4,0
4700000,2,3,0
4701000,2,4,0
4702000,2,4,0
4703000,3,4,0
4704000,2,4,0
4705000,1,3,0
4706000,2,3,0
4707000,1,4,0
4708000,2,3,0
4709000,1,2,0
4710000,2,4,0
4711000,3,4,0
4712000,2,3,0
4713000,1,2,0
4714000,1,3,0
4715000,1,3,0
4716000,2,4,0
4717000,1,3,0
4718000,1,4,0
4719000,1,2,0
4720000,2,4,0
4721000,2,3,0
4722000,1,2,0
4723000,1,2,0
4724000,2,4,0
4725000,1,2,0
4726000,1,4,0
4727000,3,4,0
4728000,2,4,0
4729000,2,4,0
4730000,1,4,0
4731000,1,2,0
4732000,1,2,0
4733000,1,3,0
4734000,1,4,0
4735000,2,3,0
4736000,1,2,0
4737000,1,4,0
4738000,3,4,0
4739000,1,3,0
4740000,1,4,0
4741000,1,4,0
4742000,1,3,0
4743000,1,3,0
4744000,2,4,0
4745000,2,3,0
4746000,2,4,0
4747000,2,4,0
4748000,2,4,0
4749000,1,3,0
4750000,1,4,0
4751000,1,3,0
4752000,1,4,0
4753000,1,3,0
4754000,1,3,0
4755000,1,3,0
4756000,1,3,0
4757000,1,3,0
4758000,1,2,0
4759000,1,4,0
4760000,1,2,0
4761000,1,3,0
4762000,2,4,0
4763000,1,2,0
4764000,3,4,0
4765000,1,4,0
4766000,1,4,0
4767000,2,3,0
4768000,2,3,0
4769000,1,4,0
4770000,1,2,0
4771000,2,4,0
4772000,2,4,0
4773000,1,3,0
4774000,1,4,0
4775000,1,2,0
4776000,1,4,0
4777000,1,4,0
4778000,2,4,0
4779000,1,4,0
4780000,1,4,0
4781000,2,3,0
4782000,1,2,0
4783000,2,3,0
4784000,1,3,0
4785000,1,4,0
4786000,2,4,0
4787000,2,4,0
4788000,2,3,0
4789000,1,2,0
4790000,2,3,0
4791000,2,3,0
4792000,3,4,0
4793000,3,4,0
4794000,3,4,0
4795000,2,4,0
4796000,2,4,0
4797000,1,2,0
4798000,3,4,0
4799000,1,4,0
4800000,1,4,0
4801000,3,4,0
4802000,2,4,0
4803000,2,3,0
4804000,2,4,0
4805000,3,4,0
4806000,2,4,0
4807000,2,4,0
4808000,2,3,0
4809000,1,2,0
4810000,1,2,0
4811000,1,2,0
4812000,2,4,0
4813000,1,3,0
4814000,3,4,0
4815000,2,4,0
4816000,1,4,0
4817000,3,4,0
4818000,2,4,0
4819000,3,4,0
4820000,1,3,0
4821000,2,3,0
4822000,1,4,0
4823000,2,3,0
4824000,3,4,0
4825000,1,3,0
4826000,2,3,0
4827000,1,4,0
4828000,2,3,0
4829000,1,4,0
4830000,1,3,0
4831000,2,4,0
4832000,2,3,0
4833000,3,4,0
4834000,1,2,0
4835000,2,3,0
4836000,1,4,0
4837000,2,4,0
4838000,1,4,0
4839000,3,4,0
4840000,1,3,0
4841000,2,3,0
4842000,1,4,0
4843000,3,4,0
4844000,3,4,0
4845000,3,4,0
4846000,2,4,0
4847000,1,3,0
4848000,1,2,0
4849000,3,4,0
4850000,2,3,0
4851000,1,2,0
4852000,2,4,0
4853000,1,3,0
4854000,1,4,0
4855000,1,3,0
4856000,1,2,0
4857000,2,4,0
4858000,2,3,0
4859000,1,2,0
4860000,1,2,0
4861000,1,4,0
4862000,1,4,0
4863000,1,2,0
4864000,1,4,0
4865000,1,4,0
4866000,1,2,0
4867000,3,4,0
4868000,1,4,0
4869000,1,3,0
4870000,3,4,0
4871000,2,3,0
4872000,1,3,0
4873000,1,4,0
4874000,3,4,0
4875000,2,4,0
4876000,1,2,0
4877000,2,4,0
4878000,2,3,0
4879000,1,4,0
4880000,1,3,0
4881000,1,3,0
4882000,1,3,0
4883000,1,4,0
4884000,2,3,0
4885000,2,3,0
4886000,2,3,0
4887000,2,4,0
4888000,2,4,0
4889000,2,4,0
4890000,3,4,0
4891000,2,4,0
4892000,1,2,0
4893000,1,3,0
4894000,1,4,0
4895000,3,4,0
4896000,3,4,0
4897000,3,4,0
4898000,2,3,0
4899000,2,4,0
4900000,1,4,0
4901000,2,3,0
4902000,1,2,0
4903000,1,3,0
4904000,1,2,0
4905000,1,3,0
4906000,3,4,0
4907000,1,2,0
4908000,1,4,0
4909000,2,3,0
4910000,2,4,0
4911000,2,3,0
4912000,1,4,0
4913000,1,3,0
4914000,2,3,0
4915000,3,4,0
4916000,1,4,0
4917000,1,3,0
4918000,1,4,0
4919000,3,4,0
4920000,2,3,0
4921000,1,3,0
4922000,2,4,0
4923000,2,3,0
4924000,2,4,0
4925000,1,2,0
4926000,2,4,0
4927000,2,3,0
4928000,2,3,0
4929000,1,3,0
4930000,2,3,0
4931000,2,3,0
4932000,3,4,0
4933000,3,4,0
4934000,3,4,0
4935000,3,4,0
4936000,2,4,0
4937000,3,4,0
4938000,1,2,0
4939000,3,4,0
4940000,3,4,0
4941000,3,4,0
4942000,2,4,0
4943000,1,3,0
4944000,1,2,0
4945000,1,3,0
4946000,1,2,0
4947000,1,2,0
4948000,1,3,0
4949000,2,3,0
4950000,1,3,0
4951000,1,3,0
4952000,1,4,0
4953000,1,4,0
4954000,1,4,0
4955000,2,4,0
4956000,1,4,0
4957000,1,2,0
4958000,1,2,0
4959000,1,4,0
4960000,1,4,0
4961000,2,4,0
4962000,1,3,0
4963000,2,3,0
4964000,3,4,0
4965000,2,4,0
4966000,3,4,0
4967000,1,3,0
4968000,3,4,0
4969000,3,4,0
4970000,3,4,0
4971000,2,4,0
4972000,1,4,0
4973000,1,3,0
4974000,3,4,0
4975000,2,4,0
4976000,2,4,0
4977000,2,4,0
4978000,2,3,0
4979000,2,4,0
4980000,1,4,0
4981000,1,2,0
4982000,3,4,0
4983000,1,2,0
4984000,1,3,0
4985000,2,4,0
4986000,3,4,0
4987000,3,4,0
4988000,2,4,0
4989000,1,3,0
4990000,1,2,0
4991000,1,4,0
4992000,1,3,0
4993000,1,3,0
4994000,1,4,0
4995000,3,4,0
4996000,3,4,0
4997000,1,4,0
4998000,2,4,0
4999000,2,4,0
5000000,3,4,0
5001000,1,2,0
5002000,2,4,0
5003000,3,4,0
5004000,1,3,0
5005000,1,3,0
5006000,1,3,0
5007000,1,2,0
5008000,1,4,0
5009000,2,4,0
5010000,1,3,0
5011000,3,4,0
5012000,1,4,0
5013000,2,4,0
5014000,2,3,0
5015000,1,2,0
5016000,1,4,0
5017000,1,3,0
5018000,3,4,0
5019000,2,3,0
5020000,2,3,0
5021000,1,4,0
5022000,2,3,0
5023000,2,3,0
5024000,2,4,0
5025000,1,3,0
5026000,1,3,0
5027000,1,3,0
5028000,1,2,0
5029000,2,4,0
5030000,2,4,0
5031000,1,2,0
5032000,2,4,0
5033000,2,4,0
5034000,1,4,0
5035000,2,4,0
5036000,3,4,0
5037000,3,4,0
5038000,2,3,0
5039000,2,3,0
5040000,1,2,0
5041000,1,3,0
5042000,1,2,0
5043000,1,3,0
5044000,3,4,0
5045000,2,4,0
5046000,3,4,0
5047000,1,3,0
5048000,3,4,0
5049000,3,4,0
5050000,2,3,0
5051000,1,4,0
5052000,2,3,0
5053000,1,4,0
5054000,1,4,0
5055000,3,4,0
5056000,1,3,0
5057000,1,4,0
5058000,1,4,0
5059000,2,4,0
5060000,2,4,0
5061000,1,4,0
5062000,3,4,0
5063000,2,3,0
5064000,1,2,0
5065000,1,4,0
5066000,1,2,0
5067000,3,4,0
5068000,3,4,0
5069000,2,3,0
5070000,2,4,0
5071000,2,4,0
5072000,1,2,0
5073000,1,3,0
5074000,3,4,0
5075000,2,3,0
5076000,1,3,0
5077000,2,3,0
5078000,1,4,0
5079000,1,4,0
5080000,1,3,0
5081000,2,4,0
5082000,1,3,0
5083000,1,4,0
5084000,1,4,0
5085000,2,4,0
5086000,1,2,0
5087000,3,4,0
5088000,2,3,0
5089000,2,3,0
5090000,3,4,0
5091000,2,4,0
5092000,1,3,0
5093000,2,3,0
5094000,1,4,0
5095000,2,3,0
5096000,2,4,0
5097000,1,2,0
5098000,1,4,0
5099000,2,3,0
5100000,2,4,0
5101000,1,4,0
5102000,2,4,0
5103000,1,4,0
5104000,1,3,0
5105000,1,2,0
5106000,1,4,0
5107000,2,4,0
5108000,2,4,0
5109000,1,4,0
5110000,1,4,0
5111000,3,4,0
5112000,1,2,0
5113000,1,4,0
5114000,1,3,0
5115000,1,2,0
5116000,2,4,0
5117000,1,4,0
5118000,2,4,0
5119000,1,4,0
5120000,2,4,0
5121000,1,3,0
5122000,1,3,0
5123000,2,4,0
5124000,1,2,0
5125000,1,2,0
5126000,2,4,0
5127000,1,3,0
5128000,1,2,0
5129000,1,3,0
5130000,1,4,0
5131000,2,3,0
5132000,1,2,0
5133000,1,2,0
5134000,1,2,0
5135000,1,2,0
5136000,2,3,0
5137000,1,4,0
5138000,1,2,0
5139000,3,4,0
5140000,1,2,0
5141000,3,4,0
5142000,1,4,0
5143000,3,4,0
5144000,1,4,0
5145000,2,4,0
5146000,2,4,0
5147000,3,4,0
5148000,1,4,0
5149000,1,4,0
5150000,2,3,0
5151000,2,4,0
5152000,3,4,0
5153000,1,2,0
5154000,1,2,0
5155000,1,4,0
5156000,1,3,0
5157000,3,4,0
5158000,1,4,0
5159000,1,3,0
5160000,2,3,0
5161000,3,4,0
5162000,3,4,0
5163000,2,4,0
5164000,2,3,0
5165000,1,3,0
5166000,2,4,0
5167000,1,4,0
5168000,1,2,0
5169000,1,3,0
5170000,1,2,0
5171000,3,4,0
5172000,1,3,0
5173000,1,2,0
5174000,2,4,0
5175000,3,4,0
5176000,2,4,0
5177000,3,4,0
5178000,1,2,0
5179000,3,4,0
5180000,1,4,0
5181000,2,3,0
5182000,2,3,0
5183000,2,3,0
5184000,3,4,0
5185000,1,4,0
5186000,1,4,0
5187000,2,3,0
5188000,1,2,0
5189000,1,4,0
5190000,3,4,0
5191000,1,3,0
5192000,1,2,0
5193000,3,4,0
5194000,2,3,0
5195000,1,3,0
5196000,2,4,0
5197000,1,2,0
5198000,1,2,0
5199000,1,2,0
5200000,1,2,0
5201000,2,3,0
5202000,2,4,0
5203000,2,4,0
5204000,2,3,0
5205000,2,4,0
5206000,1,4,0
5207000,1,2,0
5208000,2,3,0
5209000,1,2,0
5210000,1,2,0
5211000,1,2,0
5212000,1,4,0
5213000,1,3,0
5214000,1,3,0
5215000,1,2,0
5216000,3,4,0
5217000,2,3,0
5218000,1,3,0
5219000,2,4,0
5220000,2,3,0
5221000,3,4,0
5222000,1,4,0
5223000,3,4,0
5224000,3,4,0
5225000,1,3,0
5226000,1,4,0
5227000,2,4,0
5228000,2,4,0
5229000,2,4,0
5230000,1,2,0
5231000,2,3,0
5232000,1,3,0
5233000,1,3,0
5234000,3,4,0
5235000,3,4,0
5236000,2,3,0
5237000,2,4,0
5238000,1,3,0
5239000,3,4,0
5240000,2,3,0
5241000,1,2,0
5242000,1,3,0
5243000,1,3,0
5244000,2,4,0
5245000,3,4,0
5246000,2,4,0
5247000,1,2,0
5248000,1,4,0
5249000,1,3,0
5250000,3,4,0
5251000,1,4,0
5252000,1,4,0
5253000,1,2,0
5254000,1,2,0
5255000,1,4,0
5256000,3,4,0
5257000,1,2,0
5258000,2,3,0
5259000,1,2,0
5260000,1,3,0
5261000,3,4,0
5262000,1,2,0
5263000,2,4,0
5264000,1,4,0
5265000,1,3,0
5266000,1,3,0
5267000,1,3,0
5268000,3,4,0
5269000,2,4,0
5270000,2,3,0
5271000,1,4,0
5272000,1,2,0
5273000,1,3,0
5274000,1,3,0
5275000,1,2,0
5276000,2,4,0
5277000,2,4,0
5278000,2,4,0
5279000,1,3,0
5280000,2,3,0
5281000,1,3,0
5282000,3,4,0
5283000,2,4,0
5284000,1,2,0
5285000,1,4,0
5286000,2,4,0
5287000,1,3,0
5288000,1,3,0
5289000,1,3,0
5290000,1,3,0
5291000,2,4,0
5292000,3,4,0
5293000,2,4,0
5294000,1,4,0
5295000,1,3,0
5296000,3,4,0
5297000,3,4,0
5298000,1,4,0
5299000,3,4,0
5300000,1,2,0
5301000,3,4,0
5302000,2,3,0
5303000,1,3,0
5304000,1,3,0
5305000,3,4,0
5306000,3,4,0
5307000,2,3,0
5308000,1,4,0
5309000,1,4,0
5310000,1,2,0
5311000,1,4,0
5312000,1,2,0
5313000,1,2,0
5314000,1,4,0
5315000,3,4,0
5316000,1,4,0
5317000,1,3,0
5318000,1,2,0
5319000,1,2,0
5320000,2,4,0
5321000,1,3,0
5322000,2,3,0
5323000,1,2,0
5324000,1,4,0
5325000,2,4,0
5326000,1,4,0
5327000,2,4,0
5328000,1,3,0
5329000,1,3,0
5330000,2,4,0
5331000,2,4,0
5332000,2,3,0
5333000,1,4,0
5334000,3,4,0
5335000,2,4,0
5336000,2,4,0
5337000,2,4,0
5338000,1,4,0
5339000,1,4,0
5340000,3,4,0
5341000,1,3,0
5342000,1,3,0
5343000,2,3,0
5344000,2,4,0
5345000,2,4,0
5346000,2,3,0
5347000,2,4,0
5348000,2,4,0
5349000,2,3,0
5350000,2,4,0
5351000,2,4,0
5352000,3,4,0
5353000,1,2,0
5354000,2,3,0
5355000,1,4,0
5356000,1,3,0
5357000,3,4,0
5358000,2,3,0
5359000,1,2,0
5360000,1,4,0
5361000,1,3,0
5362000,1,2,0
5363000,1,4,0
5364000,2,4,0
5365000,1,4,0
5366000,3,4,0
5367000,1,2,0
5368000,1,2,0
5369000,1,4,0
5370000,2,3,0
5371000,3,4,0
5372000,2,3,0
5373000,3,4,0
5374000,2,4,0
5375000,3,4,0
5376000,1,4,0
5377000,1,2,0
5378000,1,4,0
5379000,2,3,0
5380000,1,4,0
5381000,3,4,0
5382000,2,3,0
5383000,2,3,0
5384000,2,3,0
5385000,1,2,0
5386000,1,2,0
5387000,2,3,0
5388000,1,2,0
5389000,2,4,0
5390000,3,4,0
5391000,1,2,0
5392000,1,3,0
5393000,1,4,0
5394000,1,2,0
5395000,1,3,0
5396000,1,4,0
5397000,1,3,0
5398000,2,4,0
5399000,1,4,0
5400000,2,4,0
5401000,1,4,0
5402000,3,4,0
5403000,1,4,0
5404000,2,3,0
5405000,2,4,0
5406000,1,4,0
5407000,1,3,0
5408000,3,4,0
5409000,2,3,0
5410000,1,4,0
5411000,2,4,0
5412000,2,4,0
5413000,1,4,0
5414000,1,4,0
5415000,1,2,0
5416000,1,2,0
5417000,1,2,0
5418000,3,4,0
5419000,2,4,0
5420000,1,2,0
5421000,2,3,0
5422000,3,4,0
5423000,2,4,0
5424000,2,4,0
5425000,2,3,0
5426000,1,3,0
5427000,1,3,0
5428000,1,2,0
5429000,1,3,0
5430000,1,2,0
5431000,2,3,0
5432000,1,4,0
5433000,1,2,0
5434000,2,3,0
5435000,1,4,0
5436000,1,3,0
5437000,1,3,0
5438000,1,2,0
5439000,1,2,0
5440000,2,3,0
5441000,1,3,0
5442000,3,4,0
5443000,3,4,0
5444000,2,4,0
5445000,1,4,0
5446000,1,4,0
5447000,1,2,0
5448000,2,4,0
5449000,1,3,0
5450000,1,3,0
5451000,1,4,0
5452000,1,4,0
5453000,1,2,0
5454000,3,4,0
5455000,1,2,0
5456000,1,4,0
5457000,2,4,0
5458000,3,4,0
5459000,3,4,0
5460000,2,3,0
5461000,2,4,0
5462000,1,2,0
5463000,1,4,0
5464000,2,4,0
5465000,1,3,0
5466000,1,3,0
5467000,3,4,0
5468000,1,4,0
5469000,1,2,0
5470000,3,4,0
5471000,1,2,0
5472000,1,3,0
5473000,2,4,0
5474000,2,4,0
5475000,2,4,0
5476000,1,2,0
5477000,1,2,0
5478000,1,2,0
5479000,2,4,0
5480000,1,3,0
5481000,1,4,0
5482000,2,3,0
5483000,1,2,0
5484000,2,3,0
5485000,1,3,0
5486000,3,4,0
5487000,1,4,0
5488000,1,3,0
5489000,1,4,0
5490000,2,4,0
5491000,1,4,0
5492000,3,4,0
5493000,1,3,0
5494000,3,4,0
5495000,2,3,0
5496000,2,3,0
5497000,2,3,0
5498000,1,4,0
5499000,3,4,0
5500000,2,4,0
5501000,1,3,0
5502000,1,3,0
5503000,2,3,0
5504000,1,3,0
5505000,3,4,0
5506000,1,3,0
5507000,1,3,0
5508000,2,3,0
5509000,1,4,0
5510000,1,2,0
5511000,1,3,0
5512000,1,4,0
5513000,2,4,0
5514000,3,4,0
5515000,1,2,0
5516000,2,4,0
5517000,3,4,0
5518000,1,2,0
5519000,3,4,0
5520000,2,4,0
5521000,3,4,0
5522000,3,4,0
5523000,2,3,0
5524000,1,3,0
5525000,1,3,0
5526000,1,3,0
5527000,2,3,0
5528000,2,3,0
5529000,1,4,0
5530000,1,2,0
5531000,1,3,0
5532000,1,2,0
5533000,1,2,0
5534000,2,4,0
5535000,1,4,0
5536000,2,3,0
5537000,1,3,0
5538000,1,4,0
5539000,2,4,0
5540000,1,2,0
5541000,2,3,0
5542000,1,2,0
5543000,1,2,0
5544000,1,3,0
5545000,2,3,0
5546000,1,2,0
5547000,2,4,0
5548000,3,4,0
5549000,1,3,0
5550000,1,4,0
5551000,1,4,0
5552000,1,3,0
5553000,2,3,0
5554000,1,4,0
5555000,1,2,0
5556000,2,4,0
5557000,1,2,0
5558000,1,2,0
5559000,1,3,0
5560000,2,4,0
5561000,2,4,0
5562000,1,2,0
5563000,3,4,0
5564000,2,3,0
5565000,1,2,0
5566000,3,4,0
5567000,1,3,0
5568000,1,3,0
5569000,2,4,0
5570000,2,4,0
5571000,2,4,0
5572000,2,4,0
5573000,2,4,0
5574000,1,3,0
5575000,2,3,0
5576000,3,4,0
5577000,1,2,0
5578000,2,3,0
5579000,1,3,0
5580000,3,4,0
5581000,1,2,0
5582000,1,2,0
5583000,2,3,0
5584000,1,4,0
5585000,2,4,0
5586000,1,2,0
5587000,3,4,0
5588000,2,4,0
5589000,2,3,0
5590000,2,4,0
5591000,1,4,0
5592000,1,2,0
5593000,1,2,0
5594000,1,2,0
5595000,2,4,0
5596000,2,4,0
5597000,1,2,0
5598000,3,4,0
5599000,2,3,0
5600000,2,3,0
5601000,1,3,0
5602000,1,3,0
5603000,3,4,0
5604000,1,4,0
5605000,3,4,0
5606000,1,2,0
5607000,1,2,0
5608000,2,4,0
5609000,1,2,0
5610000,1,3,0
5611000,1,4,0
5612000,2,3,0
5613000,1,2,0
5614000,3,4,0
5615000,1,2,0
5616000,1,3,0
5617000,1,2,0
5618000,1,2,0
5619000,3,4,0
5620000,1,4,0
5621000,3,4,0
5622000,2,4,0
5623000,1,2,0
5624000,2,3,0
5625000,2,3,0
5626000,1,2,0
5627000,1,2,0
5628000,1,3,0
5629000,3,4,0
5630000,3,4,0
5631000,1,4,0
5632000,1,3,0
5633000,3,4,0
5634000,3,4,0
5635000,1,3,0
5636000,1,4,0
5637000,3,4,0
5638000,3,4,0
5639000,1,2,0
5640000,3,4,0
5641000,2,4,0
5642000,1,3,0
5643000,1,3,0
5644000,3,4,0
5645000,1,3,0
5646000,2,3,0
5647000,2,3,0
5648000,2,4,0
5649000,1,3,0
5650000,3,4,0
5651000,1,4,0
5652000,1,4,0
5653000,3,4,0
5654000,2,3,0
5655000,2,4,0
5656000,1,3,0
5657000,2,4,0
5658000,3,4,0
5659000,3,4,0
5660000,1,4,0
5661000,2,4,0
5662000,3,4,0
5663000,2,4,0
5664000,1,4,0
5665000,1,2,0
5666000,3,4,0
5667000,2,4,0
5668000,1,4,0
5669000,1,2,0
